Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
println(Element exists: $isPrivacyElementPresent),,Print the result of the element verification,,25-03-2025 05:40:01,25-03-2025 05:40:01,0.002s,PASSED
closeApplication(),,Close the application successfully,,25-03-2025 05:40:01,25-03-2025 05:40:05,3.997s,PASSED
,,,,,,,
Test Cases/Sprint 1/Internal Demo-Sprint1/C735-C736,,"Verify that the Term and Conditions in Logged state is displayed correctly
Verify that the Privacy Policy in Logged state is displayed correctly",,25-03-2025 05:40:05,25-03-2025 05:46:17,6m - 12.004s,PASSED
"loginData = findTestData(""Data Files/C735 (1)"")",,Read test data from Excel file,,25-03-2025 05:40:05,25-03-2025 05:40:06,1.082s,PASSED
"email = loginData.getValue(""email"", 1)",,,,25-03-2025 05:40:06,25-03-2025 05:40:06,0.035s,PASSED
"password = loginData.getValue(""password"", 1)",,,,25-03-2025 05:40:06,25-03-2025 05:40:06,0.001s,PASSED
"startApplication(""C:\Users\GVVignesh\git\WGR_Android\App Folder\app-debug.apk"", true, STOP_ON_FAILURE)",,Launch the application on the device,,25-03-2025 05:40:06,25-03-2025 05:40:58,51.243s,PASSED
delay(5),,,,25-03-2025 05:40:58,25-03-2025 05:41:03,5.013s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0, STOP_ON_FAILURE)",,"Tap on the ""Login or Sign Up"" button",,25-03-2025 05:41:03,25-03-2025 05:41:06,2.886s,PASSED
delay(10),,,,25-03-2025 05:41:06,25-03-2025 05:41:16,10.005s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email, 0, STOP_ON_FAILURE)",,Enter the email address in the login field,,25-03-2025 05:41:16,25-03-2025 05:41:16,0.803s,PASSED
hideKeyboard(),,,,25-03-2025 05:41:16,25-03-2025 05:41:18,1.450s,PASSED
delay(10),,,,25-03-2025 05:41:18,25-03-2025 05:41:28,10.014s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0, STOP_ON_FAILURE)",,"Tap on the ""Next"" button to proceed",,25-03-2025 05:41:28,25-03-2025 05:41:28,0.590s,PASSED
delay(30),,,,25-03-2025 05:41:28,25-03-2025 05:41:58,30.015s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Login)""), email, 0, STOP_ON_FAILURE)",,Enter the email address in the OAM login field,,25-03-2025 05:41:58,25-03-2025 05:42:00,1.702s,PASSED
hideKeyboard(),,,,25-03-2025 05:42:00,25-03-2025 05:42:01,0.763s,PASSED
delay(30),,,,25-03-2025 05:42:01,25-03-2025 05:42:31,30.020s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Password)""), password, 0, STOP_ON_FAILURE)",,Enter the password in the OAM password field,,25-03-2025 05:42:31,25-03-2025 05:42:32,0.576s,PASSED
hideKeyboard(),,,,25-03-2025 05:42:32,25-03-2025 05:42:32,0.796s,PASSED
delay(30),,,,25-03-2025 05:42:32,25-03-2025 05:43:02,30.022s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button -OAM(Login)""), 0, STOP_ON_FAILURE)",,"Tap on the ""Login"" button to log in",,25-03-2025 05:43:02,25-03-2025 05:43:03,0.444s,PASSED
delay(10),,,,25-03-2025 05:43:03,25-03-2025 05:43:13,10.011s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0, STOP_ON_FAILURE)",,"Navigate to the ""Home"" screen",,25-03-2025 05:43:13,25-03-2025 05:43:13,0.407s,PASSED
delay(5),,,,25-03-2025 05:43:13,25-03-2025 05:43:18,5.011s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0, STOP_ON_FAILURE)",,Open the menu by tapping on the menu button,,25-03-2025 05:43:18,25-03-2025 05:43:19,0.514s,PASSED
delay(5),,,,25-03-2025 05:43:19,25-03-2025 05:43:24,5.021s,PASSED
"if (waitForElementPresent(findTestObject(""Object Repository/Repo/android.widget.TextView - Terms and Conditions-Menu""), 10, CONTINUE_ON_FAILURE))",,"Check if the ""Terms and Conditions"" menu option is present and tap it",,25-03-2025 05:43:24,25-03-2025 05:43:25,1.076s,PASSED
delay(30),,,,25-03-2025 05:43:25,25-03-2025 05:43:55,30.016s,PASSED
"if (waitForElementPresent(findTestObject(""Object Repository/Repo/android.view.View-Terms and conditions web""), 30, CONTINUE_ON_FAILURE))",,"Verify if the ""Terms and Conditions"" webview is present",,25-03-2025 05:43:55,25-03-2025 05:44:25,30.104s,PASSED
else,,,,25-03-2025 05:44:25,25-03-2025 05:44:25,0.004s,PASSED
delay(30),,,,25-03-2025 05:44:25,25-03-2025 05:44:55,30.020s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.ImageButton-Cancel web""), 0, STOP_ON_FAILURE)",,"Tap on the ""Cancel"" button to close the webview",,25-03-2025 05:44:55,25-03-2025 05:44:55,0.328s,PASSED
delay(15),,,,25-03-2025 05:44:55,25-03-2025 05:45:10,15.019s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0, STOP_ON_FAILURE)",,Open the menu again by tapping on the menu button,,25-03-2025 05:45:10,25-03-2025 05:45:11,0.501s,PASSED
delay(30),,,,25-03-2025 05:45:11,25-03-2025 05:45:41,30.012s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Privacy Policy-Menu""), 0, STOP_ON_FAILURE)",,"Tap on the ""Privacy Policy"" menu option",,25-03-2025 05:45:41,25-03-2025 05:45:41,0.568s,PASSED
delay(30),,,,25-03-2025 05:45:41,25-03-2025 05:46:11,30.018s,PASSED
"if (waitForElementPresent(findTestObject(""Object Repository/Repo/android.widget.TextView - Privacy Policy-web""), 30, CONTINUE_ON_FAILURE))",,"Verify if the ""Privacy Policy"" webview is present",,25-03-2025 05:46:11,25-03-2025 05:46:12,0.566s,PASSED
closeApplication(),,Close the application successfully,,25-03-2025 05:46:12,25-03-2025 05:46:17,5.086s,PASSED
,,,,,,,
Test Cases/Sprint 2/WRMA-119/C764,,Verify that the Login Now tile is redirected to the OAM website,,25-03-2025 05:46:17,25-03-2025 05:50:21,4m - 4.396s,PASSED
"startApplication(""C:\Users\GVVignesh\git\WGR_Android\App Folder\app-debug.apk"", true)",,Launch the application,,25-03-2025 05:46:17,25-03-2025 05:47:39,1m - 21.244s,PASSED
delay(10),,,,25-03-2025 05:47:39,25-03-2025 05:47:49,10.007s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,Verify Home element exists,,25-03-2025 05:47:49,25-03-2025 05:47:49,0.733s,PASSED
delay(5),,,,25-03-2025 05:47:49,25-03-2025 05:47:54,5.017s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,Tap on Home,,25-03-2025 05:47:54,25-03-2025 05:47:55,0.316s,PASSED
delay(10),,,,25-03-2025 05:47:55,25-03-2025 05:48:05,10.010s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - Home (1)""), 0)",,Verify Home element exists after tapping,,25-03-2025 05:48:05,25-03-2025 05:48:05,0.506s,PASSED
delay(5),,,,25-03-2025 05:48:05,25-03-2025 05:48:10,5.013s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView-Slide""), 0)",,Verify Slide text is present,,25-03-2025 05:48:10,25-03-2025 05:48:11,0.406s,PASSED
startX = 1000,,Perform Swipe action,,25-03-2025 05:48:11,25-03-2025 05:48:11,0.001s,PASSED
startY = 2000,,,,25-03-2025 05:48:11,25-03-2025 05:48:11,0.000s,PASSED
endX = 200,,,,25-03-2025 05:48:11,25-03-2025 05:48:11,0.000s,PASSED
endY = 1000,,,,25-03-2025 05:48:11,25-03-2025 05:48:11,0.001s,PASSED
"swipe(startX, startY, endX, endY)",,,,25-03-2025 05:48:11,25-03-2025 05:48:12,1.440s,PASSED
delay(5),,,,25-03-2025 05:48:12,25-03-2025 05:48:17,5.011s,PASSED
"homeText = View - Home (1)""), 0).trim()",,Get and verify Home text,,25-03-2025 05:48:17,25-03-2025 05:48:17,0.463s,PASSED
"println(""Home Text: "" + homeText)",,,,25-03-2025 05:48:17,25-03-2025 05:48:17,0.001s,PASSED
"verifyEqual(homeText, ""Home"", STOP_ON_FAILURE)",,,,25-03-2025 05:48:17,25-03-2025 05:48:17,0.017s,PASSED
delay(5),,,,25-03-2025 05:48:17,25-03-2025 05:48:23,5.020s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - My Account (1)""), 0)",,Verify My Account element exists,,25-03-2025 05:48:23,25-03-2025 05:48:23,0.448s,PASSED
delay(5),,,,25-03-2025 05:48:23,25-03-2025 05:48:28,5.020s,PASSED
"myAccountText = View - My Account (1)""), 0).trim()",,Get and verify My Account text,,25-03-2025 05:48:28,25-03-2025 05:48:28,0.450s,PASSED
"println(""My Account Text: "" + myAccountText)",,,,25-03-2025 05:48:28,25-03-2025 05:48:28,0.001s,PASSED
"verifyEqual(myAccountText, ""My Account"", STOP_ON_FAILURE)",,,,25-03-2025 05:48:28,25-03-2025 05:48:28,0.004s,PASSED
delay(15),,,,25-03-2025 05:48:28,25-03-2025 05:48:43,15.019s,PASSED
"scrollToText(""Recommended for you"")",,Scroll to text: Recommended for you,,25-03-2025 05:48:43,25-03-2025 05:48:45,1.518s,PASSED
delay(5),,,,25-03-2025 05:48:45,25-03-2025 05:48:50,5.021s,PASSED
delay(5),,,,25-03-2025 05:48:50,25-03-2025 05:48:55,5.009s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - RECOMMENDED FOR YOU""), 0)",,Verify Recommended for you text is present,,25-03-2025 05:48:55,25-03-2025 05:48:56,0.508s,PASSED
delay(5),,,,25-03-2025 05:48:56,25-03-2025 05:49:01,5.019s,PASSED
"recommendedText = TextView - RECOMMENDED FOR YOU""), 0).trim()",,Get and verify Recommended for you text,,25-03-2025 05:49:01,25-03-2025 05:49:01,0.482s,PASSED
"println(""Recommended Text: "" + recommendedText)",,,,25-03-2025 05:49:01,25-03-2025 05:49:01,0.002s,PASSED
"verifyEqual(recommendedText, ""RECOMMENDED FOR YOU"", STOP_ON_FAILURE)",,,,25-03-2025 05:49:01,25-03-2025 05:49:01,0.007s,PASSED
delay(5),,,,25-03-2025 05:49:01,25-03-2025 05:49:06,5.011s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - THINGS TO DO""), 0)",,Verify Things to Do section is present,,25-03-2025 05:49:06,25-03-2025 05:49:07,0.543s,PASSED
delay(5),,,,25-03-2025 05:49:07,25-03-2025 05:49:12,5.011s,PASSED
"thingsToDoText = TextView - THINGS TO DO""), 0).trim()",,Get and verify Things to Do text,,25-03-2025 05:49:12,25-03-2025 05:49:12,0.486s,PASSED
"println(""Things to Do Text: "" + thingsToDoText)",,,,25-03-2025 05:49:12,25-03-2025 05:49:12,0.003s,PASSED
"verifyEqual(thingsToDoText, ""THINGS TO DO"", STOP_ON_FAILURE)",,,,25-03-2025 05:49:12,25-03-2025 05:49:12,0.008s,PASSED
delay(5),,,,25-03-2025 05:49:12,25-03-2025 05:49:17,5.014s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View-gain access""), 0)",,Verify Gain Access section is present,,25-03-2025 05:49:17,25-03-2025 05:49:18,0.520s,PASSED
delay(5),,,,25-03-2025 05:49:18,25-03-2025 05:49:23,5.014s,PASSED
"gainAccessText = TextView - Gain access to a""), 0).trim()",,Get and verify Gain Access text,,25-03-2025 05:49:23,25-03-2025 05:49:23,0.508s,PASSED
"println(""Gain Access Text: "" + gainAccessText)",,,,25-03-2025 05:49:23,25-03-2025 05:49:23,0.004s,PASSED
"verifyEqual(gainAccessText, ""Gain access to a"", STOP_ON_FAILURE)",,,,25-03-2025 05:49:23,25-03-2025 05:49:23,0.009s,PASSED
delay(5),,,,25-03-2025 05:49:23,25-03-2025 05:49:28,5.022s,PASSED
"customizedExperienceText = TextView - customized experience""), 0).trim()",,Get and verify Customized Experience text,,25-03-2025 05:49:28,25-03-2025 05:49:29,0.516s,PASSED
"println(""Customized Experience Text: "" + customizedExperienceText)",,,,25-03-2025 05:49:29,25-03-2025 05:49:29,0.005s,PASSED
"verifyEqual(customizedExperienceText, ""customized experience"", STOP_ON_FAILURE)",,,,25-03-2025 05:49:29,25-03-2025 05:49:29,0.007s,PASSED
delay(5),,,,25-03-2025 05:49:29,25-03-2025 05:49:34,5.019s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - Login""), 0)",,Verify Login button is present,,25-03-2025 05:49:34,25-03-2025 05:49:34,0.449s,PASSED
delay(5),,,,25-03-2025 05:49:34,25-03-2025 05:49:39,5.011s,PASSED
"loginText = TextView - Login""), 0).trim()",,Get and verify Login text,,25-03-2025 05:49:39,25-03-2025 05:49:40,0.550s,PASSED
"println(""Login Text: "" + loginText)",,,,25-03-2025 05:49:40,25-03-2025 05:49:40,0.004s,PASSED
"verifyEqual(loginText, ""Login"", STOP_ON_FAILURE)",,,,25-03-2025 05:49:40,25-03-2025 05:49:40,0.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Login""), 0)",,Tap on Login,,25-03-2025 05:49:40,25-03-2025 05:49:40,0.470s,PASSED
delay(30),,,,25-03-2025 05:49:40,25-03-2025 05:50:10,30.018s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - WESTGATE Online Account Management""), 0)",,Verify WESTGATE Online Account Management text is present,,25-03-2025 05:50:10,25-03-2025 05:50:11,0.424s,PASSED
delay(5),,,,25-03-2025 05:50:11,25-03-2025 05:50:16,5.019s,PASSED
"westgateText = TextView - WESTGATE Online Account Management""), 0).trim()",,Get and verify WESTGATE Online Account Management text,,25-03-2025 05:50:16,25-03-2025 05:50:16,0.371s,PASSED
"println(""WESTGATE Text: "" + westgateText)",,,,25-03-2025 05:50:16,25-03-2025 05:50:16,0.002s,PASSED
"verifyEqual(westgateText, ""WESTGATE Online Account Management"", STOP_ON_FAILURE)",,,,25-03-2025 05:50:16,25-03-2025 05:50:16,0.005s,PASSED
closeApplication(),,Close the application,,25-03-2025 05:50:16,25-03-2025 05:50:21,5.412s,PASSED
,,,,,,,
Test Cases/Sprint 2/WRMA-157/C666,,Verify that the Settings in Guest Mode is displayed correctly,,25-03-2025 05:50:22,25-03-2025 05:52:48,2m - 26.163s,PASSED
"startApplication(""C:\Users\GVVignesh\git\WGR_Android\App Folder\universal.apk"", false)",,Launch the mobile application from the specified APK path,,25-03-2025 05:50:22,25-03-2025 05:52:01,1m - 39.524s,PASSED
delay(10),,Wait for 10 seconds to allow the app to load completely,,25-03-2025 05:52:01,25-03-2025 05:52:11,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Continue as a Guest""), 0)",,"Tap on the ""Continue as a Guest"" text view to enter guest mode",,25-03-2025 05:52:11,25-03-2025 05:52:12,0.914s,PASSED
delay(10),,Wait for 10 seconds for the guest mode to initialize,,25-03-2025 05:52:12,25-03-2025 05:52:22,10.024s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0)",,Tap on the menu button to open the application menu,,25-03-2025 05:52:22,25-03-2025 05:52:24,1.929s,PASSED
delay(10),,Wait for 10 seconds for the menu to fully open,,25-03-2025 05:52:24,25-03-2025 05:52:34,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TabWidget (1)""), 0)",,"Tap on the tab widget (likely the ""About"" or ""Settings"" tab) to view version information",,25-03-2025 05:52:34,25-03-2025 05:52:35,0.708s,PASSED
delay(10),,Wait for 10 seconds for the version information to load,,25-03-2025 05:52:35,25-03-2025 05:52:45,10.019s,PASSED
"actualText = getText(findTestObject(""Object Repository/Repo/android.widget.Button - Version 2.81.111""), 0)",,Get the actual version text displayed in the app,,25-03-2025 05:52:45,25-03-2025 05:52:45,0.370s,PASSED
"println(""Actual Text: "" + actualText)",,Print the actual version text to console for verification,,25-03-2025 05:52:45,25-03-2025 05:52:45,0.003s,PASSED
"expectedText = ""Version 2.81.111""",,Define the expected version text that should be displayed,,25-03-2025 05:52:45,25-03-2025 05:52:45,0.003s,PASSED
"println(""Expected Text: "" + expectedText)",,Print the expected version text to console for reference,,25-03-2025 05:52:45,25-03-2025 05:52:45,0.002s,PASSED
assert actualText == expectedText,,"Assert that the actual version matches the expected version, with a descriptive error message if they differ",,25-03-2025 05:52:45,25-03-2025 05:52:45,0.002s,PASSED
"println(""Version verification successful!"")",,Print confirmation message if version verification is successful,,25-03-2025 05:52:45,25-03-2025 05:52:45,0.002s,PASSED
closeApplication(),,Close the mobile application,,25-03-2025 05:52:45,25-03-2025 05:52:48,2.266s,PASSED
,,,,,,,
Test Cases/Sprint 2/WRMA-157/C719,,Verify that the app version on the Settings menu in Guest Mode is correct,,25-03-2025 05:52:48,25-03-2025 05:54:30,1m - 42.627s,PASSED
"startApplication(""C:\Users\GVVignesh\git\WGR_Android\App Folder\universal.apk"", false)",,Launch the Westgate mobile application from the specified APK file path,,25-03-2025 05:52:48,25-03-2025 05:53:24,35.979s,PASSED
delay(10),,Wait for 10 seconds to allow the application to fully initialize,,25-03-2025 05:53:24,25-03-2025 05:53:34,10.017s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Continue as a Guest""), 0)",,"Select the ""Continue as a Guest"" option to bypass login and use basic features",,25-03-2025 05:53:34,25-03-2025 05:53:35,1.004s,PASSED
delay(10),,Wait 10 seconds for the guest session to properly initialize,,25-03-2025 05:53:35,25-03-2025 05:53:45,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0)",,Open the main application menu by tapping the menu button,,25-03-2025 05:53:45,25-03-2025 05:53:46,0.580s,PASSED
delay(20),,Wait 20 seconds to ensure the menu fully expands (extra time for slower devices),,25-03-2025 05:53:46,25-03-2025 05:54:06,20.023s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TabWidget (1)""), 0)",,Select the first tab in the widget (typically contains version information),,25-03-2025 05:54:06,25-03-2025 05:54:07,1.094s,PASSED
delay(10),,Wait 10 seconds for the version information screen to load completely,,25-03-2025 05:54:07,25-03-2025 05:54:17,10.015s,PASSED
"actualText = getText(findTestObject(""Object Repository/Repo/android.widget.Button - Version 2.81.111""), 0)",,Capture the actual version text displayed in the app interface,,25-03-2025 05:54:17,25-03-2025 05:54:18,0.404s,PASSED
"println(""Actual Text: "" + actualText)",,Display the captured version text in the console for verification,,25-03-2025 05:54:18,25-03-2025 05:54:18,0.004s,PASSED
"expectedText = ""Version 2.81.111""",,Define the expected version number that should be displayed,,25-03-2025 05:54:18,25-03-2025 05:54:18,0.002s,PASSED
"println(""Expected Text: "" + expectedText)",,Display the expected version in the console for comparison,,25-03-2025 05:54:18,25-03-2025 05:54:18,0.005s,PASSED
assert actualText == expectedText,,"Verify the actual version matches expected version, fail test with message if mismatch",,25-03-2025 05:54:18,25-03-2025 05:54:18,0.004s,PASSED
"println(""Version verification successful!"")",,Display success message in console if version verification passes,,25-03-2025 05:54:18,25-03-2025 05:54:18,0.001s,PASSED
delay(10),,Wait 10 seconds before closing app to ensure all operations complete,,25-03-2025 05:54:18,25-03-2025 05:54:28,10.022s,PASSED
closeApplication(),,Terminate the application session and close the app,,25-03-2025 05:54:28,25-03-2025 05:54:30,2.736s,PASSED
,,,,,,,
Test Cases/Sprint 2/WRMA-161/C722,,Verify that the user is logged out successfully,,25-03-2025 06:02:48,25-03-2025 06:06:46,3m - 57.362s,PASSED
"testData = findTestData(""Data Files/C722"")",,Retrieve test data for login credentials,,25-03-2025 06:02:48,25-03-2025 06:02:48,0.037s,PASSED
"username = testData.getValue(""email"", 1)",,Extract username and password from test data,,25-03-2025 06:02:48,25-03-2025 06:02:48,0.002s,PASSED
"password = testData.getValue(""password"", 1)",,,,25-03-2025 06:02:48,25-03-2025 06:02:48,0.001s,PASSED
"startApplication(""C:\Users\GVVignesh\git\WGR_Android\App Folder\universal.apk"", false)",,Launch the application,,25-03-2025 06:02:48,25-03-2025 06:03:02,13.232s,PASSED
delay(10),,,,25-03-2025 06:03:02,25-03-2025 06:03:12,10.005s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,Tap on Login or Sign Up button,,25-03-2025 06:03:12,25-03-2025 06:03:22,10.181s,PASSED
delay(10),,,,25-03-2025 06:03:22,25-03-2025 06:03:32,10.008s,PASSED
