Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""Object Repository/Repo/android.widget.Button -OAM(Login)""), 0)",,Tap on the Login button in the OAM screen,,25-03-2025 02:43:11,25-03-2025 02:43:12,0.473s,PASSED
delay(30),,Wait for 30 seconds to allow login processing,,25-03-2025 02:43:12,25-03-2025 02:43:42,30.029s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,Tap on the Home button to navigate to the main screen,,25-03-2025 02:43:42,25-03-2025 02:43:42,0.600s,PASSED
delay(10),,Wait for 10 seconds,,25-03-2025 02:43:42,25-03-2025 02:43:52,10.019s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0)",,Tap on the Menu button to open the navigation menu,,25-03-2025 02:43:52,25-03-2025 02:43:53,0.482s,PASSED
delay(10),,Wait for 10 seconds,,25-03-2025 02:43:53,25-03-2025 02:44:03,10.023s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TabWidget-Settings""), 0)",,Tap on the Settings tab to open app settings,,25-03-2025 02:44:03,25-03-2025 02:44:03,0.593s,PASSED
delay(10),,Wait for 10 seconds,,25-03-2025 02:44:03,25-03-2025 02:44:13,10.014s,PASSED
"actualVersion = getText(findTestObject(""Object Repository/Repo/android.widget.Button - Version 2.81.111""), 0)",,Retrieve the actual version displayed in the application,,25-03-2025 02:44:13,25-03-2025 02:44:14,0.461s,PASSED
if (actualVersion == expectedVersion),,Compare the actual version with the expected version from test data,,25-03-2025 02:44:14,25-03-2025 02:44:14,0.165s,PASSED
delay(10),,Wait for 10 seconds,,25-03-2025 02:44:14,25-03-2025 02:44:24,10.028s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.Button - Version 2.81.111""), 0)",,Verify if the version information element exists on the screen,,25-03-2025 02:44:24,25-03-2025 02:44:24,0.312s,PASSED
closeApplication(),,Close the application,,25-03-2025 02:44:24,25-03-2025 02:44:30,5.295s,PASSED
,,,,,,,
Test Cases/Sprint 2/WRMA-224/C721,,Verify that the current account email on the Settings in Login Mode is correct,,25-03-2025 02:44:30,25-03-2025 02:49:15,4m - 45.001s,PASSED
"testData = findTestData(""Data Files/C720 (1)"")",,Retrieve test data for login credentials,,25-03-2025 02:44:31,25-03-2025 02:44:31,0.239s,PASSED
"email = testData.getValue(""email"", 1)",,Extract email and password from test data,,25-03-2025 02:44:31,25-03-2025 02:44:31,0.011s,PASSED
"password = testData.getValue(""password"", 1)",,,,25-03-2025 02:44:31,25-03-2025 02:44:31,0.010s,PASSED
"startApplication(""C:\Users\GVVignesh\git\WGR_Android\App Folder\universal.apk"", true)",,Launch the mobile application,,25-03-2025 02:44:31,25-03-2025 02:45:57,1m - 25.813s,PASSED
delay(10),,Wait for 10 seconds to allow the app to load,,25-03-2025 02:45:57,25-03-2025 02:46:07,10.027s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,Tap on the Login or Sign Up button to proceed to the authentication screen,,25-03-2025 02:46:07,25-03-2025 02:46:08,0.827s,PASSED
delay(10),,Wait for 10 seconds before proceeding,,25-03-2025 02:46:08,25-03-2025 02:46:18,10.016s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email, 0)",,Enter the email address in the login input field,,25-03-2025 02:46:18,25-03-2025 02:46:18,0.772s,PASSED
hideKeyboard(),,Hide the keyboard after entering the email,,25-03-2025 02:46:18,25-03-2025 02:46:20,1.526s,PASSED
delay(10),,Wait for 10 seconds,,25-03-2025 02:46:20,25-03-2025 02:46:30,10.024s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0)",,Tap on the Next button to proceed to the password screen,,25-03-2025 02:46:30,25-03-2025 02:46:30,0.514s,PASSED
delay(30),,Wait for 30 seconds to allow the screen to load,,25-03-2025 02:46:30,25-03-2025 02:47:00,30.013s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Login)""), email, 0)",,Enter the email again in the OAM (Online Account Management) login field,,25-03-2025 02:47:00,25-03-2025 02:47:01,0.632s,PASSED
hideKeyboard(),,Hide the keyboard after entering the email,,25-03-2025 02:47:01,25-03-2025 02:47:02,0.707s,PASSED
delay(30),,Wait for 30 seconds,,25-03-2025 02:47:02,25-03-2025 02:47:32,30.022s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Password)""), password, 0)",,Enter the password in the OAM password field,,25-03-2025 02:47:32,25-03-2025 02:47:34,2.093s,PASSED
hideKeyboard(),,Hide the keyboard after entering the password,,25-03-2025 02:47:34,25-03-2025 02:47:37,3.123s,PASSED
delay(30),,Wait for 30 seconds,,25-03-2025 02:47:37,25-03-2025 02:48:07,30.022s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button -OAM(Login)""), 0)",,Tap on the Login button to authenticate,,25-03-2025 02:48:07,25-03-2025 02:48:08,0.625s,PASSED
delay(30),,Wait for 30 seconds to allow login processing,,25-03-2025 02:48:08,25-03-2025 02:48:38,30.022s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,Tap on the Home button to navigate to the main screen,,25-03-2025 02:48:38,25-03-2025 02:48:38,0.494s,PASSED
delay(10),,Wait for 10 seconds,,25-03-2025 02:48:38,25-03-2025 02:48:48,10.022s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0)",,Tap on the Menu button to open the navigation drawer,,25-03-2025 02:48:48,25-03-2025 02:48:49,0.755s,PASSED
delay(10),,Wait for 10 seconds,,25-03-2025 02:48:49,25-03-2025 02:48:59,10.014s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TabWidget-Settings""), 0)",,Tap on the Settings tab to open the account settings page,,25-03-2025 02:48:59,25-03-2025 02:48:59,0.500s,PASSED
delay(10),,Wait for 10 seconds,,25-03-2025 02:48:59,25-03-2025 02:49:09,10.011s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.Button - Signed in As 0225109tmwg.com""), 0)",,Verify if the Signed-in user email is displayed on the screen,,25-03-2025 02:49:09,25-03-2025 02:49:10,0.314s,PASSED
"elementExists = verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.Button - Signed in As 0225109tmwg.com""), 0)",,Check if the Signed-in user email element exists,,25-03-2025 02:49:10,25-03-2025 02:49:10,0.248s,PASSED
"assert elementExists : ""Element 'Signed in As 0225109tmwg.com' exists.""",,Assert that the Signed-in user email is displayed correctly,,25-03-2025 02:49:10,25-03-2025 02:49:10,0.003s,PASSED
"println(""Element 'Signed in As 0225109tmwg.com' exists."")",,Print confirmation message to the console,,25-03-2025 02:49:10,25-03-2025 02:49:10,0.004s,PASSED
closeApplication(),,Close the application,,25-03-2025 02:49:10,25-03-2025 02:49:15,4.678s,PASSED
,,,,,,,
Test Cases/Sprint 2/WRMA-239/C738,,Verify that the bottom navbar is displayed correctly when the user is in Guest state,,25-03-2025 02:49:15,25-03-2025 02:51:13,1m - 58.608s,PASSED
"startApplication(""C:\Users\GVVignesh\git\WGR_Android\App Folder\universal.apk"", true)",,Launch the mobile application,,25-03-2025 02:49:15,25-03-2025 02:50:26,1m - 10.956s,PASSED
delay(10),,Wait for 10 seconds to allow the app to load,,25-03-2025 02:50:26,25-03-2025 02:50:36,10.015s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Continue as a Guest""), 0)",,"Tap on the ""Continue as a Guest"" button to proceed without logging in",,25-03-2025 02:50:36,25-03-2025 02:50:37,1.002s,PASSED
delay(10),,Wait for 10 seconds to allow the home screen to load,,25-03-2025 02:50:37,25-03-2025 02:50:47,10.018s,PASSED
"homeElementExists = verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,"Verify if the ""Home"" element exists on the screen",,25-03-2025 02:50:47,25-03-2025 02:50:48,0.424s,PASSED
"assert homeElementExists : ""Element 'Home' does not exist.""",,"Assert that the ""Home"" element is present; if not, throw an error",,25-03-2025 02:50:48,25-03-2025 02:50:48,0.004s,PASSED
"homeText = getText(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,"Retrieve the text displayed on the ""Home"" element",,25-03-2025 02:50:48,25-03-2025 02:50:48,0.419s,PASSED
"assert homeText == ""Home""",,"Assert that the retrieved text matches the expected value ""Home""",,25-03-2025 02:50:48,25-03-2025 02:50:48,0.003s,PASSED
delay(10),,Wait for 10 seconds before proceeding,,25-03-2025 02:50:48,25-03-2025 02:50:58,10.011s,PASSED
"myAccountElementExists = verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - My Account""), 0)",,"Verify if the ""My Account"" element exists on the screen",,25-03-2025 02:50:58,25-03-2025 02:50:59,0.521s,PASSED
"assert myAccountElementExists : ""Element 'My Account' does not exist.""",,"Assert that the ""My Account"" element is present; if not, throw an error",,25-03-2025 02:50:59,25-03-2025 02:50:59,0.004s,PASSED
"myAccountText = getText(findTestObject(""Object Repository/Repo/android.view.View - My Account""), 0)",,"Retrieve the text displayed on the ""My Account"" element",,25-03-2025 02:50:59,25-03-2025 02:50:59,0.450s,PASSED
"assert myAccountText == ""My Account""",,"Assert that the retrieved text matches the expected value ""My Account""",,25-03-2025 02:50:59,25-03-2025 02:50:59,0.004s,PASSED
delay(10),,Wait for 10 seconds before proceeding,,25-03-2025 02:50:59,25-03-2025 02:51:09,10.023s,PASSED
"println(""Text 'Home' is available."")",,Print confirmation message to the console for successful verification,,25-03-2025 02:51:09,25-03-2025 02:51:09,0.002s,PASSED
"println(""Text 'My Account' is available."")",,,,25-03-2025 02:51:09,25-03-2025 02:51:09,0.003s,PASSED
closeApplication(),,Close the application,,25-03-2025 02:51:09,25-03-2025 02:51:13,4.077s,PASSED
,,,,,,,
Test Cases/Sprint 2/WRMA-239/C739,,Verify that the bottom navbar is displayed correctly when the user is in a logged-in state,,25-03-2025 02:51:13,25-03-2025 02:55:16,4m - 2.788s,PASSED
"testData = findTestData(""Data Files/C739"")",,"Retrieve test data from ""C739"" data file",,25-03-2025 02:51:14,25-03-2025 02:51:14,0.157s,PASSED
"email = testData.getValue(""email"", 1)",,Extract the email and password from the test data,,25-03-2025 02:51:14,25-03-2025 02:51:14,0.005s,PASSED
"password = testData.getValue(""password"", 1)",,,,25-03-2025 02:51:14,25-03-2025 02:51:14,0.004s,PASSED
"startApplication(""C:\Users\GVVignesh\git\WGR_Android\App Folder\universal.apk"", true)",,Launch the mobile application,,25-03-2025 02:51:14,25-03-2025 02:52:25,1m - 10.633s,PASSED
delay(10),,Wait for 10 seconds to allow the app to load,,25-03-2025 02:52:25,25-03-2025 02:52:35,10.011s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,"Tap on the ""Login or Sign Up"" button to initiate login",,25-03-2025 02:52:35,25-03-2025 02:52:36,0.804s,PASSED
delay(10),,Wait for 10 seconds before entering the email,,25-03-2025 02:52:36,25-03-2025 02:52:46,10.011s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email)",,Enter the email address in the login field,,25-03-2025 02:52:46,25-03-2025 02:52:46,0.486s,PASSED
delay(10),,Wait for 10 seconds to allow input processing,,25-03-2025 02:52:46,25-03-2025 02:52:56,10.019s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0)",,"Tap on the ""Next"" button to proceed to the password entry",,25-03-2025 02:52:56,25-03-2025 02:52:57,0.463s,PASSED
delay(30),,Wait for 30 seconds to allow the next screen to load,,25-03-2025 02:52:57,25-03-2025 02:53:27,30.022s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Login)""), email, 0)",,Enter the email address again in the OAM login field,,25-03-2025 02:53:27,25-03-2025 02:53:27,0.564s,PASSED
hideKeyboard(),,Hide the keyboard after entering the email,,25-03-2025 02:53:27,25-03-2025 02:53:28,0.956s,PASSED
delay(30),,Wait for 30 seconds to ensure the email field is processed,,25-03-2025 02:53:28,25-03-2025 02:53:58,30.008s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Password)""), password, 0)",,Enter the password in the password field,,25-03-2025 02:53:58,25-03-2025 02:53:59,0.584s,PASSED
hideKeyboard(),,Hide the keyboard after entering the password,,25-03-2025 02:53:59,25-03-2025 02:53:59,0.651s,PASSED
delay(30),,Wait for 30 seconds before tapping the login button,,25-03-2025 02:53:59,25-03-2025 02:54:29,30.011s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button -OAM(Login)""), 0)",,"Tap on the ""OAM Login"" button to authenticate the user",,25-03-2025 02:54:29,25-03-2025 02:54:30,0.377s,PASSED
delay(10),,Wait for 10 seconds to allow the home screen to load,,25-03-2025 02:54:30,25-03-2025 02:54:40,10.007s,PASSED
"homeElementExists = verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,"Verify if the ""Home"" element is present on the screen",,25-03-2025 02:54:40,25-03-2025 02:54:40,0.340s,PASSED
"assert homeElementExists : ""Element 'Home' does not exist.""",,"Assert that the ""Home"" element is found, else throw an error",,25-03-2025 02:54:40,25-03-2025 02:54:40,0.002s,PASSED
"homeText = getText(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,"Retrieve the text displayed on the ""Home"" element",,25-03-2025 02:54:40,25-03-2025 02:54:40,0.383s,PASSED
"assert homeText == ""Home""",,"Assert that the retrieved text matches the expected value ""Home""",,25-03-2025 02:54:40,25-03-2025 02:54:40,0.004s,PASSED
delay(10),,Wait for 10 seconds before proceeding,,25-03-2025 02:54:40,25-03-2025 02:54:50,10.011s,PASSED
"myStayElementExists = verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - My Stay""), 0)",,"Verify if the ""My Stay"" element is present on the screen",,25-03-2025 02:54:50,25-03-2025 02:54:51,0.360s,PASSED
"assert myStayElementExists : ""Element 'My Stay' does not exist.""",,"Assert that the ""My Stay"" element is found, else throw an error",,25-03-2025 02:54:51,25-03-2025 02:54:51,0.002s,PASSED
"myStayText = getText(findTestObject(""Object Repository/Repo/android.view.View - My Stay""), 0)",,"Retrieve the text displayed on the ""My Stay"" element",,25-03-2025 02:54:51,25-03-2025 02:54:51,0.333s,PASSED
"assert myStayText == ""My Stay""",,"Assert that the retrieved text matches the expected value ""My Stay""",,25-03-2025 02:54:51,25-03-2025 02:54:51,0.003s,PASSED
delay(10),,Wait for 10 seconds before proceeding,,25-03-2025 02:54:51,25-03-2025 02:55:01,10.012s,PASSED
"myAccountElementExists = verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - My Account""), 0)",,"Verify if the ""My Account"" element is present on the screen",,25-03-2025 02:55:01,25-03-2025 02:55:02,0.338s,PASSED
"assert myAccountElementExists : ""Element 'My Account' does not exist.""",,"Assert that the ""My Account"" element is found, else throw an error",,25-03-2025 02:55:02,25-03-2025 02:55:02,0.004s,PASSED
"myAccountText = getText(findTestObject(""Object Repository/Repo/android.view.View - My Account""), 0)",,"Retrieve the text displayed on the ""My Account"" element",,25-03-2025 02:55:02,25-03-2025 02:55:02,0.385s,PASSED
"assert myAccountText == ""My Account""",,"Assert that the retrieved text matches the expected value ""My Account""",,25-03-2025 02:55:02,25-03-2025 02:55:02,0.003s,PASSED
delay(10),,Wait for 10 seconds before proceeding,,25-03-2025 02:55:02,25-03-2025 02:55:12,10.016s,PASSED
"println(""Text 'Home' is present."")",,Print success messages to the console for verification,,25-03-2025 02:55:12,25-03-2025 02:55:12,0.003s,PASSED
"println(""Text 'My Stay' is present."")",,,,25-03-2025 02:55:12,25-03-2025 02:55:12,0.002s,PASSED
"println(""Text 'My Account' is present."")",,,,25-03-2025 02:55:12,25-03-2025 02:55:12,0.003s,PASSED
closeApplication(),,Close the mobile application,,25-03-2025 02:55:12,25-03-2025 02:55:16,4.322s,PASSED
,,,,,,,
Test Cases/Sprint 2/WRMA-241/C660,,Verify that the correct inline error message appears when incorrect email addresses are entered on the Login or Sign up page,,25-03-2025 02:55:16,25-03-2025 02:56:48,1m - 32.041s,PASSED
"startApplication(""C:\Users\GVVignesh\git\WGR_Android\App Folder\universal.apk"", true)",,Start the mobile application using the specified APK file,,25-03-2025 02:55:17,25-03-2025 02:56:25,1m - 8.241s,PASSED
delay(5),,Wait for 5 seconds to allow the application to load,,25-03-2025 02:56:25,25-03-2025 02:56:30,5.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,"Tap on the ""Login or Sign Up"" button to navigate to the login screen",,25-03-2025 02:56:30,25-03-2025 02:56:32,1.774s,PASSED
"excelData = findTestData(""Data Files/InvalidEmail"")",,"Retrieve test data from ""InvalidEmail"" Excel file",,25-03-2025 02:56:32,25-03-2025 02:56:32,0.163s,PASSED
rowCount = excelData.getRowNumbers(),,Get the total number of rows available in the Excel sheet,,25-03-2025 02:56:32,25-03-2025 02:56:32,0.007s,PASSED
"for ([i = 1, i <= rowCount, (i++)])",,Loop through each row in the Excel sheet to test different invalid email formats,,25-03-2025 02:56:32,25-03-2025 02:56:44,11.914s,PASSED
closeApplication(),,Close the mobile application after executing all test cases,,25-03-2025 02:56:44,25-03-2025 02:56:48,4.095s,PASSED
,,,,,,,
Test Cases/Sprint 2/WRMA-241/C677,,Verify that the correct inline error message appears when incorrect email addresses are entered on the New User page,,25-03-2025 02:56:48,25-03-2025 02:58:51,2m - 2.508s,PASSED
"emails = findTestData(""Data Files/Emails"")",,"Retrieve test data from ""Emails"" file using TestDataFactory",,25-03-2025 02:56:49,25-03-2025 02:56:49,0.180s,PASSED
try,,,,25-03-2025 02:56:49,25-03-2025 02:58:44,1m - 54.471s,FAILED
catch (com.kms.katalon.core.exception.StepFailedException e),,,,25-03-2025 02:58:44,25-03-2025 02:58:47,2.885s,PASSED
closeApplication(),,Close the mobile application after execution,,25-03-2025 02:58:47,25-03-2025 02:58:51,4.235s,PASSED
,,,,,,,
Test Cases/Sprint 2/WRMA-241/C678,,"Verify that the correct inline error message appears when the email address with the domain ""@wgresorts.com"" is entered",,25-03-2025 02:58:51,25-03-2025 03:01:34,2m - 42.570s,PASSED
"testData = findTestData(""Data Files/C678"")",,"Retrieve test data from ""C678"" file",,25-03-2025 02:58:51,25-03-2025 02:58:52,0.143s,PASSED
"email1 = testData.getValue(""email"", 1)",,Extract the first email from the test data file,,25-03-2025 02:58:52,25-03-2025 02:58:52,0.003s,PASSED
"email2 = testData.getValue(""email"", 2)",,Extract the second email from the test data file,,25-03-2025 02:58:52,25-03-2025 02:58:52,0.002s,PASSED
"startApplication(""C:\Users\GVVignesh\git\WGR_Android\App Folder\universal.apk"", true)",,Start the mobile application using the specified APK file,,25-03-2025 02:58:52,25-03-2025 03:00:04,1m - 12.079s,PASSED
delay(10),,Wait for 10 seconds to allow the app to load,,25-03-2025 03:00:04,25-03-2025 03:00:14,10.010s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,"Tap on the ""Login or Sign Up"" button to navigate to the login screen",,25-03-2025 03:00:14,25-03-2025 03:00:15,0.943s,PASSED
delay(10),,Wait for 10 seconds before entering text,,25-03-2025 03:00:15,25-03-2025 03:00:25,10.009s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email1)",,Enter the first email into the email input field,,25-03-2025 03:00:25,25-03-2025 03:00:26,1.023s,PASSED
delay(10),,Wait for 10 seconds before proceeding to the next step,,25-03-2025 03:00:26,25-03-2025 03:00:36,10.018s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0)",,"Tap on the ""Next"" button to proceed with email verification",,25-03-2025 03:00:36,25-03-2025 03:00:36,0.747s,PASSED
delay(10),,Wait for 10 seconds before resetting the input field,,25-03-2025 03:00:36,25-03-2025 03:00:46,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - reset""), 0)",,"Tap on the ""Reset"" button to clear the entered email address",,25-03-2025 03:00:46,25-03-2025 03:00:47,0.456s,PASSED
hideKeyboard(),,Hide the keyboard to ensure visibility of UI elements,,25-03-2025 03:00:47,25-03-2025 03:00:49,1.683s,PASSED
delay(20),,Wait for 20 seconds before entering the second email,,25-03-2025 03:00:49,25-03-2025 03:01:09,20.018s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText -""), email2)",,Enter the second email into the email input field,,25-03-2025 03:01:09,25-03-2025 03:01:09,0.447s,PASSED
delay(10),,Wait for 10 seconds before proceeding,,25-03-2025 03:01:09,25-03-2025 03:01:19,10.011s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next (1)""), 0)",,"Tap on the ""Next"" button to validate the second email",,25-03-2025 03:01:19,25-03-2025 03:01:19,0.476s,PASSED
delay(10),,Wait for 10 seconds to allow validation to complete,,25-03-2025 03:01:19,25-03-2025 03:01:29,10.009s,PASSED
"actualText = getText(findTestObject(""Object Repository/Repo/android.widget.TextView -  The email address used is a Team Member email address.  Please select Create Team Member Account below""), 0)",,Retrieve the actual error message displayed on the screen,,25-03-2025 03:01:29,25-03-2025 03:01:30,0.431s,PASSED
"expectedText = "" The email address used is a Team Member email address.  Please select Create Team Member Account below.""",,Define the expected error message,,25-03-2025 03:01:30,25-03-2025 03:01:30,0.001s,PASSED
assert actualText.contains(expectedText),,Verify that the actual error message contains the expected text,,25-03-2025 03:01:30,25-03-2025 03:01:30,0.027s,PASSED
closeApplication(),,Close the mobile application after execution,,25-03-2025 03:01:30,25-03-2025 03:01:34,3.623s,PASSED
,,,,,,,
Test Cases/Sprint 2/WRMA-241/C679,,Verify that the correct inline error message appears when the confirmation email address doesn't match the original email address,,25-03-2025 03:01:34,25-03-2025 03:03:36,2m - 2.482s,PASSED
"testData = findTestData(""Data Files/C679"")",,"Retrieve test data from the ""C679"" file",,25-03-2025 03:01:34,25-03-2025 03:01:34,0.079s,PASSED
rowCount = testData.getRowNumbers(),,Get the total number of rows in the test data file,,25-03-2025 03:01:34,25-03-2025 03:01:34,0.002s,PASSED
"for ([i = 1, i <= rowCount, (i++)])",,Loop through the test data file for each row,,25-03-2025 03:01:34,25-03-2025 03:03:36,2m - 1.984s,PASSED
,,,,,,,
Test Cases/Sprint 2/WRMA-241/C680,,Verify that the system doesn't allow go to the next page users to proceed with existing email addresses in the system,,25-03-2025 03:03:36,25-03-2025 03:06:24,2m - 48.089s,PASSED
"excelData = findTestData(""Data Files/C680"")",,"Retrieve test data from the ""C680"" file",,25-03-2025 03:03:37,25-03-2025 03:03:37,0.118s,PASSED
rowCount = excelData.getRowNumbers(),,Get the total number of rows in the test data file,,25-03-2025 03:03:37,25-03-2025 03:03:37,0.002s,PASSED
"for ([i = 1, i <= 2, (i++)])",,Loop through the first two rows of the test data file,,25-03-2025 03:03:37,25-03-2025 03:06:24,2m - 47.606s,PASSED
,,,,,,,
Test Cases/Sprint 2/WRMA-241/C681,,Verify that the system doesn't allow copy and paste the initially entered email address,,25-03-2025 03:06:24,25-03-2025 03:08:13,1m - 48.823s,PASSED
"testData = findTestData(""Data Files/C681"")",,"Retrieve test data from the ""C681"" file",,25-03-2025 03:06:25,25-03-2025 03:06:25,0.120s,PASSED
"email1 = testData.getValue(""email"", 1)",,Extract the first email from the test data file,,25-03-2025 03:06:25,25-03-2025 03:06:25,0.003s,PASSED
"startApplication(""C:\Users\GVVignesh\git\WGR_Android\App Folder\universal.apk"", true)",,Launch the application on the mobile device,,25-03-2025 03:06:25,25-03-2025 03:07:20,55.189s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,"Tap on the ""Login or Sign-Up"" button to navigate to the login page",,25-03-2025 03:07:20,25-03-2025 03:07:27,6.652s,PASSED
delay(10),,Wait for 10 seconds to allow UI elements to load,,25-03-2025 03:07:27,25-03-2025 03:07:37,10.018s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email1)",,Enter the correct email in the Email Address input field,,25-03-2025 03:07:37,25-03-2025 03:07:37,0.432s,PASSED
delay(10),,Wait for 10 seconds to ensure email entry is processed,,25-03-2025 03:07:37,25-03-2025 03:07:47,10.013s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next (1)""), 0)",,"Tap on the ""Next"" button to navigate to the New User page",,25-03-2025 03:07:47,25-03-2025 03:07:48,0.546s,PASSED
delay(20),,Wait for 20 seconds to allow the New User page to load,,25-03-2025 03:07:48,25-03-2025 03:08:08,20.009s,PASSED
