Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
if (!(isElementVisible)),,Check if the element is visible and log the result,,31-03-2025 15:50:14,31-03-2025 15:50:14,0.000s,PASSED
else,,,,31-03-2025 15:50:14,31-03-2025 15:50:14,0.004s,PASSED
delay(10),,Wait for 15 seconds,,31-03-2025 15:50:14,31-03-2025 15:50:24,10.010s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0)",,Tap on the menu button,,31-03-2025 15:50:24,31-03-2025 15:50:25,0.164s,PASSED
delay(30),,Wait for 30 seconds for the menu to open,,31-03-2025 15:50:25,31-03-2025 15:50:55,30.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Terms and Conditions-Menu""), 0)",,"Tap on the ""Terms and Conditions"" option in the menu",,31-03-2025 15:50:55,31-03-2025 15:50:55,0.177s,PASSED
delay(10),,,,31-03-2025 15:50:55,31-03-2025 15:51:05,10.009s,PASSED
"if (waitForElementPresent(findTestObject(""Object Repository/Repo/android.view.View-Terms and conditions web""), 30, CONTINUE_ON_FAILURE))",,"Verify if the ""Terms and Conditions"" webview is present",,31-03-2025 15:51:05,31-03-2025 15:51:06,1.407s,PASSED
delay(10),,Wait for 30 seconds,,31-03-2025 15:51:06,31-03-2025 15:51:16,10.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.ImageButton-Cancel web""), 0)",,Tap on the cancel button to close the webview,,31-03-2025 15:51:16,31-03-2025 15:51:16,0.191s,PASSED
delay(15),,Wait for 15 seconds,,31-03-2025 15:51:16,31-03-2025 15:51:31,15.012s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0)",,Tap on the menu button again to open the menu fly-out,,31-03-2025 15:51:31,31-03-2025 15:51:32,0.167s,PASSED
delay(15),,Wait for 30 seconds for the menu to open,,31-03-2025 15:51:32,31-03-2025 15:51:47,15.012s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Privacy Policy-Menu""), 0)",,"Tap on the ""Privacy Policy"" option in the menu",,31-03-2025 15:51:47,31-03-2025 15:51:47,0.176s,PASSED
"if (waitForElementPresent(findTestObject(""Object Repository/Repo/android.widget.TextView - Privacy Policy-web""), 30, CONTINUE_ON_FAILURE))",,"Verify if the ""Privacy Policy"" webview is present",,31-03-2025 15:51:47,31-03-2025 15:51:52,5.660s,PASSED
closeApplication(),,Close the application successfully,,31-03-2025 15:51:52,31-03-2025 15:51:54,1.369s,PASSED
closeBrowser(),,,,31-03-2025 15:51:54,31-03-2025 15:51:54,0.048s,PASSED
,,,,,,,
Test Cases/Guest User Mode/C666-C719-C738_GuestUserMode,,"C666-Verify that the Settings in Guest Mode is displayed correctly
C719-Verify that the app version on the Settings menu in Guest Mode is correct
C738-Verify that the bottom navbar is displayed correctly when the user is in Guest state",,31-03-2025 15:51:54,31-03-2025 15:53:19,1m - 25.106s,PASSED
"startApplication(appUrl, true)",,Launch the Westgate mobile application,,31-03-2025 15:51:54,31-03-2025 15:52:01,7.226s,PASSED
delay(10),,Wait for the application to load completely,,31-03-2025 15:52:01,31-03-2025 15:52:11,10.011s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Continue as a Guest""), 0)",,"Navigate through initial screen by tapping ""Continue as a Guest""",,31-03-2025 15:52:11,31-03-2025 15:52:11,0.243s,PASSED
delay(10),,Wait for guest mode initialization,,31-03-2025 15:52:11,31-03-2025 15:52:21,10.012s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0)",,Open application menu,,31-03-2025 15:52:21,31-03-2025 15:52:22,0.190s,PASSED
delay(20),,Wait for menu to fully expand,,31-03-2025 15:52:22,31-03-2025 15:52:42,20.011s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TabWidget-Settings""), 0)",,Navigate to version information tab,,31-03-2025 15:52:42,31-03-2025 15:52:47,5.424s,PASSED
delay(10),,Wait for version information to load,,31-03-2025 15:52:47,31-03-2025 15:52:57,10.011s,PASSED
"actualVersionText = getText(findTestObject(""Object Repository/Repo/android.widget.Button - Version 2.81.111""), 0)",,Capture the actual version text,,31-03-2025 15:52:57,31-03-2025 15:52:57,0.076s,PASSED
"expectedVersionText = ""Version 2.81.111""",,Verify application version,,31-03-2025 15:52:57,31-03-2025 15:52:57,0.001s,PASSED
assert actualVersionText == expectedVersionText,,,,31-03-2025 15:52:57,31-03-2025 15:52:57,0.000s,PASSED
println(Version verification successful: $actualVersionText),,,,31-03-2025 15:52:57,31-03-2025 15:52:57,0.023s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0)",,Return to home screen,,31-03-2025 15:52:57,31-03-2025 15:52:57,0.112s,PASSED
delay(10),,,,31-03-2025 15:52:57,31-03-2025 15:53:07,10.020s,PASSED
"homeElementExists = verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,"Verify ""Home"" element exists",,31-03-2025 15:53:07,31-03-2025 15:53:07,0.085s,PASSED
"assert homeElementExists : ""Element 'Home' does not exist.""",,,,31-03-2025 15:53:07,31-03-2025 15:53:07,0.000s,PASSED
"homeText = getText(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,"Retrieve and verify ""Home"" text",,31-03-2025 15:53:07,31-03-2025 15:53:07,0.039s,PASSED
"assert homeText == ""Home""",,,,31-03-2025 15:53:07,31-03-2025 15:53:07,0.001s,PASSED
"println(""Home screen verification successful."")",,,,31-03-2025 15:53:07,31-03-2025 15:53:07,0.001s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.view.View - My Account""), 0)",,"Navigate to ""My Account"" section",,31-03-2025 15:53:07,31-03-2025 15:53:08,0.090s,PASSED
delay(10),,,,31-03-2025 15:53:08,31-03-2025 15:53:18,10.009s,PASSED
"myAccountElementExists = verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - My Account""), 0)",,"Verify ""My Account"" element exists",,31-03-2025 15:53:18,31-03-2025 15:53:18,0.081s,PASSED
"assert myAccountElementExists : ""Element 'My Account' does not exist.""",,,,31-03-2025 15:53:18,31-03-2025 15:53:18,0.000s,PASSED
"myAccountText = getText(findTestObject(""Object Repository/Repo/android.view.View - My Account""), 0)",,"Retrieve and verify ""My Account"" text",,31-03-2025 15:53:18,31-03-2025 15:53:18,0.043s,PASSED
"assert myAccountText == ""My Account""",,,,31-03-2025 15:53:18,31-03-2025 15:53:18,0.000s,PASSED
"println(""My Account screen verification successful."")",,,,31-03-2025 15:53:18,31-03-2025 15:53:18,0.000s,PASSED
"println(""All test verifications completed successfully!"")",,,,31-03-2025 15:53:18,31-03-2025 15:53:18,0.001s,PASSED
closeApplication(),,Close the mobile application,,31-03-2025 15:53:18,31-03-2025 15:53:19,1.342s,PASSED
,,,,,,,
Test Cases/Guest User Mode/C764-C793_GuestUserMode,,Verify that the Login Now tile is redirected to the OAM website,,31-03-2025 15:53:19,31-03-2025 15:55:54,2m - 34.928s,PASSED
"startApplication(""/Users/gv.vignesh/Downloads/WGR-Android-Automation/App Folder/app-debug.apk"", true)",,Launch the application,,31-03-2025 15:53:19,31-03-2025 15:53:25,6.013s,PASSED
delay(10),,,,31-03-2025 15:53:25,31-03-2025 15:53:35,10.012s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,Verify Home element exists,,31-03-2025 15:53:35,31-03-2025 15:53:35,0.219s,PASSED
delay(5),,,,31-03-2025 15:53:35,31-03-2025 15:53:40,5.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,Tap on Home,,31-03-2025 15:53:40,31-03-2025 15:53:40,0.155s,PASSED
delay(10),,,,31-03-2025 15:53:40,31-03-2025 15:53:50,10.008s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - Home (1)""), 0)",,Verify Home element exists after tapping,,31-03-2025 15:53:50,31-03-2025 15:53:51,0.100s,PASSED
delay(5),,,,31-03-2025 15:53:51,31-03-2025 15:53:56,5.011s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView-Slide""), 0)",,Verify Slide text is present,,31-03-2025 15:53:56,31-03-2025 15:53:56,0.108s,PASSED
startX = 1000,,Perform Swipe action,,31-03-2025 15:53:56,31-03-2025 15:53:56,0.000s,PASSED
startY = 2000,,,,31-03-2025 15:53:56,31-03-2025 15:53:56,0.000s,PASSED
endX = 200,,,,31-03-2025 15:53:56,31-03-2025 15:53:56,0.000s,PASSED
endY = 1000,,,,31-03-2025 15:53:56,31-03-2025 15:53:56,0.001s,PASSED
"swipe(startX, startY, endX, endY)",,,,31-03-2025 15:53:56,31-03-2025 15:53:57,0.852s,PASSED
delay(5),,,,31-03-2025 15:53:57,31-03-2025 15:54:02,5.007s,PASSED
"homeText = View - Home (1)""), 0).trim()",,Get and verify Home text,,31-03-2025 15:54:02,31-03-2025 15:54:02,0.112s,PASSED
"println(""Home Text: "" + homeText)",,,,31-03-2025 15:54:02,31-03-2025 15:54:02,0.000s,PASSED
"verifyEqual(homeText, ""Home"", STOP_ON_FAILURE)",,,,31-03-2025 15:54:02,31-03-2025 15:54:02,0.004s,PASSED
delay(5),,,,31-03-2025 15:54:02,31-03-2025 15:54:07,5.008s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - My Account (1)""), 0)",,Verify My Account element exists,,31-03-2025 15:54:07,31-03-2025 15:54:07,0.099s,PASSED
delay(5),,,,31-03-2025 15:54:07,31-03-2025 15:54:12,5.010s,PASSED
"myAccountText = View - My Account (1)""), 0).trim()",,Get and verify My Account text,,31-03-2025 15:54:12,31-03-2025 15:54:12,0.101s,PASSED
"println(""My Account Text: "" + myAccountText)",,,,31-03-2025 15:54:12,31-03-2025 15:54:12,0.001s,PASSED
"verifyEqual(myAccountText, ""My Account"", STOP_ON_FAILURE)",,,,31-03-2025 15:54:12,31-03-2025 15:54:12,0.001s,PASSED
delay(15),,,,31-03-2025 15:54:12,31-03-2025 15:54:27,15.009s,PASSED
"scrollToText(""Recommended for you"")",,Scroll to text: Recommended for you,,31-03-2025 15:54:27,31-03-2025 15:54:31,3.953s,PASSED
delay(5),,,,31-03-2025 15:54:31,31-03-2025 15:54:36,5.008s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - RECOMMENDED FOR YOU""), 0)",,Verify Recommended for you text is present,,31-03-2025 15:54:36,31-03-2025 15:54:36,0.110s,PASSED
delay(5),,,,31-03-2025 15:54:36,31-03-2025 15:54:41,5.009s,PASSED
"recommendedText = TextView - RECOMMENDED FOR YOU""), 0).trim()",,Get and verify Recommended for you text,,31-03-2025 15:54:41,31-03-2025 15:54:41,0.105s,PASSED
"println(""Recommended Text: "" + recommendedText)",,,,31-03-2025 15:54:41,31-03-2025 15:54:41,0.000s,PASSED
"verifyEqual(recommendedText, ""RECOMMENDED FOR YOU"", STOP_ON_FAILURE)",,,,31-03-2025 15:54:41,31-03-2025 15:54:41,0.001s,PASSED
delay(5),,,,31-03-2025 15:54:41,31-03-2025 15:54:46,5.008s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - THINGS TO DO""), 0)",,Verify Things to Do section is present,,31-03-2025 15:54:46,31-03-2025 15:54:46,0.095s,PASSED
delay(5),,,,31-03-2025 15:54:46,31-03-2025 15:54:51,5.008s,PASSED
"thingsToDoText = TextView - THINGS TO DO""), 0).trim()",,Get and verify Things to Do text,,31-03-2025 15:54:51,31-03-2025 15:54:51,0.104s,PASSED
"println(""Things to Do Text: "" + thingsToDoText)",,,,31-03-2025 15:54:51,31-03-2025 15:54:51,0.000s,PASSED
"verifyEqual(thingsToDoText, ""THINGS TO DO"", STOP_ON_FAILURE)",,,,31-03-2025 15:54:51,31-03-2025 15:54:51,0.001s,PASSED
delay(5),,,,31-03-2025 15:54:51,31-03-2025 15:54:56,5.009s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View-gain access""), 0)",,Verify Gain Access section is present,,31-03-2025 15:54:56,31-03-2025 15:54:56,0.097s,PASSED
delay(5),,,,31-03-2025 15:54:56,31-03-2025 15:55:01,5.008s,PASSED
"gainAccessText = TextView - Gain access to a""), 0).trim()",,Get and verify Gain Access text,,31-03-2025 15:55:01,31-03-2025 15:55:01,0.097s,PASSED
"println(""Gain Access Text: "" + gainAccessText)",,,,31-03-2025 15:55:01,31-03-2025 15:55:01,0.001s,PASSED
"verifyEqual(gainAccessText, ""Gain access to a"", STOP_ON_FAILURE)",,,,31-03-2025 15:55:01,31-03-2025 15:55:01,0.000s,PASSED
delay(5),,,,31-03-2025 15:55:02,31-03-2025 15:55:07,5.008s,PASSED
"customizedExperienceText = TextView - customized experience""), 0).trim()",,Get and verify Customized Experience text,,31-03-2025 15:55:07,31-03-2025 15:55:07,0.111s,PASSED
"println(""Customized Experience Text: "" + customizedExperienceText)",,,,31-03-2025 15:55:07,31-03-2025 15:55:07,0.000s,PASSED
"verifyEqual(customizedExperienceText, ""customized experience"", STOP_ON_FAILURE)",,,,31-03-2025 15:55:07,31-03-2025 15:55:07,0.001s,PASSED
delay(5),,,,31-03-2025 15:55:07,31-03-2025 15:55:12,5.008s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - Login""), 0)",,Verify Login button is present,,31-03-2025 15:55:12,31-03-2025 15:55:12,0.092s,PASSED
delay(5),,,,31-03-2025 15:55:12,31-03-2025 15:55:17,5.009s,PASSED
"loginText = TextView - Login""), 0).trim()",,Get and verify Login text,,31-03-2025 15:55:17,31-03-2025 15:55:17,0.100s,PASSED
"println(""Login Text: "" + loginText)",,,,31-03-2025 15:55:17,31-03-2025 15:55:17,0.001s,PASSED
"verifyEqual(loginText, ""Login"", STOP_ON_FAILURE)",,,,31-03-2025 15:55:17,31-03-2025 15:55:17,0.000s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Login""), 0)",,Tap on Login,,31-03-2025 15:55:17,31-03-2025 15:55:17,0.080s,PASSED
delay(30),,,,31-03-2025 15:55:17,31-03-2025 15:55:47,30.012s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - WESTGATE Online Account Management""), 0)",,Verify WESTGATE Online Account Management text is present,,31-03-2025 15:55:47,31-03-2025 15:55:47,0.094s,PASSED
delay(5),,,,31-03-2025 15:55:47,31-03-2025 15:55:52,5.010s,PASSED
"westgateText = TextView - WESTGATE Online Account Management""), 0).trim()",,Get and verify WESTGATE Online Account Management text,,31-03-2025 15:55:52,31-03-2025 15:55:52,0.092s,PASSED
"println(""WESTGATE Text: "" + westgateText)",,,,31-03-2025 15:55:52,31-03-2025 15:55:52,0.001s,PASSED
"verifyEqual(westgateText, ""WESTGATE Online Account Management"", STOP_ON_FAILURE)",,,,31-03-2025 15:55:52,31-03-2025 15:55:52,0.001s,PASSED
closeApplication(),,Close the application,,31-03-2025 15:55:52,31-03-2025 15:55:54,1.796s,PASSED
,,,,,,,
Test Cases/Sign Up New UserPage/C660-C681_SignUpNewUserPage,,"C660-Verify that the correct inline error message appears when incorrect email addresses are entered on the Login or Sign up page
C677-Verify that the correct inline error message appears when incorrect email addresses are entered on the New User page
C678-Verify that the correct inline error message appears when the email address with the domain ""@wgresorts.com"" is entered
C679-Verify that the correct inline error message appears when the confirmation email address doesn't match the original email address
C680-Verify that the system doesn't allow go to the next page users to proceed with existing email addresses in the system
C681-Verify that the system doesn't allow copy and paste the initially entered email address",,31-03-2025 15:55:54,31-03-2025 16:00:05,4m - 10.863s,PASSED
emailValidationTests = new EmailValidationTests(),,,,31-03-2025 15:55:54,31-03-2025 15:55:54,0.003s,PASSED
emailValidationTests.runAllTests(),,,,31-03-2025 15:55:54,31-03-2025 15:55:54,0.000s,PASSED
setup(),,,,31-03-2025 15:55:54,31-03-2025 15:55:54,0.001s,PASSED
"startApplication(appUrl, true)",,,,31-03-2025 15:55:54,31-03-2025 15:56:01,7.081s,PASSED
delay(20),,,,31-03-2025 15:56:01,31-03-2025 15:56:21,20.018s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,,,31-03-2025 15:56:21,31-03-2025 15:56:21,0.262s,PASSED
try,,,,31-03-2025 15:56:21,31-03-2025 15:56:21,0.001s,PASSED
"excelData = findTestData(""Data Files/InvalidEmail"")",,,,31-03-2025 15:56:21,31-03-2025 15:56:22,0.197s,PASSED
rowCount = excelData.getRowNumbers(),,,,31-03-2025 15:56:22,31-03-2025 15:56:22,0.005s,PASSED
"for ([i = 1, i <= rowCount, (i++)])",,,,31-03-2025 15:56:22,31-03-2025 15:56:48,26.307s,PASSED
"testData = findTestData(""Data Files/C678"")",,,,31-03-2025 15:56:48,31-03-2025 15:56:48,0.010s,PASSED
"email1 = testData.getValue(""email"", 1)",,,,31-03-2025 15:56:48,31-03-2025 15:56:48,0.001s,PASSED
"email2 = testData.getValue(""email"", 2)",,,,31-03-2025 15:56:48,31-03-2025 15:56:48,0.000s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email1)",,,,31-03-2025 15:56:48,31-03-2025 15:56:48,0.056s,PASSED
delay(10),,,,31-03-2025 15:56:48,31-03-2025 15:56:58,10.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0)",,,,31-03-2025 15:56:58,31-03-2025 15:56:58,0.125s,PASSED
delay(10),,,,31-03-2025 15:56:58,31-03-2025 15:57:08,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - reset""), 0)",,,,31-03-2025 15:57:08,31-03-2025 15:57:08,0.127s,PASSED
hideKeyboard(),,,,31-03-2025 15:57:08,31-03-2025 15:57:11,2.448s,PASSED
delay(10),,,,31-03-2025 15:57:11,31-03-2025 15:57:21,10.008s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText -""), email2)",,,,31-03-2025 15:57:21,31-03-2025 15:57:21,0.102s,PASSED
delay(10),,,,31-03-2025 15:57:21,31-03-2025 15:57:31,10.010s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next (1)""), 0)",,,,31-03-2025 15:57:31,31-03-2025 15:57:31,0.636s,PASSED
delay(10),,,,31-03-2025 15:57:31,31-03-2025 15:57:41,10.007s,PASSED
"actualText = getText(findTestObject(""Object Repository/Repo/android.widget.TextView -  The email address used is a Team Member email address.  Please select Create Team Member Account below""), 0)",,,,31-03-2025 15:57:41,31-03-2025 15:57:42,0.074s,PASSED
"expectedText = "" The email address used is a Team Member email address.  Please select Create Team Member Account below.""",,,,31-03-2025 15:57:42,31-03-2025 15:57:42,0.000s,PASSED
assert actualText.contains(expectedText),,,,31-03-2025 15:57:42,31-03-2025 15:57:42,0.001s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - reset""), 0)",,,,31-03-2025 15:57:42,31-03-2025 15:57:42,0.097s,PASSED
hideKeyboard(),,,,31-03-2025 15:57:42,31-03-2025 15:57:44,2.464s,PASSED
"testData = findTestData(""Data Files/C679"")",,,,31-03-2025 15:57:44,31-03-2025 15:57:44,0.013s,PASSED
"email1 = testData.getValue(""email"", 1)",,,,31-03-2025 15:57:44,31-03-2025 15:57:44,0.001s,PASSED
"email2 = testData.getValue(""email"", 2)",,,,31-03-2025 15:57:44,31-03-2025 15:57:44,0.000s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email1)",,,,31-03-2025 15:57:44,31-03-2025 15:57:44,0.045s,PASSED
delay(10),,,,31-03-2025 15:57:44,31-03-2025 15:57:54,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0)",,,,31-03-2025 15:57:54,31-03-2025 15:57:54,0.118s,PASSED
delay(10),,,,31-03-2025 15:57:54,31-03-2025 15:58:04,10.007s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-confirm email address""), email2)",,,,31-03-2025 15:58:04,31-03-2025 15:58:04,0.082s,PASSED
delay(10),,,,31-03-2025 15:58:04,31-03-2025 15:58:14,10.012s,PASSED
"actualText = TextView -  Email addresses must match""), 0).trim()",,,,31-03-2025 15:58:14,31-03-2025 15:58:14,0.084s,PASSED
"expectedText = ""Email addresses must match.""",,,,31-03-2025 15:58:14,31-03-2025 15:58:14,0.001s,PASSED
assert actualText == expectedText,,,,31-03-2025 15:58:14,31-03-2025 15:58:14,0.000s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - reset""), 0)",,,,31-03-2025 15:58:14,31-03-2025 15:58:15,0.138s,PASSED
hideKeyboard(),,,,31-03-2025 15:58:15,31-03-2025 15:58:17,2.446s,PASSED
"excelData = findTestData(""Data Files/C680"")",,,,31-03-2025 15:58:17,31-03-2025 15:58:17,0.012s,PASSED
"email1 = excelData.getValue(""email"", 1)",,,,31-03-2025 15:58:17,31-03-2025 15:58:17,0.000s,PASSED
"email2 = excelData.getValue(""email"", 2)",,,,31-03-2025 15:58:17,31-03-2025 15:58:17,0.000s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email1)",,,,31-03-2025 15:58:17,31-03-2025 15:58:17,0.052s,PASSED
delay(10),,,,31-03-2025 15:58:17,31-03-2025 15:58:27,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0)",,,,31-03-2025 15:58:27,31-03-2025 15:58:27,0.124s,PASSED
delay(10),,,,31-03-2025 15:58:27,31-03-2025 15:58:37,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - reset""), 0)",,,,31-03-2025 15:58:37,31-03-2025 15:58:39,1.280s,PASSED
hideKeyboard(),,,,31-03-2025 15:58:39,31-03-2025 15:58:41,2.500s,PASSED
delay(10),,,,31-03-2025 15:58:41,31-03-2025 15:58:51,10.008s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText -""), email2)",,,,31-03-2025 15:58:51,31-03-2025 15:58:51,0.090s,PASSED
delay(10),,,,31-03-2025 15:58:51,31-03-2025 15:59:01,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.EditText-confirm email address""), 0)",,,,31-03-2025 15:59:01,31-03-2025 15:59:01,0.106s,PASSED
hideKeyboard(),,,,31-03-2025 15:59:01,31-03-2025 15:59:04,2.573s,PASSED
delay(10),,,,31-03-2025 15:59:04,31-03-2025 15:59:14,10.011s,PASSED
"actualText = getText(findTestObject(""Object Repository/Repo/android.widget.TextView -  The email address is already in use""), 0)",,,,31-03-2025 15:59:14,31-03-2025 15:59:14,0.105s,PASSED
"expectedText = "" The email address is already in use.""",,,,31-03-2025 15:59:14,31-03-2025 15:59:14,0.000s,PASSED
assert actualText.contains(expectedText),,,,31-03-2025 15:59:14,31-03-2025 15:59:14,0.000s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - reset""), 0)",,,,31-03-2025 15:59:14,31-03-2025 15:59:15,1.216s,PASSED
hideKeyboard(),,,,31-03-2025 15:59:15,31-03-2025 15:59:18,2.497s,PASSED
"testData = findTestData(""Data Files/C681"")",,,,31-03-2025 15:59:18,31-03-2025 15:59:18,0.009s,PASSED
"email1 = testData.getValue(""email"", 1)",,,,31-03-2025 15:59:18,31-03-2025 15:59:18,0.000s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email1)",,,,31-03-2025 15:59:18,31-03-2025 15:59:18,0.047s,PASSED
delay(10),,,,31-03-2025 15:59:18,31-03-2025 15:59:28,10.008s,PASSED
