Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(3),,Wait for 3 seconds,,02-04-2025 11:36:20,02-04-2025 11:36:23,3.010s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Vacation More. Get More""), 0)",,"Tap on the non-clickable text ""Vacation More. Get More""",,02-04-2025 11:36:23,02-04-2025 11:36:24,0.531s,PASSED
delay(3),,Wait for 3 seconds,,02-04-2025 11:36:24,02-04-2025 11:36:27,3.011s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Repo/android.widget.TextView - Vacation More. Get More""), 0)",,"Verify that tapping on ""Vacation More. Get More"" does not redirect to the next page",,02-04-2025 11:36:27,02-04-2025 11:36:27,0.162s,PASSED
delay(3),,Wait for 3 seconds,,02-04-2025 11:36:27,02-04-2025 11:36:30,3.021s,PASSED
"verifyElementVisible(findTestObject(""Object Repository/Repo/android.widget.TextView - Explore Westgate Loyalty""), 0)",,"Verify the text ""Explore Westgate Loyalty"" is visible",,02-04-2025 11:36:30,02-04-2025 11:36:30,0.222s,PASSED
delay(3),,Wait for 3 seconds,,02-04-2025 11:36:30,02-04-2025 11:36:33,3.011s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Continue as a Guest""), 0)",,"Tap on the clickable text ""Continue as a Guest""",,02-04-2025 11:36:33,02-04-2025 11:36:33,0.289s,PASSED
"isElementVisible = waitForElementPresent(findTestObject(""Object Repository/Repo/android.widget.TextView - Continue as a Guest""), 10)",,"Wait for the ""Continue as a Guest"" element to be present after tapping",,02-04-2025 11:36:33,02-04-2025 11:36:34,0.357s,PASSED
if (!(isElementVisible)),,Check if the element is visible and log the result,,02-04-2025 11:36:34,02-04-2025 11:36:34,0.001s,PASSED
else,,,,02-04-2025 11:36:34,02-04-2025 11:36:34,0.008s,PASSED
delay(10),,Wait for 15 seconds,,02-04-2025 11:36:34,02-04-2025 11:36:44,10.010s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0)",,Tap on the menu button,,02-04-2025 11:36:44,02-04-2025 11:36:44,0.376s,PASSED
delay(30),,Wait for 30 seconds for the menu to open,,02-04-2025 11:36:44,02-04-2025 11:37:14,30.012s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Terms and Conditions-Menu""), 0)",,"Tap on the ""Terms and Conditions"" option in the menu",,02-04-2025 11:37:14,02-04-2025 11:37:15,0.635s,PASSED
delay(10),,,,02-04-2025 11:37:15,02-04-2025 11:37:25,10.011s,PASSED
"if (waitForElementPresent(findTestObject(""Object Repository/Repo/android.view.View-Terms and conditions web""), 30, CONTINUE_ON_FAILURE))",,"Verify if the ""Terms and Conditions"" webview is present",,02-04-2025 11:37:25,02-04-2025 11:37:25,0.528s,PASSED
delay(10),,Wait for 30 seconds,,02-04-2025 11:37:25,02-04-2025 11:37:35,10.010s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.ImageButton-Cancel web""), 0)",,Tap on the cancel button to close the webview,,02-04-2025 11:37:35,02-04-2025 11:37:36,0.851s,PASSED
delay(15),,Wait for 15 seconds,,02-04-2025 11:37:36,02-04-2025 11:37:51,15.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0)",,Tap on the menu button again to open the menu fly-out,,02-04-2025 11:37:51,02-04-2025 11:37:52,0.413s,PASSED
delay(15),,Wait for 30 seconds for the menu to open,,02-04-2025 11:37:52,02-04-2025 11:38:07,15.010s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Privacy Policy-Menu""), 0)",,"Tap on the ""Privacy Policy"" option in the menu",,02-04-2025 11:38:07,02-04-2025 11:38:14,7.679s,PASSED
"if (waitForElementPresent(findTestObject(""Object Repository/Repo/android.widget.TextView - Privacy Policy-web""), 30, CONTINUE_ON_FAILURE))",,"Verify if the ""Privacy Policy"" webview is present",,02-04-2025 11:38:14,02-04-2025 11:38:16,1.725s,PASSED
closeApplication(),,Close the application successfully,,02-04-2025 11:38:16,02-04-2025 11:38:21,5.242s,PASSED
closeBrowser(),,,,02-04-2025 11:38:21,02-04-2025 11:38:21,0.042s,PASSED
,,,,,,,
Test Cases/Guest User Mode/C666-C719-C738_GuestUserMode,,"C666-Verify that the Settings in Guest Mode is displayed correctly
C719-Verify that the app version on the Settings menu in Guest Mode is correct
C738-Verify that the bottom navbar is displayed correctly when the user is in Guest state",,02-04-2025 11:38:21,02-04-2025 11:40:14,1m - 53.100s,PASSED
"startApplication(appUrl, true)",,Launch the Westgate mobile application,,02-04-2025 11:38:21,02-04-2025 11:38:56,34.447s,PASSED
delay(10),,Wait for the application to load completely,,02-04-2025 11:38:56,02-04-2025 11:39:06,10.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Continue as a Guest""), 0)",,"Navigate through initial screen by tapping ""Continue as a Guest""",,02-04-2025 11:39:06,02-04-2025 11:39:07,0.864s,PASSED
delay(10),,Wait for guest mode initialization,,02-04-2025 11:39:07,02-04-2025 11:39:17,10.010s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0)",,Open application menu,,02-04-2025 11:39:17,02-04-2025 11:39:17,0.579s,PASSED
delay(20),,Wait for menu to fully expand,,02-04-2025 11:39:17,02-04-2025 11:39:37,20.010s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TabWidget-Settings""), 0)",,Navigate to version information tab,,02-04-2025 11:39:37,02-04-2025 11:39:38,0.743s,PASSED
delay(10),,Wait for version information to load,,02-04-2025 11:39:38,02-04-2025 11:39:48,10.009s,PASSED
"actualVersionText = getText(findTestObject(""Object Repository/Repo/android.widget.Button - Version 2.81.111""), 0)",,Capture the actual version text,,02-04-2025 11:39:48,02-04-2025 11:39:48,0.370s,PASSED
"expectedVersionText = ""Version 2.81.111""",,Verify application version,,02-04-2025 11:39:48,02-04-2025 11:39:48,0.000s,PASSED
assert actualVersionText == expectedVersionText,,,,02-04-2025 11:39:48,02-04-2025 11:39:48,0.001s,PASSED
println(Version verification successful: $actualVersionText),,,,02-04-2025 11:39:48,02-04-2025 11:39:48,0.013s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0)",,Return to home screen,,02-04-2025 11:39:48,02-04-2025 11:39:49,0.246s,PASSED
delay(10),,,,02-04-2025 11:39:49,02-04-2025 11:39:59,10.006s,PASSED
"homeElementExists = verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,"Verify ""Home"" element exists",,02-04-2025 11:39:59,02-04-2025 11:39:59,0.791s,PASSED
"assert homeElementExists : ""Element 'Home' does not exist.""",,,,02-04-2025 11:39:59,02-04-2025 11:39:59,0.000s,PASSED
"homeText = getText(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,"Retrieve and verify ""Home"" text",,02-04-2025 11:39:59,02-04-2025 11:40:00,0.526s,PASSED
"assert homeText == ""Home""",,,,02-04-2025 11:40:00,02-04-2025 11:40:00,0.001s,PASSED
"println(""Home screen verification successful."")",,,,02-04-2025 11:40:00,02-04-2025 11:40:00,0.002s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.view.View - My Account""), 0)",,"Navigate to ""My Account"" section",,02-04-2025 11:40:00,02-04-2025 11:40:01,0.677s,PASSED
delay(10),,,,02-04-2025 11:40:01,02-04-2025 11:40:11,10.009s,PASSED
"myAccountElementExists = verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - My Account""), 0)",,"Verify ""My Account"" element exists",,02-04-2025 11:40:11,02-04-2025 11:40:11,0.350s,PASSED
"assert myAccountElementExists : ""Element 'My Account' does not exist.""",,,,02-04-2025 11:40:11,02-04-2025 11:40:11,0.001s,PASSED
"myAccountText = getText(findTestObject(""Object Repository/Repo/android.view.View - My Account""), 0)",,"Retrieve and verify ""My Account"" text",,02-04-2025 11:40:11,02-04-2025 11:40:11,0.306s,PASSED
"assert myAccountText == ""My Account""",,,,02-04-2025 11:40:11,02-04-2025 11:40:11,0.001s,PASSED
"println(""My Account screen verification successful."")",,,,02-04-2025 11:40:11,02-04-2025 11:40:11,0.001s,PASSED
"println(""All test verifications completed successfully!"")",,,,02-04-2025 11:40:11,02-04-2025 11:40:11,0.001s,PASSED
closeApplication(),,Close the mobile application,,02-04-2025 11:40:11,02-04-2025 11:40:14,3.068s,PASSED
closeBrowser(),,,,02-04-2025 11:40:14,02-04-2025 11:40:14,0.003s,PASSED
,,,,,,,
Test Cases/Guest User Mode/C764-C793_GuestUserMode,,Verify that the Login Now tile is redirected to the OAM website,,02-04-2025 11:40:14,02-04-2025 11:43:23,3m - 8.897s,PASSED
"startApplication(""/Users/gv.vignesh/Downloads/WGR-Android-Automation/App Folder/app-debug.apk"", true)",,Launch the application,,02-04-2025 11:40:14,02-04-2025 11:40:47,33.015s,PASSED
delay(10),,,,02-04-2025 11:40:47,02-04-2025 11:40:58,10.009s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,Verify Home element exists,,02-04-2025 11:40:58,02-04-2025 11:40:58,0.919s,PASSED
delay(5),,,,02-04-2025 11:40:58,02-04-2025 11:41:03,5.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,Tap on Home,,02-04-2025 11:41:03,02-04-2025 11:41:04,0.344s,PASSED
delay(10),,,,02-04-2025 11:41:04,02-04-2025 11:41:14,10.006s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - Home (1)""), 0)",,Verify Home element exists after tapping,,02-04-2025 11:41:14,02-04-2025 11:41:14,0.490s,PASSED
delay(5),,,,02-04-2025 11:41:14,02-04-2025 11:41:19,5.010s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView-Slide""), 0)",,Verify Slide text is present,,02-04-2025 11:41:19,02-04-2025 11:41:20,0.283s,PASSED
startX = 1000,,Perform Swipe action,,02-04-2025 11:41:20,02-04-2025 11:41:20,0.000s,PASSED
startY = 2000,,,,02-04-2025 11:41:20,02-04-2025 11:41:20,0.001s,PASSED
endX = 200,,,,02-04-2025 11:41:20,02-04-2025 11:41:20,0.001s,PASSED
endY = 1000,,,,02-04-2025 11:41:20,02-04-2025 11:41:20,0.001s,PASSED
"swipe(startX, startY, endX, endY, CONTINUE_ON_FAILURE)",,,,02-04-2025 11:41:20,02-04-2025 11:41:21,1.204s,PASSED
delay(5),,,,02-04-2025 11:41:21,02-04-2025 11:41:26,5.005s,PASSED
"homeText = View - Home (1)""), 0).trim()",,Get and verify Home text,,02-04-2025 11:41:26,02-04-2025 11:41:27,0.731s,PASSED
"println(""Home Text: "" + homeText)",,,,02-04-2025 11:41:27,02-04-2025 11:41:27,0.001s,PASSED
"verifyEqual(homeText, ""Home"", STOP_ON_FAILURE)",,,,02-04-2025 11:41:27,02-04-2025 11:41:27,0.010s,PASSED
delay(5),,,,02-04-2025 11:41:27,02-04-2025 11:41:32,5.009s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - My Account (1)""), 0)",,Verify My Account element exists,,02-04-2025 11:41:32,02-04-2025 11:41:32,0.464s,PASSED
delay(5),,,,02-04-2025 11:41:32,02-04-2025 11:41:37,5.010s,PASSED
"myAccountText = View - My Account (1)""), 0).trim()",,Get and verify My Account text,,02-04-2025 11:41:37,02-04-2025 11:41:37,0.441s,PASSED
"println(""My Account Text: "" + myAccountText)",,,,02-04-2025 11:41:37,02-04-2025 11:41:37,0.002s,PASSED
"verifyEqual(myAccountText, ""My Account"", STOP_ON_FAILURE)",,,,02-04-2025 11:41:37,02-04-2025 11:41:37,0.004s,PASSED
delay(15),,,,02-04-2025 11:41:37,02-04-2025 11:41:52,15.008s,PASSED
"scrollToText(""Recommended for you"")",,Scroll to text: Recommended for you,,02-04-2025 11:41:52,02-04-2025 11:41:54,1.229s,PASSED
delay(5),,,,02-04-2025 11:41:54,02-04-2025 11:41:59,5.010s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - RECOMMENDED FOR YOU""), 0)",,Verify Recommended for you text is present,,02-04-2025 11:41:59,02-04-2025 11:42:00,1.068s,PASSED
delay(5),,,,02-04-2025 11:42:00,02-04-2025 11:42:05,5.009s,PASSED
"recommendedText = TextView - RECOMMENDED FOR YOU""), 0).trim()",,Get and verify Recommended for you text,,02-04-2025 11:42:05,02-04-2025 11:42:05,0.441s,PASSED
"println(""Recommended Text: "" + recommendedText)",,,,02-04-2025 11:42:05,02-04-2025 11:42:05,0.001s,PASSED
"verifyEqual(recommendedText, ""RECOMMENDED FOR YOU"", STOP_ON_FAILURE)",,,,02-04-2025 11:42:05,02-04-2025 11:42:05,0.003s,PASSED
delay(5),,,,02-04-2025 11:42:05,02-04-2025 11:42:10,5.006s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - THINGS TO DO""), 0)",,Verify Things to Do section is present,,02-04-2025 11:42:10,02-04-2025 11:42:11,0.407s,PASSED
delay(5),,,,02-04-2025 11:42:11,02-04-2025 11:42:16,5.009s,PASSED
"thingsToDoText = TextView - THINGS TO DO""), 0).trim()",,Get and verify Things to Do text,,02-04-2025 11:42:16,02-04-2025 11:42:16,0.377s,PASSED
"println(""Things to Do Text: "" + thingsToDoText)",,,,02-04-2025 11:42:16,02-04-2025 11:42:16,0.000s,PASSED
"verifyEqual(thingsToDoText, ""THINGS TO DO"", STOP_ON_FAILURE)",,,,02-04-2025 11:42:16,02-04-2025 11:42:16,0.001s,PASSED
delay(5),,,,02-04-2025 11:42:16,02-04-2025 11:42:21,5.009s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View-gain access""), 0)",,Verify Gain Access section is present,,02-04-2025 11:42:21,02-04-2025 11:42:22,0.563s,PASSED
delay(5),,,,02-04-2025 11:42:22,02-04-2025 11:42:27,5.009s,PASSED
"gainAccessText = TextView - Gain access to a""), 0).trim()",,Get and verify Gain Access text,,02-04-2025 11:42:27,02-04-2025 11:42:27,0.713s,PASSED
"println(""Gain Access Text: "" + gainAccessText)",,,,02-04-2025 11:42:27,02-04-2025 11:42:27,0.001s,PASSED
"verifyEqual(gainAccessText, ""Gain access to a"", STOP_ON_FAILURE)",,,,02-04-2025 11:42:27,02-04-2025 11:42:27,0.002s,PASSED
delay(5),,,,02-04-2025 11:42:27,02-04-2025 11:42:32,5.004s,PASSED
"customizedExperienceText = TextView - customized experience""), 0).trim()",,Get and verify Customized Experience text,,02-04-2025 11:42:32,02-04-2025 11:42:33,0.370s,PASSED
"println(""Customized Experience Text: "" + customizedExperienceText)",,,,02-04-2025 11:42:33,02-04-2025 11:42:33,0.001s,PASSED
"verifyEqual(customizedExperienceText, ""customized experience"", STOP_ON_FAILURE)",,,,02-04-2025 11:42:33,02-04-2025 11:42:33,0.003s,PASSED
delay(5),,,,02-04-2025 11:42:33,02-04-2025 11:42:38,5.009s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - Login""), 0)",,Verify Login button is present,,02-04-2025 11:42:38,02-04-2025 11:42:38,0.333s,PASSED
delay(5),,,,02-04-2025 11:42:38,02-04-2025 11:42:43,5.009s,PASSED
"loginText = TextView - Login""), 0).trim()",,Get and verify Login text,,02-04-2025 11:42:43,02-04-2025 11:42:43,0.405s,PASSED
"println(""Login Text: "" + loginText)",,,,02-04-2025 11:42:43,02-04-2025 11:42:43,0.001s,PASSED
"verifyEqual(loginText, ""Login"", STOP_ON_FAILURE)",,,,02-04-2025 11:42:43,02-04-2025 11:42:43,0.003s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Login""), 0)",,Tap on Login,,02-04-2025 11:42:43,02-04-2025 11:42:44,0.386s,PASSED
delay(30),,,,02-04-2025 11:42:44,02-04-2025 11:43:14,30.010s,PASSED
delay(5),,Verify WESTGATE Online Account Management text is present,,02-04-2025 11:43:14,02-04-2025 11:43:19,5.010s,PASSED
"westgateText = TextView - WESTGATE Online Account Management""), 0).trim()",,Get and verify WESTGATE Online Account Management text,,02-04-2025 11:43:19,02-04-2025 11:43:19,0.228s,PASSED
"println(""WESTGATE Text: "" + westgateText)",,,,02-04-2025 11:43:19,02-04-2025 11:43:19,0.001s,PASSED
"verifyEqual(westgateText, ""WESTGATE Online Account Management"", CONTINUE_ON_FAILURE)",,,,02-04-2025 11:43:19,02-04-2025 11:43:19,0.002s,PASSED
closeApplication(),,Close the application,,02-04-2025 11:43:19,02-04-2025 11:43:23,4.223s,PASSED
closeBrowser(),,,,02-04-2025 11:43:23,02-04-2025 11:43:23,0.003s,PASSED
,,,,,,,
Test Cases/Sign Up New UserPage/C660-C681_SignUpNewUserPage,,"C660-Verify that the correct inline error message appears when incorrect email addresses are entered on the Login or Sign up page
C677-Verify that the correct inline error message appears when incorrect email addresses are entered on the New User page
C678-Verify that the correct inline error message appears when the email address with the domain ""@wgresorts.com"" is entered
C679-Verify that the correct inline error message appears when the confirmation email address doesn't match the original email address
C680-Verify that the system doesn't allow go to the next page users to proceed with existing email addresses in the system
C681-Verify that the system doesn't allow copy and paste the initially entered email address",,02-04-2025 11:46:34,02-04-2025 11:51:10,4m - 35.660s,PASSED
emailValidationTests = new EmailValidationTests(),,,,02-04-2025 11:46:35,02-04-2025 11:46:35,0.000s,PASSED
emailValidationTests.runAllTests(),,,,02-04-2025 11:46:35,02-04-2025 11:46:35,0.000s,PASSED
setup(),,,,02-04-2025 11:46:35,02-04-2025 11:46:35,0.000s,PASSED
"startApplication(appUrl, true)",,,,02-04-2025 11:46:35,02-04-2025 11:47:20,45.362s,PASSED
delay(15),,,,02-04-2025 11:47:20,02-04-2025 11:47:35,15.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,,,02-04-2025 11:47:35,02-04-2025 11:47:36,0.806s,PASSED
try,,,,02-04-2025 11:47:36,02-04-2025 11:47:36,0.000s,PASSED
"excelData = findTestData(""Data Files/InvalidEmail"")",,,,02-04-2025 11:47:36,02-04-2025 11:47:36,0.014s,PASSED
rowCount = excelData.getRowNumbers(),,,,02-04-2025 11:47:36,02-04-2025 11:47:36,0.000s,PASSED
"for ([i = 1, i <= rowCount, (i++)])",,,,02-04-2025 11:47:36,02-04-2025 11:47:56,19.933s,PASSED
"testData = findTestData(""Data Files/C678"")",,,,02-04-2025 11:47:56,02-04-2025 11:47:56,0.006s,PASSED
"email1 = testData.getValue(""email"", 1)",,,,02-04-2025 11:47:56,02-04-2025 11:47:56,0.000s,PASSED
"email2 = testData.getValue(""email"", 2)",,,,02-04-2025 11:47:56,02-04-2025 11:47:56,0.000s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email1)",,,,02-04-2025 11:47:56,02-04-2025 11:47:57,1.036s,PASSED
delay(10),,,,02-04-2025 11:47:57,02-04-2025 11:48:07,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0)",,,,02-04-2025 11:48:07,02-04-2025 11:48:07,0.349s,PASSED
delay(10),,,,02-04-2025 11:48:07,02-04-2025 11:48:17,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - reset""), 0)",,,,02-04-2025 11:48:17,02-04-2025 11:48:17,0.336s,PASSED
hideKeyboard(),,,,02-04-2025 11:48:17,02-04-2025 11:48:18,0.780s,PASSED
delay(10),,,,02-04-2025 11:48:18,02-04-2025 11:48:28,10.007s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText -""), email2)",,,,02-04-2025 11:48:28,02-04-2025 11:48:29,0.828s,PASSED
delay(10),,,,02-04-2025 11:48:29,02-04-2025 11:48:39,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next (1)""), 0)",,,,02-04-2025 11:48:39,02-04-2025 11:48:39,0.319s,PASSED
delay(10),,,,02-04-2025 11:48:39,02-04-2025 11:48:49,10.007s,PASSED
actualText = null,,,,02-04-2025 11:48:49,02-04-2025 11:48:49,0.000s,PASSED
"expectedText = "" The email address used is a Team Member email address.  Please select Create Team Member Account below.""",,,,02-04-2025 11:48:49,02-04-2025 11:48:49,0.000s,PASSED
try,,,,02-04-2025 11:48:49,02-04-2025 11:48:52,2.304s,FAILED
catch (Exception e),,,,02-04-2025 11:48:52,02-04-2025 11:48:52,0.000s,PASSED
if (actualText != null && actualText.contains(expectedText)),,,,02-04-2025 11:48:52,02-04-2025 11:48:52,0.000s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - reset""), 0)",,,,02-04-2025 11:48:52,02-04-2025 11:48:52,0.418s,PASSED
hideKeyboard(),,,,02-04-2025 11:48:52,02-04-2025 11:48:53,0.836s,PASSED
"testData = findTestData(""Data Files/C679"")",,,,02-04-2025 11:48:53,02-04-2025 11:48:53,0.007s,PASSED
"email1 = testData.getValue(""email"", 1)",,,,02-04-2025 11:48:53,02-04-2025 11:48:53,0.000s,PASSED
"email2 = testData.getValue(""email"", 2)",,,,02-04-2025 11:48:53,02-04-2025 11:48:53,0.000s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email1)",,,,02-04-2025 11:48:53,02-04-2025 11:48:54,0.814s,PASSED
delay(10),,,,02-04-2025 11:48:54,02-04-2025 11:49:04,10.006s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0)",,,,02-04-2025 11:49:04,02-04-2025 11:49:04,0.380s,PASSED
delay(10),,,,02-04-2025 11:49:04,02-04-2025 11:49:14,10.007s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-confirm email address""), email2)",,,,02-04-2025 11:49:14,02-04-2025 11:49:14,0.304s,PASSED
delay(10),,,,02-04-2025 11:49:14,02-04-2025 11:49:24,10.006s,PASSED
"actualText = TextView -  Email addresses must match""), 0).trim()",,,,02-04-2025 11:49:24,02-04-2025 11:49:25,0.311s,PASSED
"expectedText = ""Email addresses must match.""",,,,02-04-2025 11:49:25,02-04-2025 11:49:25,0.001s,PASSED
assert actualText == expectedText,,,,02-04-2025 11:49:25,02-04-2025 11:49:25,0.000s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - reset""), 0)",,,,02-04-2025 11:49:25,02-04-2025 11:49:25,0.201s,PASSED
hideKeyboard(),,,,02-04-2025 11:49:25,02-04-2025 11:49:26,0.595s,PASSED
"excelData = findTestData(""Data Files/C680"")",,,,02-04-2025 11:49:26,02-04-2025 11:49:26,0.007s,PASSED
"email1 = excelData.getValue(""email"", 1)",,,,02-04-2025 11:49:26,02-04-2025 11:49:26,0.000s,PASSED
"email2 = excelData.getValue(""email"", 2)",,,,02-04-2025 11:49:26,02-04-2025 11:49:26,0.000s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email1)",,,,02-04-2025 11:49:26,02-04-2025 11:49:27,1.011s,PASSED
delay(10),,,,02-04-2025 11:49:27,02-04-2025 11:49:37,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0)",,,,02-04-2025 11:49:37,02-04-2025 11:49:37,0.291s,PASSED
delay(10),,,,02-04-2025 11:49:37,02-04-2025 11:49:47,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - reset""), 0)",,,,02-04-2025 11:49:47,02-04-2025 11:49:47,0.404s,PASSED
hideKeyboard(),,,,02-04-2025 11:49:47,02-04-2025 11:49:48,0.552s,PASSED
delay(10),,,,02-04-2025 11:49:48,02-04-2025 11:49:58,10.008s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText -""), email2)",,,,02-04-2025 11:49:58,02-04-2025 11:49:58,0.581s,PASSED
delay(10),,,,02-04-2025 11:49:58,02-04-2025 11:50:08,10.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.EditText-confirm email address""), 0)",,,,02-04-2025 11:50:08,02-04-2025 11:50:09,0.464s,PASSED
hideKeyboard(),,,,02-04-2025 11:50:09,02-04-2025 11:50:10,0.758s,PASSED
delay(10),,,,02-04-2025 11:50:10,02-04-2025 11:50:20,10.008s,PASSED
"actualText = getText(findTestObject(""Object Repository/Repo/android.widget.TextView -  The email address is already in use""), 0)",,,,02-04-2025 11:50:20,02-04-2025 11:50:20,0.218s,PASSED
"expectedText = "" The email address is already in use.""",,,,02-04-2025 11:50:20,02-04-2025 11:50:20,0.000s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - reset""), 0)",,,,02-04-2025 11:50:20,02-04-2025 11:50:20,0.217s,PASSED
hideKeyboard(),,,,02-04-2025 11:50:20,02-04-2025 11:50:21,0.660s,PASSED
"testData = findTestData(""Data Files/C681"")",,,,02-04-2025 11:50:21,02-04-2025 11:50:21,0.008s,PASSED
"email1 = testData.getValue(""email"", 1)",,,,02-04-2025 11:50:21,02-04-2025 11:50:21,0.000s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email1)",,,,02-04-2025 11:50:21,02-04-2025 11:50:22,0.850s,PASSED
delay(10),,,,02-04-2025 11:50:22,02-04-2025 11:50:32,10.008s,PASSED
