Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(10),,Wait 10 seconds for the guest session to properly initialize,,25-03-2025 05:03:46,25-03-2025 05:03:56,10.022s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0)",,Open the main application menu by tapping the menu button,,25-03-2025 05:03:56,25-03-2025 05:03:56,0.455s,PASSED
delay(20),,Wait 20 seconds to ensure the menu fully expands (extra time for slower devices),,25-03-2025 05:03:56,25-03-2025 05:04:16,20.024s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TabWidget (1)""), 0)",,Select the first tab in the widget (typically contains version information),,25-03-2025 05:04:16,25-03-2025 05:04:17,0.486s,PASSED
delay(10),,Wait 10 seconds for the version information screen to load completely,,25-03-2025 05:04:17,25-03-2025 05:04:27,10.011s,PASSED
"actualText = getText(findTestObject(""Object Repository/Repo/android.widget.Button - Version 2.81.111""), 0)",,Capture the actual version text displayed in the app interface,,25-03-2025 05:04:27,25-03-2025 05:04:27,0.303s,PASSED
"println(""Actual Text: "" + actualText)",,Display the captured version text in the console for verification,,25-03-2025 05:04:27,25-03-2025 05:04:27,0.004s,PASSED
"expectedText = ""Version 2.81.111""",,Define the expected version number that should be displayed,,25-03-2025 05:04:27,25-03-2025 05:04:27,0.003s,PASSED
"println(""Expected Text: "" + expectedText)",,Display the expected version in the console for comparison,,25-03-2025 05:04:27,25-03-2025 05:04:27,0.004s,PASSED
assert actualText == expectedText,,"Verify the actual version matches expected version, fail test with message if mismatch",,25-03-2025 05:04:27,25-03-2025 05:04:27,0.003s,PASSED
"println(""Version verification successful!"")",,Display success message in console if version verification passes,,25-03-2025 05:04:27,25-03-2025 05:04:27,0.003s,PASSED
delay(10),,Wait 10 seconds before closing app to ensure all operations complete,,25-03-2025 05:04:27,25-03-2025 05:04:37,10.009s,PASSED
closeApplication(),,Terminate the application session and close the app,,25-03-2025 05:04:37,25-03-2025 05:04:38,1.273s,PASSED
,,,,,,,
Test Cases/Sprint 2/WRMA-161/C722,,Verify that the user is logged out successfully,,25-03-2025 05:04:38,25-03-2025 05:08:18,3m - 39.695s,PASSED
"testData = findTestData(""Data Files/C722"")",,Retrieve test data for login credentials,,25-03-2025 05:04:38,25-03-2025 05:04:39,0.558s,PASSED
"username = testData.getValue(""email"", 1)",,Extract username and password from test data,,25-03-2025 05:04:39,25-03-2025 05:04:39,0.042s,PASSED
"password = testData.getValue(""password"", 1)",,,,25-03-2025 05:04:39,25-03-2025 05:04:39,0.002s,PASSED
"startApplication(""C:\Users\GVVignesh\git\WGR_Android\App Folder\universal.apk"", false)",,Launch the application,,25-03-2025 05:04:39,25-03-2025 05:04:59,20.280s,PASSED
delay(10),,,,25-03-2025 05:04:59,25-03-2025 05:05:09,10.012s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,Tap on Login or Sign Up button,,25-03-2025 05:05:09,25-03-2025 05:05:10,0.605s,PASSED
delay(10),,,,25-03-2025 05:05:10,25-03-2025 05:05:20,10.018s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), username, 0)",,Enter username in Login or Sign Up field,,25-03-2025 05:05:20,25-03-2025 05:05:20,0.595s,PASSED
hideKeyboard(),,Hide keyboard after entering username,,25-03-2025 05:05:20,25-03-2025 05:05:21,0.899s,PASSED
delay(10),,,,25-03-2025 05:05:21,25-03-2025 05:05:31,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0)",,Tap on Next button,,25-03-2025 05:05:31,25-03-2025 05:05:32,0.403s,PASSED
delay(30),,,,25-03-2025 05:05:32,25-03-2025 05:06:02,30.017s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Login)""), username, 0)",,Enter username in OAM Login field,,25-03-2025 05:06:02,25-03-2025 05:06:02,0.526s,PASSED
hideKeyboard(),,Hide keyboard after entering username,,25-03-2025 05:06:02,25-03-2025 05:06:03,0.435s,PASSED
delay(30),,,,25-03-2025 05:06:03,25-03-2025 05:06:33,30.022s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Password)""), password, 0)",,Enter password in OAM Password field,,25-03-2025 05:06:33,25-03-2025 05:06:33,0.469s,PASSED
hideKeyboard(),,Hide keyboard after entering password,,25-03-2025 05:06:33,25-03-2025 05:06:34,0.402s,PASSED
delay(20),,,,25-03-2025 05:06:34,25-03-2025 05:06:54,20.013s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - LOGIN""), 0)",,Tap on LOGIN button,,25-03-2025 05:06:54,25-03-2025 05:06:54,0.348s,PASSED
delay(10),,,,25-03-2025 05:06:54,25-03-2025 05:07:04,10.020s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,Tap on Home button,,25-03-2025 05:07:04,25-03-2025 05:07:04,0.465s,PASSED
delay(10),,,,25-03-2025 05:07:04,25-03-2025 05:07:14,10.013s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0)",,Tap on Menu button,,25-03-2025 05:07:14,25-03-2025 05:07:15,0.457s,PASSED
delay(10),,,,25-03-2025 05:07:15,25-03-2025 05:07:25,10.020s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TabWidget-Settings""), 0)",,Navigate to Settings tab,,25-03-2025 05:07:25,25-03-2025 05:07:25,0.487s,PASSED
delay(20),,,,25-03-2025 05:07:25,25-03-2025 05:07:45,20.021s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.Button - LOGOUT""), 0)",,Verify Logout button is displayed,,25-03-2025 05:07:45,25-03-2025 05:07:46,0.283s,PASSED
"getText(findTestObject(""Object Repository/Repo/android.widget.Button - LOGOUT""), 0)",,Retrieve text of Logout button,,25-03-2025 05:07:46,25-03-2025 05:07:46,0.197s,PASSED
"getText(findTestObject(""Object Repository/Repo/android.widget.Button - Signed in As 03205198tmwg.com""), 0)",,Retrieve text displaying Signed in user information,,25-03-2025 05:07:46,25-03-2025 05:07:46,0.212s,PASSED
delay(30),,,,25-03-2025 05:07:46,25-03-2025 05:08:16,30.021s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - LOGOUT""), 0)",,Tap on Logout button,,25-03-2025 05:08:16,25-03-2025 05:08:16,0.280s,PASSED
closeApplication(),,Close the application,,25-03-2025 05:08:16,25-03-2025 05:08:18,1.434s,PASSED
