Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(10),,,,26-03-2025 03:07:55,26-03-2025 03:08:05,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0, STOP_ON_FAILURE)",,"Tap on the ""Next"" button to proceed",,26-03-2025 03:08:05,26-03-2025 03:08:06,0.632s,PASSED
delay(30),,,,26-03-2025 03:08:06,26-03-2025 03:08:36,30.006s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Login)""), email, 0, STOP_ON_FAILURE)",,Enter the email address in the OAM login field,,26-03-2025 03:08:36,26-03-2025 03:08:38,2.695s,PASSED
hideKeyboard(),,,,26-03-2025 03:08:38,26-03-2025 03:08:41,2.798s,PASSED
delay(30),,,,26-03-2025 03:08:41,26-03-2025 03:09:11,30.011s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Password)""), password, 0, STOP_ON_FAILURE)",,Enter the password in the OAM password field,,26-03-2025 03:09:11,26-03-2025 03:09:12,0.818s,PASSED
hideKeyboard(),,,,26-03-2025 03:09:12,26-03-2025 03:09:15,2.650s,PASSED
delay(30),,,,26-03-2025 03:09:15,26-03-2025 03:09:45,30.016s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button -OAM(Login)""), 0, STOP_ON_FAILURE)",,"Tap on the ""Login"" button to log in",,26-03-2025 03:09:45,26-03-2025 03:09:45,0.384s,PASSED
delay(10),,,,26-03-2025 03:09:45,26-03-2025 03:09:55,10.014s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0, STOP_ON_FAILURE)",,"Navigate to the ""Home"" screen",,26-03-2025 03:09:55,26-03-2025 03:09:56,0.536s,PASSED
delay(5),,,,26-03-2025 03:09:56,26-03-2025 03:10:01,5.014s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0, STOP_ON_FAILURE)",,Open the menu by tapping on the menu button,,26-03-2025 03:10:01,26-03-2025 03:10:01,0.496s,PASSED
delay(30),,,,26-03-2025 03:10:01,26-03-2025 03:10:31,30.010s,PASSED
"if (waitForElementPresent(findTestObject(""Object Repository/Repo/android.widget.TextView - Terms and Conditions-Menu""), 10, CONTINUE_ON_FAILURE))",,"Check if the ""Terms and Conditions"" menu option is present and tap it",,26-03-2025 03:10:31,26-03-2025 03:10:32,0.982s,PASSED
delay(30),,,,26-03-2025 03:10:32,26-03-2025 03:11:02,30.010s,PASSED
"if (waitForElementPresent(findTestObject(""Object Repository/Repo/android.view.View-Terms and conditions web""), 30, CONTINUE_ON_FAILURE))",,"Verify if the ""Terms and Conditions"" webview is present",,26-03-2025 03:11:02,26-03-2025 03:11:32,30.081s,PASSED
else,,,,26-03-2025 03:11:32,26-03-2025 03:11:32,0.001s,PASSED
delay(30),,,,26-03-2025 03:11:32,26-03-2025 03:12:02,30.013s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.ImageButton-Cancel web""), 0, STOP_ON_FAILURE)",,"Tap on the ""Cancel"" button to close the webview",,26-03-2025 03:12:02,26-03-2025 03:12:03,0.393s,PASSED
delay(15),,,,26-03-2025 03:12:03,26-03-2025 03:12:18,15.016s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0, STOP_ON_FAILURE)",,Open the menu again by tapping on the menu button,,26-03-2025 03:12:18,26-03-2025 03:12:18,0.454s,PASSED
delay(30),,,,26-03-2025 03:12:18,26-03-2025 03:12:48,30.017s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Privacy Policy-Menu""), 0, STOP_ON_FAILURE)",,"Tap on the ""Privacy Policy"" menu option",,26-03-2025 03:12:48,26-03-2025 03:12:49,0.771s,PASSED
delay(30),,,,26-03-2025 03:12:49,26-03-2025 03:13:19,30.017s,PASSED
"if (waitForElementPresent(findTestObject(""Object Repository/Repo/android.widget.TextView - Privacy Policy-web""), 30, CONTINUE_ON_FAILURE))",,"Verify if the ""Privacy Policy"" webview is present",,26-03-2025 03:13:19,26-03-2025 03:13:20,0.571s,PASSED
closeApplication(),,Close the application successfully,,26-03-2025 03:13:20,26-03-2025 03:13:24,3.977s,PASSED
,,,,,,,
Test Cases/Sprint 2/WRMA-119/C764,,Verify that the Login Now tile is redirected to the OAM website,,26-03-2025 03:13:24,26-03-2025 03:16:58,3m - 34.575s,PASSED
"startApplication(""C:\Users\GVVignesh\git\WGR_Android\App Folder\app-debug.apk"", true)",,Launch the application,,26-03-2025 03:13:24,26-03-2025 03:14:11,47.048s,PASSED
delay(10),,,,26-03-2025 03:14:11,26-03-2025 03:14:21,10.017s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,Verify Home element exists,,26-03-2025 03:14:21,26-03-2025 03:14:22,0.915s,PASSED
delay(5),,,,26-03-2025 03:14:22,26-03-2025 03:14:27,5.019s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,Tap on Home,,26-03-2025 03:14:27,26-03-2025 03:14:27,0.349s,PASSED
delay(10),,,,26-03-2025 03:14:27,26-03-2025 03:14:37,10.014s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - Home (1)""), 0)",,Verify Home element exists after tapping,,26-03-2025 03:14:37,26-03-2025 03:14:38,0.642s,PASSED
delay(5),,,,26-03-2025 03:14:38,26-03-2025 03:14:43,5.017s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView-Slide""), 0)",,Verify Slide text is present,,26-03-2025 03:14:43,26-03-2025 03:14:44,0.852s,PASSED
startX = 1000,,Perform Swipe action,,26-03-2025 03:14:44,26-03-2025 03:14:44,0.005s,PASSED
startY = 2000,,,,26-03-2025 03:14:44,26-03-2025 03:14:44,0.000s,PASSED
endX = 200,,,,26-03-2025 03:14:44,26-03-2025 03:14:44,0.000s,PASSED
endY = 1000,,,,26-03-2025 03:14:44,26-03-2025 03:14:44,0.000s,PASSED
"swipe(startX, startY, endX, endY)",,,,26-03-2025 03:14:44,26-03-2025 03:14:46,2.109s,PASSED
delay(5),,,,26-03-2025 03:14:46,26-03-2025 03:14:51,5.002s,PASSED
"homeText = View - Home (1)""), 0).trim()",,Get and verify Home text,,26-03-2025 03:14:51,26-03-2025 03:14:51,0.744s,PASSED
"println(""Home Text: "" + homeText)",,,,26-03-2025 03:14:51,26-03-2025 03:14:51,0.003s,PASSED
"verifyEqual(homeText, ""Home"", STOP_ON_FAILURE)",,,,26-03-2025 03:14:51,26-03-2025 03:14:51,0.010s,PASSED
delay(5),,,,26-03-2025 03:14:51,26-03-2025 03:14:56,5.014s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - My Account (1)""), 0)",,Verify My Account element exists,,26-03-2025 03:14:56,26-03-2025 03:14:57,0.489s,PASSED
delay(5),,,,26-03-2025 03:14:57,26-03-2025 03:15:02,5.015s,PASSED
"myAccountText = View - My Account (1)""), 0).trim()",,Get and verify My Account text,,26-03-2025 03:15:02,26-03-2025 03:15:03,0.588s,PASSED
"println(""My Account Text: "" + myAccountText)",,,,26-03-2025 03:15:03,26-03-2025 03:15:03,0.002s,PASSED
"verifyEqual(myAccountText, ""My Account"", STOP_ON_FAILURE)",,,,26-03-2025 03:15:03,26-03-2025 03:15:03,0.003s,PASSED
delay(15),,,,26-03-2025 03:15:03,26-03-2025 03:15:18,15.008s,PASSED
"scrollToText(""Recommended for you"")",,Scroll to text: Recommended for you,,26-03-2025 03:15:18,26-03-2025 03:15:20,2.609s,PASSED
delay(5),,,,26-03-2025 03:15:20,26-03-2025 03:15:25,5.010s,PASSED
delay(5),,,,26-03-2025 03:15:25,26-03-2025 03:15:30,5.002s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - RECOMMENDED FOR YOU""), 0)",,Verify Recommended for you text is present,,26-03-2025 03:15:30,26-03-2025 03:15:31,0.602s,PASSED
delay(5),,,,26-03-2025 03:15:31,26-03-2025 03:15:36,5.016s,PASSED
"recommendedText = TextView - RECOMMENDED FOR YOU""), 0).trim()",,Get and verify Recommended for you text,,26-03-2025 03:15:36,26-03-2025 03:15:36,0.559s,PASSED
"println(""Recommended Text: "" + recommendedText)",,,,26-03-2025 03:15:36,26-03-2025 03:15:36,0.000s,PASSED
"verifyEqual(recommendedText, ""RECOMMENDED FOR YOU"", STOP_ON_FAILURE)",,,,26-03-2025 03:15:36,26-03-2025 03:15:36,0.010s,PASSED
delay(5),,,,26-03-2025 03:15:36,26-03-2025 03:15:41,5.015s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - THINGS TO DO""), 0)",,Verify Things to Do section is present,,26-03-2025 03:15:41,26-03-2025 03:15:42,0.536s,PASSED
delay(5),,,,26-03-2025 03:15:42,26-03-2025 03:15:47,5.009s,PASSED
"thingsToDoText = TextView - THINGS TO DO""), 0).trim()",,Get and verify Things to Do text,,26-03-2025 03:15:47,26-03-2025 03:15:48,0.700s,PASSED
"println(""Things to Do Text: "" + thingsToDoText)",,,,26-03-2025 03:15:48,26-03-2025 03:15:48,0.000s,PASSED
"verifyEqual(thingsToDoText, ""THINGS TO DO"", STOP_ON_FAILURE)",,,,26-03-2025 03:15:48,26-03-2025 03:15:48,0.012s,PASSED
delay(5),,,,26-03-2025 03:15:48,26-03-2025 03:15:53,5.018s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View-gain access""), 0)",,Verify Gain Access section is present,,26-03-2025 03:15:53,26-03-2025 03:15:53,0.346s,PASSED
delay(5),,,,26-03-2025 03:15:53,26-03-2025 03:15:58,5.014s,PASSED
"gainAccessText = TextView - Gain access to a""), 0).trim()",,Get and verify Gain Access text,,26-03-2025 03:15:58,26-03-2025 03:15:59,1.357s,PASSED
"println(""Gain Access Text: "" + gainAccessText)",,,,26-03-2025 03:15:59,26-03-2025 03:15:59,0.003s,PASSED
"verifyEqual(gainAccessText, ""Gain access to a"", STOP_ON_FAILURE)",,,,26-03-2025 03:15:59,26-03-2025 03:15:59,0.002s,PASSED
delay(5),,,,26-03-2025 03:15:59,26-03-2025 03:16:04,5.002s,PASSED
"customizedExperienceText = TextView - customized experience""), 0).trim()",,Get and verify Customized Experience text,,26-03-2025 03:16:04,26-03-2025 03:16:05,0.616s,PASSED
"println(""Customized Experience Text: "" + customizedExperienceText)",,,,26-03-2025 03:16:05,26-03-2025 03:16:05,0.000s,PASSED
"verifyEqual(customizedExperienceText, ""customized experience"", STOP_ON_FAILURE)",,,,26-03-2025 03:16:05,26-03-2025 03:16:05,0.000s,PASSED
delay(5),,,,26-03-2025 03:16:05,26-03-2025 03:16:10,5.008s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - Login""), 0)",,Verify Login button is present,,26-03-2025 03:16:10,26-03-2025 03:16:12,1.862s,PASSED
delay(5),,,,26-03-2025 03:16:12,26-03-2025 03:16:17,5.011s,PASSED
"loginText = TextView - Login""), 0).trim()",,Get and verify Login text,,26-03-2025 03:16:17,26-03-2025 03:16:17,0.630s,PASSED
"println(""Login Text: "" + loginText)",,,,26-03-2025 03:16:17,26-03-2025 03:16:17,0.003s,PASSED
"verifyEqual(loginText, ""Login"", STOP_ON_FAILURE)",,,,26-03-2025 03:16:18,26-03-2025 03:16:18,0.005s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Login""), 0)",,Tap on Login,,26-03-2025 03:16:18,26-03-2025 03:16:18,0.390s,PASSED
delay(30),,,,26-03-2025 03:16:18,26-03-2025 03:16:48,30.011s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - WESTGATE Online Account Management""), 0)",,Verify WESTGATE Online Account Management text is present,,26-03-2025 03:16:48,26-03-2025 03:16:48,0.440s,PASSED
delay(5),,,,26-03-2025 03:16:48,26-03-2025 03:16:53,5.006s,PASSED
"westgateText = TextView - WESTGATE Online Account Management""), 0).trim()",,Get and verify WESTGATE Online Account Management text,,26-03-2025 03:16:53,26-03-2025 03:16:54,0.451s,PASSED
"println(""WESTGATE Text: "" + westgateText)",,,,26-03-2025 03:16:54,26-03-2025 03:16:54,0.001s,PASSED
"verifyEqual(westgateText, ""WESTGATE Online Account Management"", STOP_ON_FAILURE)",,,,26-03-2025 03:16:54,26-03-2025 03:16:54,0.001s,PASSED
closeApplication(),,Close the application,,26-03-2025 03:16:54,26-03-2025 03:16:58,4.315s,PASSED
,,,,,,,
Test Cases/Sprint 2/WRMA-239/C666-C719-C738,,"C666-Verify that the Settings in Guest Mode is displayed correctly
C719-Verify that the app version on the Settings menu in Guest Mode is correct
C738-Verify that the bottom navbar is displayed correctly when the user is in Guest state",,26-03-2025 03:16:58,26-03-2025 03:19:03,2m - 5.342s,PASSED
"startApplication(""C:\Users\GVVignesh\git\WGR_Android\App Folder\universal.apk"", false)",,Launch the Westgate mobile application,,26-03-2025 03:16:58,26-03-2025 03:17:48,49.326s,PASSED
delay(10),,Wait for the application to load completely,,26-03-2025 03:17:48,26-03-2025 03:17:58,10.018s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Continue as a Guest""), 0)",,"Navigate through initial screen by tapping ""Continue as a Guest""",,26-03-2025 03:17:58,26-03-2025 03:17:59,0.892s,PASSED
delay(10),,Wait for guest mode initialization,,26-03-2025 03:17:59,26-03-2025 03:18:09,10.011s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0)",,Open application menu,,26-03-2025 03:18:09,26-03-2025 03:18:09,0.519s,PASSED
delay(20),,Wait for menu to fully expand,,26-03-2025 03:18:09,26-03-2025 03:18:29,20.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TabWidget (1)""), 0)",,Navigate to version information tab,,26-03-2025 03:18:29,26-03-2025 03:18:30,0.775s,PASSED
delay(10),,Wait for version information to load,,26-03-2025 03:18:30,26-03-2025 03:18:40,10.004s,PASSED
"actualVersionText = getText(findTestObject(""Object Repository/Repo/android.widget.Button - Version 2.81.111""), 0)",,Capture the actual version text,,26-03-2025 03:18:40,26-03-2025 03:18:40,0.243s,PASSED
"expectedVersionText = ""Version 2.81.111""",,Verify application version,,26-03-2025 03:18:40,26-03-2025 03:18:40,0.001s,PASSED
assert actualVersionText == expectedVersionText,,,,26-03-2025 03:18:40,26-03-2025 03:18:40,0.000s,PASSED
println(Version verification successful: $actualVersionText),,,,26-03-2025 03:18:40,26-03-2025 03:18:40,0.001s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0)",,Return to home screen,,26-03-2025 03:18:40,26-03-2025 03:18:40,0.218s,PASSED
delay(10),,,,26-03-2025 03:18:40,26-03-2025 03:18:50,10.009s,PASSED
"homeElementExists = verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,"Verify ""Home"" element exists",,26-03-2025 03:18:50,26-03-2025 03:18:51,0.441s,PASSED
"assert homeElementExists : ""Element 'Home' does not exist.""",,,,26-03-2025 03:18:51,26-03-2025 03:18:51,0.002s,PASSED
"homeText = getText(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,"Retrieve and verify ""Home"" text",,26-03-2025 03:18:51,26-03-2025 03:18:51,0.365s,PASSED
"assert homeText == ""Home""",,,,26-03-2025 03:18:51,26-03-2025 03:18:51,0.001s,PASSED
"println(""Home screen verification successful."")",,,,26-03-2025 03:18:51,26-03-2025 03:18:51,0.001s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.view.View - My Account""), 0)",,"Navigate to ""My Account"" section",,26-03-2025 03:18:51,26-03-2025 03:18:52,0.513s,PASSED
delay(10),,,,26-03-2025 03:18:52,26-03-2025 03:19:02,10.005s,PASSED
"myAccountElementExists = verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - My Account""), 0)",,"Verify ""My Account"" element exists",,26-03-2025 03:19:02,26-03-2025 03:19:02,0.334s,PASSED
"assert myAccountElementExists : ""Element 'My Account' does not exist.""",,,,26-03-2025 03:19:02,26-03-2025 03:19:02,0.002s,PASSED
"myAccountText = getText(findTestObject(""Object Repository/Repo/android.view.View - My Account""), 0)",,"Retrieve and verify ""My Account"" text",,26-03-2025 03:19:02,26-03-2025 03:19:02,0.272s,PASSED
"assert myAccountText == ""My Account""",,,,26-03-2025 03:19:02,26-03-2025 03:19:02,0.001s,PASSED
"println(""My Account screen verification successful."")",,,,26-03-2025 03:19:02,26-03-2025 03:19:02,0.000s,PASSED
"println(""All test verifications completed successfully!"")",,,,26-03-2025 03:19:02,26-03-2025 03:19:02,0.002s,PASSED
closeApplication(),,Close the mobile application,,26-03-2025 03:19:02,26-03-2025 03:19:03,1.246s,PASSED
,,,,,,,
Test Cases/Sprint 2/WRMA-241/C660-C681,,"C660-Verify that the correct inline error message appears when incorrect email addresses are entered on the Login or Sign up page
C677-Verify that the correct inline error message appears when incorrect email addresses are entered on the New User page
C678-Verify that the correct inline error message appears when the email address with the domain ""@wgresorts.com"" is entered
C679-Verify that the correct inline error message appears when the confirmation email address doesn't match the original email address
C680-Verify that the system doesn't allow go to the next page users to proceed with existing email addresses in the system
C681-Verify that the system doesn't allow copy and paste the initially entered email address",,26-03-2025 03:19:04,26-03-2025 03:26:14,7m - 10.630s,PASSED
emailValidationTests = new EmailValidationTests(),,,,26-03-2025 03:19:04,26-03-2025 03:19:04,0.010s,PASSED
emailValidationTests.runAllTests(),,,,26-03-2025 03:19:04,26-03-2025 03:19:04,0.001s,PASSED
testInvalidEmailFormat(),,,,26-03-2025 03:19:04,26-03-2025 03:19:04,0.000s,PASSED
"excelData = findTestData(""Data Files/InvalidEmail"")",,"Retrieve test data from ""InvalidEmail"" Excel file",,26-03-2025 03:19:04,26-03-2025 03:19:04,0.041s,PASSED
rowCount = excelData.getRowNumbers(),,Get the total number of rows available in the Excel sheet,,26-03-2025 03:19:04,26-03-2025 03:19:04,0.002s,PASSED
"startApplication(APK_PATH, false)",,Start the mobile application,,26-03-2025 03:19:04,26-03-2025 03:19:25,21.247s,PASSED
delay(5),,,,26-03-2025 03:19:25,26-03-2025 03:19:30,5.015s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,"Tap on the ""Login or Sign Up"" button",,26-03-2025 03:19:30,26-03-2025 03:19:31,1.271s,PASSED
"for ([i = 1, i <= rowCount, (i++)])",,Loop through each row in the Excel sheet,,26-03-2025 03:19:31,26-03-2025 03:19:44,12.640s,PASSED
closeApplication(),,Close the mobile application,,26-03-2025 03:19:44,26-03-2025 03:19:45,1.225s,PASSED
testTeamMemberEmailError(),,,,26-03-2025 03:19:45,26-03-2025 03:19:45,0.000s,PASSED
"testData = findTestData(""Data Files/C678"")",,"Retrieve test data from ""C678"" file",,26-03-2025 03:19:45,26-03-2025 03:19:45,0.042s,PASSED
