Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"excelData = findTestData(""Data Files/C680"")",,,,24-04-2025 13:06:57,24-04-2025 13:06:57,0.011s,PASSED
"email1 = excelData.getValue(""email"", 1)",,,,24-04-2025 13:06:57,24-04-2025 13:06:57,0.001s,PASSED
"email2 = excelData.getValue(""email"", 2)",,,,24-04-2025 13:06:57,24-04-2025 13:06:57,0.000s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email1)",,,,24-04-2025 13:06:57,24-04-2025 13:06:58,0.787s,PASSED
delay(10),,,,24-04-2025 13:06:58,24-04-2025 13:07:08,10.010s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0)",,,,24-04-2025 13:07:08,24-04-2025 13:07:08,0.245s,PASSED
delay(10),,,,24-04-2025 13:07:08,24-04-2025 13:07:18,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - reset""), 0)",,,,24-04-2025 13:07:18,24-04-2025 13:07:18,0.407s,PASSED
hideKeyboard(),,,,24-04-2025 13:07:18,24-04-2025 13:07:19,0.993s,PASSED
delay(10),,,,24-04-2025 13:07:19,24-04-2025 13:07:29,10.008s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText -""), email2)",,,,24-04-2025 13:07:29,24-04-2025 13:07:30,0.207s,PASSED
delay(10),,,,24-04-2025 13:07:30,24-04-2025 13:07:40,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.EditText-confirm email address""), 0)",,,,24-04-2025 13:07:40,24-04-2025 13:07:40,0.328s,PASSED
hideKeyboard(),,,,24-04-2025 13:07:40,24-04-2025 13:07:41,1.238s,PASSED
delay(10),,,,24-04-2025 13:07:41,24-04-2025 13:07:51,10.009s,PASSED
takeScreenshot(),,,,24-04-2025 13:07:51,24-04-2025 13:07:54,2.593s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - reset""), 0)",,,,24-04-2025 13:07:54,24-04-2025 13:07:54,0.402s,PASSED
hideKeyboard(),,,,24-04-2025 13:07:54,24-04-2025 13:07:55,1.190s,PASSED
"testData = findTestData(""Data Files/C681"")",,,,24-04-2025 13:07:55,24-04-2025 13:07:55,0.009s,PASSED
"email1 = testData.getValue(""email"", 1)",,,,24-04-2025 13:07:55,24-04-2025 13:07:55,0.000s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email1)",,,,24-04-2025 13:07:55,24-04-2025 13:07:56,0.907s,PASSED
delay(10),,,,24-04-2025 13:07:56,24-04-2025 13:08:06,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0)",,,,24-04-2025 13:08:06,24-04-2025 13:08:07,0.758s,PASSED
delay(10),,,,24-04-2025 13:08:07,24-04-2025 13:08:17,10.008s,PASSED
try,,,,24-04-2025 13:08:17,24-04-2025 13:08:24,7.383s,FAILED
catch (com.kms.katalon.core.exception.StepFailedException e),,,,24-04-2025 13:08:24,24-04-2025 13:08:24,0.006s,PASSED
try,,,,24-04-2025 13:08:24,24-04-2025 13:08:31,6.575s,FAILED
catch (com.kms.katalon.core.exception.StepFailedException e),,,,24-04-2025 13:08:31,24-04-2025 13:08:31,0.000s,PASSED
"testData = findTestData(""Data Files/Emails"")",,,,24-04-2025 13:08:31,24-04-2025 13:08:31,0.007s,PASSED
"email1 = testData.getValue(""email"", 1)",,,,24-04-2025 13:08:31,24-04-2025 13:08:31,0.000s,PASSED
"email2 = testData.getValue(""email"", 2)",,,,24-04-2025 13:08:31,24-04-2025 13:08:31,0.000s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email1)",,,,24-04-2025 13:08:31,24-04-2025 13:08:31,0.320s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next (1)""), 10)",,,,24-04-2025 13:08:31,24-04-2025 13:08:35,3.507s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - reset""), 10)",,,,24-04-2025 13:08:35,24-04-2025 13:08:36,0.959s,PASSED
hideKeyboard(),,,,24-04-2025 13:08:36,24-04-2025 13:08:37,0.854s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-confirm email address""), email2)",,,,24-04-2025 13:08:37,24-04-2025 13:08:38,0.888s,PASSED
delay(3),,,,24-04-2025 13:08:38,24-04-2025 13:08:41,3.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.EditText-confirm email address""), 10)",,,,24-04-2025 13:08:41,24-04-2025 13:08:41,0.315s,PASSED
try,,,,24-04-2025 13:08:41,24-04-2025 13:08:41,0.003s,PASSED
catch (Exception e),,,,24-04-2025 13:08:41,24-04-2025 13:08:41,0.001s,PASSED
Finally,,,,24-04-2025 13:08:41,24-04-2025 13:08:41,0.000s,PASSED
closeApplication(),,,,24-04-2025 13:08:41,24-04-2025 13:08:44,3.235s,PASSED
,,,,,,,
Test Cases/Sign Up New UserPage/C696_C698_SignUpNewUserPage_ConfirmationEmail_OutdatedEmail,,"C696-Verify that the confirmation email is received after agreeing to the Terms and Conditions
C698-Verify that outdated verification links cannot be used",,24-04-2025 13:08:44,24-04-2025 13:14:04,5m - 19.429s,PASSED
"testData = findTestData(""Data Files/LogiNewUser"")",,Initializes testData by finding the test data file located at Data Files,,24-04-2025 13:08:44,24-04-2025 13:08:44,0.005s,PASSED
"email = testData.getValue(""email"", 2)",,"Retrieves the value of the ""email"" field from the first row of the test data and assigns it to the variable email.",,24-04-2025 13:08:44,24-04-2025 13:08:44,0.000s,PASSED
"firstName = testData.getValue(""firstname"", 2)",,"Retrieves the value of the ""firstname"" field from the first row of the test data and assigns it to the variable firstName.",,24-04-2025 13:08:44,24-04-2025 13:08:44,0.000s,PASSED
"lastName = testData.getValue(""lastname"", 2)",,"Retrieves the value of the ""lastname"" field from the first row of the test data and assigns it to the variable lastName.",,24-04-2025 13:08:44,24-04-2025 13:08:44,0.000s,PASSED
"password = testData.getValue(""password"", 2)",,"Retrieves the value of the ""password"" field from the first row of the test data and assigns it to the variable password.",,24-04-2025 13:08:44,24-04-2025 13:08:44,0.000s,PASSED
"confirmPassword = testData.getValue(""confirm password"", 2)",,"Retrieves the value of the ""confirmpassword"" field from the first row of the test data and assigns it to the variable confirmPassword.",,24-04-2025 13:08:44,24-04-2025 13:08:44,0.001s,PASSED
"startApplication(appUrl, true)",, Launches the application ,,24-04-2025 13:08:44,24-04-2025 13:09:45,1m - 1.310s,PASSED
delay(10),,Pauses the execution for 10 seconds.,,24-04-2025 13:09:45,24-04-2025 13:09:55,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,"Simulates a tap on the ""Login or Sign Up"" button.",,24-04-2025 13:09:55,24-04-2025 13:09:56,0.821s,PASSED
delay(10),,Pauses the execution for 10 seconds.,,24-04-2025 13:09:56,24-04-2025 13:10:06,10.009s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email, 0)",,Inputs the value of email into the login or sign-up field.,,24-04-2025 13:10:06,24-04-2025 13:10:07,0.652s,PASSED
hideKeyboard(),,Hides the on-screen keyboard.,,24-04-2025 13:10:07,24-04-2025 13:10:08,1.363s,PASSED
delay(10),,Pauses the execution for 10 seconds.,,24-04-2025 13:10:08,24-04-2025 13:10:18,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0)",,"Simulates a tap on the ""Next"" button.",,24-04-2025 13:10:18,24-04-2025 13:10:19,0.523s,PASSED
delay(10),,Pauses the execution for 10 seconds.,,24-04-2025 13:10:19,24-04-2025 13:10:29,10.010s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-confirm email address""), email, 0)",,Inputs the value of email into the confirm email address field.,,24-04-2025 13:10:29,24-04-2025 13:10:30,1.445s,PASSED
hideKeyboard(),,Hides the on-screen keyboard.,,24-04-2025 13:10:30,24-04-2025 13:10:31,1.000s,PASSED
delay(10),,Pauses the execution for 10 seconds.,,24-04-2025 13:10:31,24-04-2025 13:10:41,10.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next (1)""), 0)",,"Simulates a tap on the ""Next"" button.",,24-04-2025 13:10:41,24-04-2025 13:10:42,0.377s,PASSED
delay(20),,Pauses the execution for 20 seconds.,,24-04-2025 13:10:42,24-04-2025 13:11:02,20.010s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-FirstName""), firstName, 0)",,"Inputs the value of firstName into the first name field.

",,24-04-2025 13:11:02,24-04-2025 13:11:02,0.320s,PASSED
hideKeyboard(),,Hides the on-screen keyboard.,,24-04-2025 13:11:02,24-04-2025 13:11:03,0.843s,PASSED
delay(10),,Pauses the execution for 10 seconds.,,24-04-2025 13:11:03,24-04-2025 13:11:13,10.009s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-LastName""), lastName, 0)",,Inputs the value of lastName into the last name field.,,24-04-2025 13:11:13,24-04-2025 13:11:14,1.419s,PASSED
hideKeyboard(),,Hides the on-screen keyboard.,,24-04-2025 13:11:14,24-04-2025 13:11:16,1.347s,PASSED
delay(10),,Pauses the execution for 10 seconds.,,24-04-2025 13:11:16,24-04-2025 13:11:26,10.008s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-Password""), password)",,Simulates key presses in the password field.,,24-04-2025 13:11:26,24-04-2025 13:11:26,0.269s,PASSED
hideKeyboard(),,Hides the on-screen keyboard.,,24-04-2025 13:11:26,24-04-2025 13:11:26,0.567s,PASSED
delay(10),,Pauses the execution for 10 seconds.,,24-04-2025 13:11:26,24-04-2025 13:11:37,10.008s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-Confirm Password""), confirmPassword)",, Simulates key presses in the confirm password field.,,24-04-2025 13:11:37,24-04-2025 13:11:37,0.311s,PASSED
hideKeyboard(),,Hides the on-screen keyboard.,,24-04-2025 13:11:37,24-04-2025 13:11:38,0.756s,PASSED
delay(10),,Pauses the execution for 10 seconds.,,24-04-2025 13:11:38,24-04-2025 13:11:48,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next (2)""), 0)",,"Simulates a tap on the ""Next"" button.",,24-04-2025 13:11:48,24-04-2025 13:11:48,0.314s,PASSED
delay(10),,Pauses the execution for 10 seconds.,,24-04-2025 13:11:48,24-04-2025 13:11:58,10.010s,PASSED
deviceHeight = getDeviceHeight(),,"Scroll down until the text ""etc)."" is visible",,24-04-2025 13:11:58,24-04-2025 13:11:58,0.525s,PASSED
deviceWidth = getDeviceWidth(),,,,24-04-2025 13:11:58,24-04-2025 13:11:59,0.508s,PASSED
startX = deviceWidth / 2,,,,24-04-2025 13:11:59,24-04-2025 13:11:59,0.002s,PASSED
startY = deviceHeight * 3 / 4,,,,24-04-2025 13:11:59,24-04-2025 13:11:59,0.001s,PASSED
endX = startX,,,,24-04-2025 13:11:59,24-04-2025 13:11:59,0.000s,PASSED
endY = deviceHeight / 4,,,,24-04-2025 13:11:59,24-04-2025 13:11:59,0.000s,PASSED
"for ([i = 0, i < 8, (i++)])",,,,24-04-2025 13:11:59,24-04-2025 13:12:16,17.097s,PASSED
try,,,,24-04-2025 13:12:16,24-04-2025 13:12:17,1.198s,PASSED
delay(5),,Wait for 5 seconds,,24-04-2025 13:12:17,24-04-2025 13:12:22,5.010s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Agree to Terms  Conditions""), 0)",,Tap on Agree to terms and conditions,,24-04-2025 13:12:22,24-04-2025 13:12:22,0.218s,PASSED
delay(30),,,,24-04-2025 13:12:22,24-04-2025 13:12:52,30.009s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Login)""), email, 0)",,Enter email in OAM webview,,24-04-2025 13:12:52,24-04-2025 13:12:54,1.708s,PASSED
hideKeyboard(),,Hides the on-screen keyboard.,,24-04-2025 13:12:54,24-04-2025 13:12:56,1.394s,PASSED
delay(10),,Pauses the execution for 30 seconds.,,24-04-2025 13:12:56,24-04-2025 13:13:06,10.008s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Password)""), password, 0)",,Enter password in OAM webview,,24-04-2025 13:13:06,24-04-2025 13:13:06,0.494s,PASSED
hideKeyboard(),,Hides the on-screen keyboard.,,24-04-2025 13:13:06,24-04-2025 13:13:07,1.175s,PASSED
delay(10),,Pauses the execution for 30 seconds.,,24-04-2025 13:13:07,24-04-2025 13:13:17,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - LOGIN""), 0)",,Tap on Login Button,,24-04-2025 13:13:17,24-04-2025 13:13:18,0.347s,PASSED
delay(20),,Pauses the execution for 30 seconds.,,24-04-2025 13:13:18,24-04-2025 13:13:38,20.008s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - Resend Confirmation Email""), 0)",,Verify element present,,24-04-2025 13:13:38,24-04-2025 13:13:38,0.265s,PASSED
"elementText = TextView - Resend Confirmation Email""), 0).trim()",,,,24-04-2025 13:13:38,24-04-2025 13:13:38,0.153s,PASSED
"println(""Text of the element: "" + elementText)",,,,24-04-2025 13:13:38,24-04-2025 13:13:38,0.000s,PASSED
"expectedText = ""Resend Confirmation Email"".trim()",,,,24-04-2025 13:13:38,24-04-2025 13:13:38,0.000s,PASSED
assert elementText.equals(expectedText),,,,24-04-2025 13:13:38,24-04-2025 13:13:38,0.000s,PASSED
delay(10),,Pauses the execution for 10 seconds.,,24-04-2025 13:13:38,24-04-2025 13:13:48,10.006s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Resend Confirmation Email""), 0)",,"Tap on resend confirmation mail button
",,24-04-2025 13:13:48,24-04-2025 13:13:48,0.325s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.Button - Next (3)""), 0)",,"Verify Nwxt button exists
",,24-04-2025 13:13:48,24-04-2025 13:13:49,0.668s,PASSED
delay(5),,Pauses the execution for 5 seconds.,,24-04-2025 13:13:49,24-04-2025 13:13:54,5.005s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next (3)""), 0)",,Tap on Next Button,,24-04-2025 13:13:54,24-04-2025 13:13:54,0.237s,PASSED
delay(5),,Pauses the execution for 5 seconds.,,24-04-2025 13:13:54,24-04-2025 13:13:59,5.009s,PASSED
"println(""All text assertions passed successfully!"")",,Print the assertion result,,24-04-2025 13:13:59,24-04-2025 13:13:59,0.001s,PASSED
closeApplication(),,Close the application,,24-04-2025 13:13:59,24-04-2025 13:14:04,4.218s,PASSED
closeBrowser(),,,,24-04-2025 13:14:04,24-04-2025 13:14:04,0.002s,PASSED
,,,,,,,
Test Cases/Sign Up New UserPage/C699_C690_C691_C692_SignUpNewUserPage_ThankYouPageIsClickable_AgreeAndDoNotAgreeTermsAndConditions,,"C699-Verify that the Next button on the 'Not Verified Thank You' page is clickable
C690	Verify that the 'Agree to Terms and Conditions' button is clickable and navigates to the next page
C691	Verify that the 'I Do Not Agree' button is clickable and redirects the user to the previous page
C692	Verify that the 'Back' button redirects the User to the previous page",,24-04-2025 13:14:04,24-04-2025 13:19:20,5m - 16.653s,PASSED
"testData = findTestData(""Data Files/LogiNewUser"")",,"Retrieve test data from the ""C699"" data file",,24-04-2025 13:14:04,24-04-2025 13:14:04,0.005s,PASSED
"email = testData.getValue(""email"", 3)",,"Extract email, first name, last name, password, and confirm password from the test data file",,24-04-2025 13:14:04,24-04-2025 13:14:04,0.000s,PASSED
"firstName = testData.getValue(""firstname"", 3)",,,,24-04-2025 13:14:04,24-04-2025 13:14:04,0.001s,PASSED
"lastName = testData.getValue(""lastname"", 3)",,,,24-04-2025 13:14:04,24-04-2025 13:14:04,0.000s,PASSED
"password = testData.getValue(""password"", 3)",,,,24-04-2025 13:14:04,24-04-2025 13:14:04,0.000s,PASSED
"confirmPassword = testData.getValue(""confirm password"", 3)",,,,24-04-2025 13:14:04,24-04-2025 13:14:04,0.000s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application with reset enabled,,24-04-2025 13:14:04,24-04-2025 13:14:31,27.173s,PASSED
delay(10),,Wait for 10 seconds to allow the application to load,,24-04-2025 13:14:31,24-04-2025 13:14:41,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,"Tap on the ""Login or Sign Up"" button to proceed to the authentication page",,24-04-2025 13:14:41,24-04-2025 13:14:42,0.761s,PASSED
delay(10),,Wait for 10 seconds to ensure the login screen loads properly,,24-04-2025 13:14:42,24-04-2025 13:14:52,10.010s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email, 0)",,Enter the retrieved email into the email input field,,24-04-2025 13:14:52,24-04-2025 13:14:52,0.590s,PASSED
hideKeyboard(),,Hide the keyboard to avoid UI conflicts,,24-04-2025 13:14:52,24-04-2025 13:14:53,1.176s,PASSED
delay(10),,Wait for 10 seconds to stabilize the UI,,24-04-2025 13:14:53,24-04-2025 13:15:03,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0)",,"Tap on the ""Next"" button to proceed",,24-04-2025 13:15:03,24-04-2025 13:15:04,0.489s,PASSED
delay(10),,Wait for 10 seconds for the next screen to load,,24-04-2025 13:15:04,24-04-2025 13:15:14,10.008s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-confirm email address""), email, 0)",,Enter the retrieved email again to confirm email address,,24-04-2025 13:15:14,24-04-2025 13:15:15,1.448s,PASSED
hideKeyboard(),,Hide the keyboard,,24-04-2025 13:15:15,24-04-2025 13:15:16,1.048s,PASSED
delay(10),,Wait for 10 seconds to ensure input is processed,,24-04-2025 13:15:16,24-04-2025 13:15:26,10.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next (1)""), 0)",,"Tap on the ""Next"" button to proceed to the personal information section",,24-04-2025 13:15:26,24-04-2025 13:15:27,0.343s,PASSED
delay(10),,Wait for 10 seconds for the transition to complete,,24-04-2025 13:15:27,24-04-2025 13:15:37,10.007s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-FirstName""), firstName, 0)",,Enter the first name,,24-04-2025 13:15:37,24-04-2025 13:15:37,0.569s,PASSED
hideKeyboard(),,Hide the keyboard,,24-04-2025 13:15:37,24-04-2025 13:15:38,1.108s,PASSED
delay(10),,Wait for 10 seconds,,24-04-2025 13:15:38,24-04-2025 13:15:48,10.007s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-LastName""), lastName, 0)",,Enter the last name,,24-04-2025 13:15:48,24-04-2025 13:15:49,0.453s,PASSED
hideKeyboard(),,Hide the keyboard,,24-04-2025 13:15:49,24-04-2025 13:15:50,0.957s,PASSED
delay(10),,Wait for 10 seconds,,24-04-2025 13:15:50,24-04-2025 13:16:00,10.007s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-Password""), password)",,Enter the password,,24-04-2025 13:16:00,24-04-2025 13:16:00,0.221s,PASSED
delay(10),,Wait for 10 seconds,,24-04-2025 13:16:00,24-04-2025 13:16:10,10.008s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-Confirm Password""), confirmPassword)",,Enter the confirm password,,24-04-2025 13:16:10,24-04-2025 13:16:10,0.315s,PASSED
delay(10),,Wait for 10 seconds,,24-04-2025 13:16:10,24-04-2025 13:16:20,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next (2)""), 0)",,"Tap on the ""Next"" button to proceed",,24-04-2025 13:16:20,24-04-2025 13:16:21,0.376s,PASSED
delay(10),,Wait for 20 seconds for page transition,,24-04-2025 13:16:21,24-04-2025 13:16:31,10.009s,PASSED
deviceHeight = getDeviceHeight(),,"Scroll down until the text ""etc)."" is visible",,24-04-2025 13:16:31,24-04-2025 13:16:31,0.534s,PASSED
deviceWidth = getDeviceWidth(),,,,24-04-2025 13:16:31,24-04-2025 13:16:32,0.553s,PASSED
startX = deviceWidth / 2,,,,24-04-2025 13:16:32,24-04-2025 13:16:32,0.000s,PASSED
startY = deviceHeight * 3 / 4,,,,24-04-2025 13:16:32,24-04-2025 13:16:32,0.001s,PASSED
endX = startX,,,,24-04-2025 13:16:32,24-04-2025 13:16:32,0.000s,PASSED
endY = deviceHeight / 4,,,,24-04-2025 13:16:32,24-04-2025 13:16:32,0.000s,PASSED
"for ([i = 0, i < 8, (i++)])",,,,24-04-2025 13:16:32,24-04-2025 13:16:49,17.274s,PASSED
try,,,,24-04-2025 13:16:49,24-04-2025 13:16:50,1.278s,PASSED
delay(5),,Wait for 5 seconds,,24-04-2025 13:16:50,24-04-2025 13:16:55,5.005s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Agree to Terms  Conditions""), 0)",,"Tap on the ""Agree to Terms & Conditions"" button",,24-04-2025 13:16:55,24-04-2025 13:16:56,0.313s,PASSED
delay(45),,Wait for 30 seconds to allow time for agreement processing,,24-04-2025 13:16:56,24-04-2025 13:17:41,45.011s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Login)""), email, 0)",,Enter the email address in the login field on the OAM (Online Account Management) screen,,24-04-2025 13:17:41,24-04-2025 13:17:42,1.481s,PASSED
hideKeyboard(),,Hide the keyboard,,24-04-2025 13:17:42,24-04-2025 13:17:43,1.057s,PASSED
delay(10),,Wait for 30 seconds,,24-04-2025 13:17:43,24-04-2025 13:17:53,10.008s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Password)""), password, 0)",,Enter the password in the OAM login field,,24-04-2025 13:17:53,24-04-2025 13:17:54,0.524s,PASSED
hideKeyboard(),,Hide the keyboard,,24-04-2025 13:17:54,24-04-2025 13:17:55,0.934s,PASSED
delay(10),,Wait for 30 seconds,,24-04-2025 13:17:55,24-04-2025 13:18:05,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button -OAM(Login)""), 0)",,"Tap on the ""Login"" button to attempt authentication",,24-04-2025 13:18:05,24-04-2025 13:18:05,0.336s,PASSED
delay(20),,Wait for 30 seconds to allow time for authentication processing,,24-04-2025 13:18:05,24-04-2025 13:18:25,20.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next-(VerifyAccount)""), 0)",,"Tap on the ""Next"" button to proceed with verifying the account",,24-04-2025 13:18:25,24-04-2025 13:18:25,0.304s,PASSED
delay(10),,Wait for 10 seconds,,24-04-2025 13:18:25,24-04-2025 13:18:35,10.008s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - Youve chosen to skip the email verification process. While you can explore the app as a guest, please note that certain features and functionalities may be limited""), 0)",,Verify the existence of the message that indicates email verification has been skipped,,24-04-2025 13:18:35,24-04-2025 13:18:36,0.231s,PASSED
delay(10),,Wait for 10 seconds,,24-04-2025 13:18:36,24-04-2025 13:18:46,10.004s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - To fully access all features""), 0)",,Verify the existence of the message about limited feature access,,24-04-2025 13:18:46,24-04-2025 13:18:46,0.523s,PASSED
delay(10),,Wait for 10 seconds,,24-04-2025 13:18:46,24-04-2025 13:18:56,10.008s,PASSED
"actualText = getText(findTestObject(""Object Repository/Repo/android.widget.TextView - Youve chosen to skip the email verification process. While you can explore the app as a guest, please note that certain features and functionalities may be limited""), 0)",,Capture the message about skipping email verification,,24-04-2025 13:18:56,24-04-2025 13:18:56,0.233s,PASSED
"expectedText = ""You've chosen to skip the email verification process. While you can explore the app as a guest, please note that certain features and functionalities may be limited.""",,Define the expected text,,24-04-2025 13:18:56,24-04-2025 13:18:56,0.001s,PASSED
assert actualText == expectedText,,Assert that the displayed message matches the expected text,,24-04-2025 13:18:56,24-04-2025 13:18:56,0.000s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.Button - Next (2)""), 0)",,"Verify that the ""Next"" button exists on the screen",,24-04-2025 13:18:56,24-04-2025 13:18:56,0.145s,PASSED
delay(10),,Wait for 10 seconds,,24-04-2025 13:18:56,24-04-2025 13:19:06,10.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next (2)""), 0)",,"Tap the ""Next"" button to proceed further",,24-04-2025 13:19:06,24-04-2025 13:19:07,0.240s,PASSED
delay(10),,Wait for 10 seconds,,24-04-2025 13:19:07,24-04-2025 13:19:17,10.005s,PASSED
closeApplication(),,Close the application after completing the test,,24-04-2025 13:19:17,24-04-2025 13:19:20,3.445s,PASSED
closeBrowser(),,,,24-04-2025 13:19:20,24-04-2025 13:19:20,0.001s,PASSED
,,,,,,,
Test Cases/Login Owner OR Renter/C728_LoginOwnerOrRenter_EmailVerificationInSettings,,"Verify that the email address on the New User is displayed in the text ""You're creating...""",,24-04-2025 13:19:20,24-04-2025 13:20:55,1m - 34.680s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application with reset enabled (true clears any previous session data),,24-04-2025 13:19:20,24-04-2025 13:19:47,27.199s,PASSED
delay(15),,Wait for 5 seconds to allow the application to fully load,,24-04-2025 13:19:47,24-04-2025 13:20:02,15.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,"Tap on the ""Login or Sign Up"" button to navigate to the authentication screen",,24-04-2025 13:20:02,24-04-2025 13:20:03,0.790s,PASSED
delay(10),,Wait for 10 seconds to ensure that the login screen is completely loaded,,24-04-2025 13:20:03,24-04-2025 13:20:13,10.007s,PASSED
"testData = findTestData(""Data Files/C728 (1)"")",,"Retrieve test data from the ""C728 (1)"" Excel file",,24-04-2025 13:20:13,24-04-2025 13:20:13,0.015s,PASSED
"email = testData.getValue(""Email"", 1)",,Extract the email value from the first row of the test data,,24-04-2025 13:20:13,24-04-2025 13:20:13,0.001s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email)",,Enter the retrieved email address into the email input field,,24-04-2025 13:20:13,24-04-2025 13:20:14,0.449s,PASSED
delay(10),,Wait for 10 seconds to allow the input field to process the entered email,,24-04-2025 13:20:14,24-04-2025 13:20:24,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0)",,"Tap on the ""Next"" button to proceed to the subsequent screen",,24-04-2025 13:20:24,24-04-2025 13:20:24,0.315s,PASSED
delay(10),,Wait for 10 seconds to allow the next screen to load,,24-04-2025 13:20:24,24-04-2025 13:20:34,10.010s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - reset""), 0)",,"Tap on the ""reset"" button to clear the email field or reset the form",,24-04-2025 13:20:34,24-04-2025 13:20:34,0.269s,PASSED
hideKeyboard(),,Hide the keyboard to prevent any interference with further actions,,24-04-2025 13:20:34,24-04-2025 13:20:35,1.226s,PASSED
delay(10),,Wait for 10 seconds to ensure the reset action is completed,,24-04-2025 13:20:35,24-04-2025 13:20:46,10.008s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-NewUserEmail""), email)",,"Enter the same email into the ""New User Email"" field",,24-04-2025 13:20:46,24-04-2025 13:20:46,0.338s,PASSED
"enteredEmail = getText(findTestObject(""Object Repository/Repo/android.widget.EditText-NewUserEmail""), 0)",,"Retrieve the email text from the ""New User Email"" field to verify it was entered correctly",,24-04-2025 13:20:46,24-04-2025 13:20:47,0.730s,PASSED
assert enteredEmail == email,,Assert that the email retrieved from the field matches the expected email,,24-04-2025 13:20:47,24-04-2025 13:20:47,0.000s,PASSED
