Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
println(Version verification successful: $actualVersionText),,,,27-05-2025 12:41:46,27-05-2025 12:41:46,0.013s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - menu""), 0)",,Return to home screen,,27-05-2025 12:41:46,27-05-2025 12:41:46,0.085s,PASSED
delay(10),,,,27-05-2025 12:41:46,27-05-2025 12:41:56,10.009s,PASSED
"homeElementExists = verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,"Verify ""Home"" element exists",,27-05-2025 12:41:56,27-05-2025 12:41:56,0.078s,PASSED
"assert homeElementExists : ""Element 'Home' does not exist.""",,,,27-05-2025 12:41:56,27-05-2025 12:41:56,0.000s,PASSED
"homeText = getText(findTestObject(""Object Repository/Repo/android.view.View - Home""), 0)",,"Retrieve and verify ""Home"" text",,27-05-2025 12:41:56,27-05-2025 12:41:56,0.053s,PASSED
"assert homeText == ""Home""",,,,27-05-2025 12:41:56,27-05-2025 12:41:56,0.001s,PASSED
"println(""Home screen verification successful."")",,,,27-05-2025 12:41:56,27-05-2025 12:41:56,0.000s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.view.View - My Account""), 0)",,"Navigate to ""My Account"" section",,27-05-2025 12:41:56,27-05-2025 12:41:56,0.092s,PASSED
delay(10),,,,27-05-2025 12:41:56,27-05-2025 12:42:06,10.005s,PASSED
"myAccountElementExists = verifyElementExist(findTestObject(""Object Repository/Repo/android.view.View - My Account""), 0)",,"Verify ""My Account"" element exists",,27-05-2025 12:42:06,27-05-2025 12:42:06,0.052s,PASSED
"assert myAccountElementExists : ""Element 'My Account' does not exist.""",,,,27-05-2025 12:42:06,27-05-2025 12:42:06,0.001s,PASSED
"myAccountText = getText(findTestObject(""Object Repository/Repo/android.view.View - My Account""), 0)",,"Retrieve and verify ""My Account"" text",,27-05-2025 12:42:06,27-05-2025 12:42:06,0.037s,PASSED
"assert myAccountText == ""My Account""",,,,27-05-2025 12:42:06,27-05-2025 12:42:06,0.000s,PASSED
"println(""My Account screen verification successful."")",,,,27-05-2025 12:42:06,27-05-2025 12:42:06,0.000s,PASSED
"println(""All test verifications completed successfully!"")",,,,27-05-2025 12:42:06,27-05-2025 12:42:06,0.000s,PASSED
closeApplication(),,Close the mobile application,,27-05-2025 12:42:06,27-05-2025 12:42:07,1.192s,PASSED
closeBrowser(),,,,27-05-2025 12:42:07,27-05-2025 12:42:07,0.002s,PASSED
,,,,,,,
Test Cases/Sign Up New UserPage/C699_C690_C691_C692_SignUpNewUserPage_ThankYouPageIsClickable_AgreeAndDoNotAgreeTermsAndConditions,,"C699-Verify that the Next button on the 'Not Verified Thank You' page is clickable
C690	Verify that the 'Agree to Terms and Conditions' button is clickable and navigates to the next page
C691	Verify that the 'I Do Not Agree' button is clickable and redirects the user to the previous page
C692	Verify that the 'Back' button redirects the User to the previous page",,27-05-2025 12:42:07,27-05-2025 12:42:24,16.672s,FAILED
"testData = findTestData(""Data Files/LogiNewUser"")",,"Retrieve test data from the ""C699"" data file",,27-05-2025 12:42:07,27-05-2025 12:42:08,0.178s,PASSED
"email = testData.getValue(""email"", 3)",,"Extract email, first name, last name, password, and confirm password from the test data file",,27-05-2025 12:42:08,27-05-2025 12:42:08,0.007s,PASSED
"firstName = testData.getValue(""firstname"", 3)",,,,27-05-2025 12:42:08,27-05-2025 12:42:08,0.001s,PASSED
"lastName = testData.getValue(""lastname"", 3)",,,,27-05-2025 12:42:08,27-05-2025 12:42:08,0.000s,PASSED
"password = testData.getValue(""password"", 3)",,,,27-05-2025 12:42:08,27-05-2025 12:42:08,0.000s,PASSED
"confirmPassword = testData.getValue(""confirm password"", 3)",,,,27-05-2025 12:42:08,27-05-2025 12:42:08,0.001s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application with reset enabled,,27-05-2025 12:42:08,27-05-2025 12:42:14,6.174s,PASSED
delay(10),,Wait for 10 seconds to allow the application to load,,27-05-2025 12:42:14,27-05-2025 12:42:24,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,"Tap on the ""Login or Sign Up"" button to proceed to the authentication page",,27-05-2025 12:42:24,27-05-2025 12:42:24,0.203s,FAILED
,,,,,,,
Test Cases/Linking Account/C737_C665_C805_C806_C807_C808_LinkingAccounts_TermsAndConditions_OwnerLogin,,Owner Login/ Linking accounts,,27-05-2025 12:42:24,27-05-2025 12:45:09,2m - 44.876s,FAILED
"testData = findTestData(""Data Files/WRMA-267"")",,Load test data from Data Files/WRMA-267 for Link Accounts test case,,27-05-2025 12:42:24,27-05-2025 12:42:24,0.009s,PASSED
"email = testData.getValue(""Email"", 1)",,Get test email from first row of test data,,27-05-2025 12:42:24,27-05-2025 12:42:24,0.000s,PASSED
"password = testData.getValue(""Password"", 1)",,Get test password from first row of test data,,27-05-2025 12:42:24,27-05-2025 12:42:24,0.001s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application from specified APK path,,27-05-2025 12:42:24,27-05-2025 12:42:28,3.759s,PASSED
delay(10),,Wait 10 seconds for app to fully initialize,,27-05-2025 12:42:28,27-05-2025 12:42:38,10.006s,PASSED
"tap(findTestObject(""Object Repository/Link Accounts/android.widget.Button - Login or Sign Up""), 0)",,Initiate login process by tapping Login/Sign Up button,,27-05-2025 12:42:38,27-05-2025 12:42:38,0.280s,PASSED
delay(10),,Wait 10 seconds for login screen to appear,,27-05-2025 12:42:38,27-05-2025 12:42:48,10.008s,PASSED
"setText(findTestObject(""Object Repository/Link Accounts/android.widget.EditText""), email, 0)",,Enter test email in username field,,27-05-2025 12:42:48,27-05-2025 12:42:48,0.173s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,27-05-2025 12:42:48,27-05-2025 12:42:51,2.599s,PASSED
delay(10),,Wait 10 seconds before proceeding,,27-05-2025 12:42:51,27-05-2025 12:43:01,10.010s,PASSED
"tap(findTestObject(""Object Repository/Link Accounts/android.widget.Button - Next""), 0)",,Proceed to next authentication step by tapping Next button,,27-05-2025 12:43:01,27-05-2025 12:43:01,0.139s,PASSED
delay(45),,Extended wait (45s) for OAM login screen to load,,27-05-2025 12:43:01,27-05-2025 12:43:46,45.006s,PASSED
"setText(findTestObject(""Object Repository/Link Accounts/android.widget.EditText (1)""), email, 0)",,Re-enter email in OAM username field for confirmation,,27-05-2025 12:43:46,27-05-2025 12:43:46,0.121s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,27-05-2025 12:43:46,27-05-2025 12:43:47,0.730s,PASSED
delay(10),,Wait 10 seconds before password entry,,27-05-2025 12:43:47,27-05-2025 12:43:57,10.010s,PASSED
"setText(findTestObject(""Object Repository/Link Accounts/android.widget.EditText (2)""), password, 0)",,Enter test password in password field,,27-05-2025 12:43:57,27-05-2025 12:43:57,0.122s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,27-05-2025 12:43:57,27-05-2025 12:43:58,0.598s,PASSED
delay(10),,Wait 10 seconds before login attempt,,27-05-2025 12:43:58,27-05-2025 12:44:08,10.010s,PASSED
"tap(findTestObject(""Object Repository/Link Accounts/android.widget.Button - LOGIN""), 0)",,Complete login by tapping LOGIN button,,27-05-2025 12:44:08,27-05-2025 12:44:08,0.107s,PASSED
delay(30),,Wait 30 seconds for login to complete and Link Accounts screen to load,,27-05-2025 12:44:08,27-05-2025 12:44:38,30.010s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Link Accounts/android.widget.TextView - Link Accounts""), 0)",,Verify Link Accounts title is displayed,,27-05-2025 12:44:38,27-05-2025 12:45:09,31.127s,FAILED
,,,,,,,
Test Cases/My Stay And Reservations/C730_MyStayAndReservations_AddVerification,,"Verify that the function ""Add a reservation"" is working correctly",,27-05-2025 12:45:09,27-05-2025 12:46:48,1m - 38.858s,FAILED
"startApplication(appUrl, true)",,Launch application from specified APK path with data clearing,,27-05-2025 12:45:09,27-05-2025 12:45:14,4.771s,PASSED
delay(10),,,,27-05-2025 12:45:14,27-05-2025 12:45:24,10.018s,PASSED
"tap(findTestObject(""Object Repository/MystayReservation/android.widget.Button - Login or Sign Up""), 0)",,Initiate login process by tapping Login/Sign Up button,,27-05-2025 12:45:24,27-05-2025 12:45:24,0.325s,PASSED
delay(10),,,,27-05-2025 12:45:24,27-05-2025 12:45:34,10.007s,PASSED
"setText(findTestObject(""Object Repository/MystayReservation/android.widget.EditText""), ""0525041tm@wg.com"", 0)",,Enter registered email address,,27-05-2025 12:45:34,27-05-2025 12:45:34,0.153s,PASSED
hideKeyboard(),,,,27-05-2025 12:45:34,27-05-2025 12:45:37,2.370s,PASSED
delay(10),,,,27-05-2025 12:45:37,27-05-2025 12:45:47,10.007s,PASSED
"tap(findTestObject(""Object Repository/MystayReservation/android.widget.Button - Next""), 0)",,Proceed to OAM authentication screen,,27-05-2025 12:45:47,27-05-2025 12:45:47,0.125s,PASSED
delay(50),,,,27-05-2025 12:45:47,27-05-2025 12:46:37,50.005s,PASSED
"setText(findTestObject(""Object Repository/MystayReservation/android.widget.EditText (1)""), ""0525041tm@wg.com"", 0)",,Re-enter email in OAM username field,,27-05-2025 12:46:37,27-05-2025 12:46:37,0.124s,PASSED
hideKeyboard(),,,,27-05-2025 12:46:37,27-05-2025 12:46:38,0.741s,PASSED
delay(10),,,,27-05-2025 12:46:38,27-05-2025 12:46:48,10.007s,PASSED
"setText(findTestObject(""Object Repository/MystayReservation/android.widget.EditText (2)""), ""password"", 0)",,Enter account password,,27-05-2025 12:46:48,27-05-2025 12:46:48,0.175s,FAILED
,,,,,,,
Test Cases/My Stay And Reservations/WRMA-304_WRMA_311_WRMA_309,,"WRMA-304_View Reservation Details_General info
WRMA-311_View Reservation Details_Manage your reservation
WRMA-309_View Reservation Details_Resort details",,27-05-2025 12:46:48,27-05-2025 12:50:11,3m - 22.991s,FAILED
"startApplication(appUrl, true)",,Launch the application with a fresh install using the provided APK,,27-05-2025 12:46:48,27-05-2025 12:46:52,4.081s,PASSED
delay(10),,Wait for the app to load,,27-05-2025 12:46:52,27-05-2025 12:47:02,10.007s,PASSED
"tap(findTestObject(""Object Repository/LoyaltyWeb/android.widget.Button - Login or Sign Up""), 0)",,"Tap the ""Login or Sign Up"" button",,27-05-2025 12:47:02,27-05-2025 12:47:02,0.280s,PASSED
delay(10),,Wait for the login screen to load,,27-05-2025 12:47:02,27-05-2025 12:47:12,10.006s,PASSED
"setText(findTestObject(""Object Repository/LoyaltyWeb/android.widget.EditText""), ""0525041tm@wg.com"", 0)",,Enter email in the email input field,,27-05-2025 12:47:12,27-05-2025 12:47:12,0.151s,PASSED
hideKeyboard(),,Hide the keyboard after entering email,,27-05-2025 12:47:12,27-05-2025 12:47:15,2.374s,PASSED
delay(10),,Wait before proceeding,,27-05-2025 12:47:15,27-05-2025 12:47:25,10.005s,PASSED
"tap(findTestObject(""Object Repository/LoyaltyWeb/android.widget.Button - Next""), 0)",,"Tap the ""Next"" button",,27-05-2025 12:47:25,27-05-2025 12:47:25,0.111s,PASSED
delay(60),,Wait for the cookie consent screen to appear,,27-05-2025 12:47:25,27-05-2025 12:48:25,1m - 0.007s,PASSED
"tap(findTestObject(""Object Repository/LoyaltyWeb/android.widget.Button - Accept All Cookies""), 0)",,"Tap ""Accept All Cookies"" button",,27-05-2025 12:48:25,27-05-2025 12:48:45,19.797s,PASSED
delay(10),,Wait before proceeding to login,,27-05-2025 12:48:45,27-05-2025 12:48:55,10.008s,PASSED
"setText(findTestObject(""Object Repository/LoyaltyWeb/android.widget.EditText (1)""), ""0525041tm@wg.com"", 0)",,Re-enter email address for login,,27-05-2025 12:48:55,27-05-2025 12:48:56,0.976s,PASSED
hideKeyboard(),,Hide the keyboard after typing email,,27-05-2025 12:48:56,27-05-2025 12:48:58,2.426s,PASSED
delay(10),,Pause before entering password,,27-05-2025 12:48:58,27-05-2025 12:49:08,10.007s,PASSED
"setText(findTestObject(""Object Repository/LoyaltyWeb/android.widget.EditText (2)""), ""password"", 0)",,Enter the account password,,27-05-2025 12:49:08,27-05-2025 12:49:08,0.110s,PASSED
hideKeyboard(),,Hide the keyboard after entering password,,27-05-2025 12:49:08,27-05-2025 12:49:10,1.993s,PASSED
delay(10),,Pause before logging in,,27-05-2025 12:49:10,27-05-2025 12:49:20,10.007s,PASSED
"tap(findTestObject(""Object Repository/LoyaltyWeb/android.widget.Button - LOGIN""), 0)",,"Tap the ""LOGIN"" button to submit credentials",,27-05-2025 12:49:20,27-05-2025 12:49:20,0.103s,PASSED
delay(20),,Wait for user dashboard/home screen to load,,27-05-2025 12:49:20,27-05-2025 12:49:40,20.005s,PASSED
"tap(findTestObject(""Object Repository/LoyaltyWeb/android.view.View - My Stay""), 0)",,"Tap on the ""My Stay"" section to view booking",,27-05-2025 12:49:40,27-05-2025 12:49:40,0.097s,PASSED
delay(20),,Wait for stay summary to load,,27-05-2025 12:49:40,27-05-2025 12:50:00,20.009s,PASSED
"tap(findTestObject(""Object Repository/LoyaltyWeb/android.widget.TextView - View Stay Details""), 0)",,"Tap ""View Stay Details"" to expand stay information",,27-05-2025 12:50:00,27-05-2025 12:50:01,0.191s,PASSED
delay(10),,Wait for stay details screen,,27-05-2025 12:50:01,27-05-2025 12:50:11,10.007s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/testing/android.widget.TextView - 6950 Villa de Costa DriveOrlando, FL 32821""), 0)",,Verify room number is displayed,,27-05-2025 12:50:11,27-05-2025 12:50:11,0.180s,FAILED
,,,,,,,
Test Cases/Add Account Number/C710-C711_AddAccountNumber_Error)VOAUsers,,"C710-Verify that the appropriate Modal Stack with error message is displayed when entering the incorrect First payment Date
C711-Verify that the appropriate Modal Stack with error message is displayed when entering the incorrect Monthly Payment Amount",,27-05-2025 12:50:11,27-05-2025 12:50:56,45.198s,FAILED
"startApplication(appUrl, true)",,Launch the mobile application from specified APK path,,27-05-2025 12:50:11,27-05-2025 12:50:15,3.869s,PASSED
delay(10),,Wait for 10 seconds for app to load completely,,27-05-2025 12:50:15,27-05-2025 12:50:25,10.006s,PASSED
"tap(findTestObject(""Object Repository/VOAusers/android.widget.Button - Login or Sign Up""), 0)",,Tap on the Login or Sign Up button to begin authentication process,,27-05-2025 12:50:25,27-05-2025 12:50:25,0.277s,PASSED
delay(10),,Wait for 10 seconds for login screen to load,,27-05-2025 12:50:25,27-05-2025 12:50:35,10.011s,PASSED
"setText(findTestObject(""Object Repository/VOAusers/android.widget.EditText""), ""UPSONA@TRIAD.RR.COM"", 0)",,Enter email address in the email field,,27-05-2025 12:50:35,27-05-2025 12:50:56,20.995s,FAILED
,,,,,,,
Test Cases/Verify Account/C707_VerifyAccount_Error_InternetAccessCode_Owner_Users,,Verify that the appropriate Modal Stack with error message is displayed when entering the incorrect internet access code,,27-05-2025 12:50:56,27-05-2025 12:54:13,3m - 16.779s,FAILED
"startApplication(appUrl, true)",,Start the mobile application from the specified APK file and reinstall if already installed,,27-05-2025 12:50:56,27-05-2025 12:51:00,4.075s,PASSED
delay(10),,Wait for the application to fully load,,27-05-2025 12:51:00,27-05-2025 12:51:10,10.009s,PASSED
"tap(findTestObject(""Object Repository/SSN/android.widget.Button - Login or Sign Up""), 0)",,"Tap on the ""Login or Sign Up"" button on the welcome screen",,27-05-2025 12:51:10,27-05-2025 12:51:10,0.295s,PASSED
delay(10),,Pause to ensure the login screen has loaded,,27-05-2025 12:51:10,27-05-2025 12:51:20,10.009s,PASSED
"setText(findTestObject(""Object Repository/SSN/android.widget.EditText""), ""0525041tm@wg.com"", 0)",,Enter the email address in the email input field,,27-05-2025 12:51:20,27-05-2025 12:51:21,0.156s,PASSED
hideKeyboard(),,Hide the keyboard to avoid obstructing UI elements,,27-05-2025 12:51:21,27-05-2025 12:51:23,2.347s,PASSED
delay(10),,Wait before proceeding to the next action,,27-05-2025 12:51:23,27-05-2025 12:51:33,10.009s,PASSED
"tap(findTestObject(""Object Repository/SSN/android.widget.Button - Next""), 0)",,"Tap the ""Next"" button to continue to the password screen",,27-05-2025 12:51:33,27-05-2025 12:51:33,0.125s,PASSED
delay(60),,Allow time for the next screen to fully load,,27-05-2025 12:51:33,27-05-2025 12:52:33,1m - 0.015s,PASSED
"setText(findTestObject(""Object Repository/SSN/android.widget.EditText (1)""), ""0525041tm@wg.com"", 0)",,Re-enter the email address in the username field on the login form,,27-05-2025 12:52:33,27-05-2025 12:52:33,0.164s,PASSED
hideKeyboard(),,Hide the keyboard after entering the email,,27-05-2025 12:52:33,27-05-2025 12:52:34,0.659s,PASSED
delay(10),,Pause briefly before entering the password,,27-05-2025 12:52:34,27-05-2025 12:52:44,10.008s,PASSED
"setText(findTestObject(""Object Repository/SSN/android.widget.EditText (2)""), ""password"", 0)",,Enter the password in the password field,,27-05-2025 12:52:44,27-05-2025 12:52:44,0.127s,PASSED
hideKeyboard(),,Hide the keyboard after entering the password,,27-05-2025 12:52:44,27-05-2025 12:52:45,0.595s,PASSED
delay(10),,Wait briefly before logging in,,27-05-2025 12:52:45,27-05-2025 12:52:55,10.006s,PASSED
"tap(findTestObject(""Object Repository/SSN/android.widget.Button - LOGIN""), 0)",,"Tap on the ""LOGIN"" button to submit credentials",,27-05-2025 12:52:55,27-05-2025 12:52:55,0.115s,PASSED
delay(20),,Pause to allow the post-login screen to load,,27-05-2025 12:52:55,27-05-2025 12:53:15,20.007s,PASSED
"tap(findTestObject(""Object Repository/SSN/android.widget.TextView - My Account""), 0)",,"Tap on the ""My Account"" tab to navigate to account options",,27-05-2025 12:53:15,27-05-2025 12:53:15,0.109s,PASSED
delay(10),,Pause to ensure the account screen has loaded,,27-05-2025 12:53:15,27-05-2025 12:53:25,10.009s,PASSED
"tap(findTestObject(""Object Repository/SSN/android.widget.TextView - Add An Account Number""), 0)",,"Tap on ""Add An Account Number"" to begin linking a new account",,27-05-2025 12:53:25,27-05-2025 12:53:25,0.107s,PASSED
delay(10),,Wait for the account entry screen to load,,27-05-2025 12:53:25,27-05-2025 12:53:35,10.008s,PASSED
"setText(findTestObject(""Object Repository/SSN/android.widget.EditText (3)""), ""99949128443"", 0)",,Enter the account number into the input field,,27-05-2025 12:53:35,27-05-2025 12:53:35,0.170s,PASSED
hideKeyboard(),,Hide the keyboard after entering the account number,,27-05-2025 12:53:35,27-05-2025 12:53:37,2.140s,PASSED
delay(10),,Wait before proceeding to the next step,,27-05-2025 12:53:37,27-05-2025 12:53:47,10.006s,PASSED
"tap(findTestObject(""Object Repository/SSN/android.widget.Button - Next (1)""), 0)",,"Tap the ""Next"" button to proceed to the verification code input",,27-05-2025 12:53:47,27-05-2025 12:53:47,0.126s,PASSED
delay(20),,,,27-05-2025 12:53:47,27-05-2025 12:54:07,20.003s,PASSED
"setText(findTestObject(""Object Repository/SSN/android.widget.EditText (4)""), ""1234567"", 0)",,Enter the verification code for the account,,27-05-2025 12:54:07,27-05-2025 12:54:13,5.344s,FAILED
,,,,,,,
Test Cases/Book A Rental Tile/C768_BookARentalTile_RentalTileIsDIsplayedCorrectly,,C768-Verify that the Book a Rental tile is displayd correctly on the Home page when the user logged in to the app as a Rental,,27-05-2025 12:54:13,27-05-2025 12:57:16,3m - 2.914s,FAILED
"testData = findTestData(""Data Files/C768"")",,Load test data from Data Files/C768 for Book Rental test case,,27-05-2025 12:54:13,27-05-2025 12:54:13,0.017s,PASSED
"email = testData.getValue(""email"", 1)",,Get test email from first row of test data,,27-05-2025 12:54:13,27-05-2025 12:54:13,0.002s,PASSED
"password = testData.getValue(""password"", 1)",,Get test password from first row of test data,,27-05-2025 12:54:13,27-05-2025 12:54:13,0.000s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application from specified APK path,,27-05-2025 12:54:13,27-05-2025 12:54:17,4.156s,PASSED
delay(10),,Wait 10 seconds for app to fully initialize,,27-05-2025 12:54:17,27-05-2025 12:54:27,10.004s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/BookRental/android.widget.Button - Login or Sign Up""), 0)",,Initiate login process by tapping Login/Sign Up button,,27-05-2025 12:54:27,27-05-2025 12:54:27,0.291s,PASSED
delay(10),,Wait 10 seconds for login screen to appear,,27-05-2025 12:54:27,27-05-2025 12:54:37,10.009s,PASSED
