Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Silver/android.widget.EditText (2)""), ""password"", 0)",,Enter the password in the password input field,,05-05-2025 16:56:28,05-05-2025 16:56:28,0.163s,PASSED
hideKeyboard(),,Hide the keyboard after entering password,,05-05-2025 16:56:28,05-05-2025 16:56:30,1.827s,PASSED
delay(5),,Wait before tapping the login button,,05-05-2025 16:56:30,05-05-2025 16:56:35,5.010s,PASSED
"tap(findTestObject(""Object Repository/Silver/android.widget.Button - LOGIN""), 0)",,Tap on the LOGIN button to sign in,,05-05-2025 16:56:35,05-05-2025 16:56:35,0.143s,PASSED
delay(20),,Wait for the dashboard/home screen to load,,05-05-2025 16:56:35,05-05-2025 16:56:55,20.008s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Silver/android.widget.TextView - WOW Loyalty""), 0)",,Verify that the WOW Loyalty text is visible on the dashboard,,05-05-2025 16:56:55,05-05-2025 16:56:55,0.102s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Silver/android.widget.TextView - Silver Tier""), 0)",,Verify that the Silver Tier text is visible on the dashboard,,05-05-2025 16:56:55,05-05-2025 16:56:55,0.049s,PASSED
"tap(findTestObject(""Object Repository/Silver/android.view.View - My Stay""), 0)",,Tap on the My Stay tab or section,,05-05-2025 16:56:55,05-05-2025 16:56:55,0.090s,PASSED
delay(20),,Wait for the My Stay section to load,,05-05-2025 16:56:55,05-05-2025 16:57:15,20.005s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Silver/android.widget.TextView - WOW Loyalty""), 0)",,Verify that the WOW Loyalty text is visible in My Stay section,,05-05-2025 16:57:15,05-05-2025 16:57:15,0.095s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Silver/android.widget.TextView - Silver Tier""), 0)",,Verify that the Silver Tier text is visible in My Stay section,,05-05-2025 16:57:15,05-05-2025 16:57:15,0.050s,PASSED
"tap(findTestObject(""Object Repository/Silver/android.widget.TextView - View Stay Details""), 0)",,Tap on the View Stay Details option,,05-05-2025 16:57:15,05-05-2025 16:57:16,0.082s,PASSED
delay(10),,Wait for stay details to load,,05-05-2025 16:57:16,05-05-2025 16:57:26,10.010s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Silver/android.widget.TextView - WOW Loyalty (1)""), 0)",,Verify that the WOW Loyalty text is visible in Stay Details view,,05-05-2025 16:57:26,05-05-2025 16:57:26,0.104s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Silver/android.widget.TextView - Silver Tier (1)""), 0)",,Verify that the Silver Tier text is visible in Stay Details view,,05-05-2025 16:57:26,05-05-2025 16:57:26,0.045s,PASSED
"tap(findTestObject(""Object Repository/Silver/android.widget.Button - back""), 0)",,Tap on the back button to return to the previous screen,,05-05-2025 16:57:26,05-05-2025 16:57:26,0.074s,PASSED
delay(10),,Wait for the screen to return,,05-05-2025 16:57:26,05-05-2025 16:57:36,10.012s,PASSED
"tap(findTestObject(""Object Repository/Silver/android.view.View - My Account""), 0)",,Tap on the My Account tab or section,,05-05-2025 16:57:36,05-05-2025 16:57:36,0.206s,PASSED
delay(10),,Wait for the My Account section to load,,05-05-2025 16:57:36,05-05-2025 16:57:46,10.009s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Silver/android.widget.TextView - WOW Loyalty""), 0)",,Verify that the WOW Loyalty text is visible in My Account section,,05-05-2025 16:57:46,05-05-2025 16:57:46,0.093s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Silver/android.widget.TextView - Silver Tier""), 0)",,Verify that the Silver Tier text is visible in My Account section,,05-05-2025 16:57:46,05-05-2025 16:57:46,0.043s,PASSED
closeApplication(),,Close the application,,05-05-2025 16:57:46,05-05-2025 16:57:48,1.479s,PASSED
,,,,,,,
Test Cases/Loyalty QR Code/C830_C833_C838_LoyaltyQR_Verification,,"C830-Verify that the Loyalty barcode is displayed under Top Nav Bar when the Loyalty program is enrolled
C833-Verify that the Loyalty QR code page is opened correctly through the barcode
C838-Verify that the Waterpark QR code page is opened correctly through the barcode
",,05-05-2025 16:57:48,05-05-2025 17:02:25,4m - 37.486s,PASSED
"startApplication(""/Users/gv.vignesh/Downloads/app-debug-2.99.81.apk"", true)",,Start the application with a fresh install,,05-05-2025 16:57:48,05-05-2025 16:57:54,6.172s,PASSED
delay(10),,Wait for the app to load,,05-05-2025 16:57:54,05-05-2025 16:58:04,10.010s,PASSED
"tap(findTestObject(""Object Repository/LoyaltyQR/android.widget.Button - Login or Sign Up""), 0)",,"Tap on the ""Login or Sign Up"" button",,05-05-2025 16:58:04,05-05-2025 16:58:04,0.285s,PASSED
delay(10),,Wait for the login screen,,05-05-2025 16:58:04,05-05-2025 16:58:14,10.008s,PASSED
"setText(findTestObject(""Object Repository/LoyaltyQR/android.widget.EditText""), ""ABLONDE5308@GMAIL.COM"", 0)",,Enter the email address in the email input field,,05-05-2025 16:58:14,05-05-2025 16:58:14,0.206s,PASSED
hideKeyboard(),,Hide the on-screen keyboard,,05-05-2025 16:58:14,05-05-2025 16:58:16,2.078s,PASSED
delay(10),,Wait before proceeding,,05-05-2025 16:58:16,05-05-2025 16:58:26,10.009s,PASSED
"tap(findTestObject(""Object Repository/LoyaltyQR/android.widget.Button - Next""), 0)",,"Tap the ""Next"" button to continue",,05-05-2025 16:58:26,05-05-2025 16:58:27,0.145s,PASSED
delay(40),,Wait for the next screen to load (cookie consent),,05-05-2025 16:58:27,05-05-2025 16:59:07,40.010s,PASSED
"tap(findTestObject(""Object Repository/LoyaltyQR/android.widget.Button - Accept All Cookies""), 0)",,"Tap on the ""Accept All Cookies"" button",,05-05-2025 16:59:07,05-05-2025 16:59:07,0.125s,PASSED
delay(10),,Wait for the login form,,05-05-2025 16:59:07,05-05-2025 16:59:17,10.007s,PASSED
"setText(findTestObject(""Object Repository/LoyaltyQR/android.widget.EditText (1)""), ""ABLONDE5308@GMAIL.COM"", 0)",,Re-enter the email address,,05-05-2025 16:59:17,05-05-2025 16:59:18,1.009s,PASSED
hideKeyboard(),,Hide the keyboard,,05-05-2025 16:59:18,05-05-2025 16:59:20,1.953s,PASSED
delay(5),,Wait before entering the password,,05-05-2025 16:59:20,05-05-2025 16:59:25,5.009s,PASSED
"setText(findTestObject(""Object Repository/LoyaltyQR/android.widget.EditText (2)""), ""password"", 0)",,Enter the password,,05-05-2025 16:59:25,05-05-2025 16:59:25,0.153s,PASSED
hideKeyboard(),,Hide the keyboard,,05-05-2025 16:59:25,05-05-2025 16:59:27,1.848s,PASSED
delay(10),,Wait before logging in,,05-05-2025 16:59:27,05-05-2025 16:59:37,10.009s,PASSED
"tap(findTestObject(""Object Repository/LoyaltyQR/android.widget.Button - LOGIN""), 0)",,"Tap on the ""LOGIN"" button",,05-05-2025 16:59:37,05-05-2025 16:59:37,0.143s,PASSED
delay(20),,Wait for the dashboard to load,,05-05-2025 16:59:37,05-05-2025 16:59:57,20.008s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.view.View - Home""), 0)",,Verify that Home view and loyalty image are displayed,,05-05-2025 16:59:57,05-05-2025 16:59:57,0.075s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.Image""), 0)",,,,05-05-2025 16:59:57,05-05-2025 16:59:57,0.041s,PASSED
"tap(findTestObject(""Object Repository/LoyaltyQR/android.widget.Image""), 0)",,Tap on the loyalty image to open the loyalty card,,05-05-2025 16:59:57,05-05-2025 16:59:57,0.076s,PASSED
delay(10),,Wait for the loyalty card to load,,05-05-2025 16:59:57,05-05-2025 17:00:07,10.009s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.Image - Loyalty Logo""), 0)",,Verify loyalty card details are displayed,,05-05-2025 17:00:07,05-05-2025 17:00:07,0.093s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.TextView - Amanda""), 0)",,,,05-05-2025 17:00:07,05-05-2025 17:00:07,0.041s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.TextView - Blonde""), 0)",,,,05-05-2025 17:00:07,05-05-2025 17:00:07,0.036s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.TextView - Member Since""), 0)",,,,05-05-2025 17:00:07,05-05-2025 17:00:07,0.031s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.TextView - 2023""), 0)",,,,05-05-2025 17:00:07,05-05-2025 17:00:07,0.028s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.TextView - Loyalty""), 0)",,,,05-05-2025 17:00:07,05-05-2025 17:00:07,0.028s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.TextView - 763442947""), 0)",,,,05-05-2025 17:00:07,05-05-2025 17:00:07,0.029s,PASSED
delay(3),,Wait before navigating to Waterpark,,05-05-2025 17:00:07,05-05-2025 17:00:10,3.009s,PASSED
"tap(findTestObject(""Object Repository/LoyaltyQR/android.widget.TextView - Waterpark""), 0)",,"Tap on the ""Waterpark"" button or link",,05-05-2025 17:00:10,05-05-2025 17:00:10,0.128s,PASSED
delay(10),,Wait for the Waterpark screen,,05-05-2025 17:00:10,05-05-2025 17:00:20,10.010s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.TextView - Amanda (1)""), 0)",,Verify guest name and details on Waterpark pass,,05-05-2025 17:00:20,05-05-2025 17:00:21,0.086s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.TextView""), 0)",,,,05-05-2025 17:00:21,05-05-2025 17:00:21,0.047s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.TextView - Blonde (1)""), 0)",,,,05-05-2025 17:00:21,05-05-2025 17:00:21,0.036s,PASSED
"tap(findTestObject(""Object Repository/LoyaltyQR/android.widget.Button - Back""), 0)",,Tap the back button,,05-05-2025 17:00:21,05-05-2025 17:00:21,0.069s,PASSED
delay(10),,Wait before finishing the card view,,05-05-2025 17:00:21,05-05-2025 17:00:31,10.009s,PASSED
"tap(findTestObject(""Object Repository/LoyaltyQR/android.widget.Button - Done""), 0)",,"Tap on ""Done"" to close the loyalty card",,05-05-2025 17:00:31,05-05-2025 17:00:31,0.144s,PASSED
delay(10),,Wait before switching tabs,,05-05-2025 17:00:31,05-05-2025 17:00:41,10.009s,PASSED
"tap(findTestObject(""Object Repository/LoyaltyQR/android.view.View - My Stay""), 0)",,"Navigate to ""My Stay"" section",,05-05-2025 17:00:41,05-05-2025 17:00:41,0.121s,PASSED
delay(20),,Wait for the My Stay screen,,05-05-2025 17:00:41,05-05-2025 17:01:01,20.010s,PASSED
"tap(findTestObject(""Object Repository/LoyaltyQR/android.widget.Image (1)""), 0)",,Tap on the loyalty image again,,05-05-2025 17:01:01,05-05-2025 17:01:01,0.124s,PASSED
delay(10),,Wait for loyalty card to appear,,05-05-2025 17:01:01,05-05-2025 17:01:11,10.008s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.Image - Loyalty Logo""), 0)",,Verify loyalty card details again,,05-05-2025 17:01:11,05-05-2025 17:01:11,0.077s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.TextView - Amanda""), 0)",,,,05-05-2025 17:01:11,05-05-2025 17:01:11,0.035s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.TextView - Blonde""), 0)",,,,05-05-2025 17:01:11,05-05-2025 17:01:11,0.033s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.TextView - Member Since""), 0)",,,,05-05-2025 17:01:11,05-05-2025 17:01:11,0.026s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.TextView - 2023""), 0)",,,,05-05-2025 17:01:11,05-05-2025 17:01:11,0.028s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.TextView - Loyalty""), 0)",,,,05-05-2025 17:01:11,05-05-2025 17:01:11,0.027s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.TextView - 763442947""), 0)",,,,05-05-2025 17:01:11,05-05-2025 17:01:11,0.024s,PASSED
delay(3),,Wait before viewing Waterpark again,,05-05-2025 17:01:11,05-05-2025 17:01:14,3.008s,PASSED
"tap(findTestObject(""Object Repository/LoyaltyQR/android.widget.TextView - Waterpark""), 0)",,Tap on Waterpark again from the My Stay view,,05-05-2025 17:01:14,05-05-2025 17:01:15,0.113s,PASSED
delay(5),,Wait for the Waterpark screen to load,,05-05-2025 17:01:15,05-05-2025 17:01:20,5.009s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.TextView - Amanda (1)""), 0)",,Verify Waterpark pass guest details again,,05-05-2025 17:01:20,05-05-2025 17:01:20,0.081s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.TextView""), 0)",,,,05-05-2025 17:01:20,05-05-2025 17:01:20,0.044s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.TextView - Blonde (1)""), 0)",,,,05-05-2025 17:01:20,05-05-2025 17:01:20,0.038s,PASSED
delay(5),,Wait before exiting Waterpark screen,,05-05-2025 17:01:20,05-05-2025 17:01:25,5.008s,PASSED
"tap(findTestObject(""Object Repository/LoyaltyQR/android.widget.Button - Back""), 0)",,Tap the back button,,05-05-2025 17:01:25,05-05-2025 17:01:25,0.137s,PASSED
delay(10),,Wait before closing the loyalty card,,05-05-2025 17:01:25,05-05-2025 17:01:35,10.009s,PASSED
"tap(findTestObject(""Object Repository/LoyaltyQR/android.widget.Button - Done""), 0)",,"Tap on ""Done"" to close the loyalty view",,05-05-2025 17:01:35,05-05-2025 17:01:35,0.105s,PASSED
delay(10),,"Wait before changing to ""My Account"" tab",,05-05-2025 17:01:35,05-05-2025 17:01:45,10.009s,PASSED
"tap(findTestObject(""Object Repository/LoyaltyQR/android.view.View - My Account""), 0)",,"Navigate to ""My Account"" section",,05-05-2025 17:01:45,05-05-2025 17:01:45,0.193s,PASSED
delay(20),,Wait for the account section to load,,05-05-2025 17:01:45,05-05-2025 17:02:05,20.010s,PASSED
"tap(findTestObject(""Object Repository/LoyaltyQR/android.widget.Image (1)""), 0)",,Tap on the loyalty image in account section,,05-05-2025 17:02:05,05-05-2025 17:02:05,0.139s,PASSED
delay(10),,Wait for the card to appear,,05-05-2025 17:02:05,05-05-2025 17:02:15,10.009s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.Image - Loyalty Logo""), 0)",,Verify loyalty card details again from My Account view,,05-05-2025 17:02:15,05-05-2025 17:02:15,0.062s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.TextView - Amanda""), 0)",,,,05-05-2025 17:02:15,05-05-2025 17:02:15,0.036s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.TextView - Blonde""), 0)",,,,05-05-2025 17:02:15,05-05-2025 17:02:15,0.026s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.TextView - Member Since""), 0)",,,,05-05-2025 17:02:15,05-05-2025 17:02:15,0.028s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.TextView - 2023""), 0)",,,,05-05-2025 17:02:15,05-05-2025 17:02:16,0.024s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.TextView - Loyalty""), 0)",,,,05-05-2025 17:02:16,05-05-2025 17:02:16,0.026s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.TextView - 763442947""), 0)",,,,05-05-2025 17:02:16,05-05-2025 17:02:16,0.023s,PASSED
delay(3),,Wait before navigating to Waterpark again,,05-05-2025 17:02:16,05-05-2025 17:02:19,3.008s,PASSED
"tap(findTestObject(""Object Repository/LoyaltyQR/android.widget.TextView - Waterpark""), 0)",,Tap on Waterpark again from My Account,,05-05-2025 17:02:19,05-05-2025 17:02:19,0.160s,PASSED
delay(5),,Wait for Waterpark screen,,05-05-2025 17:02:19,05-05-2025 17:02:24,5.009s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.TextView - Amanda (1)""), 0)",,Verify final Waterpark pass guest details,,05-05-2025 17:02:24,05-05-2025 17:02:24,0.082s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.TextView""), 0)",,,,05-05-2025 17:02:24,05-05-2025 17:02:24,0.038s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/LoyaltyQR/android.widget.TextView - Blonde (1)""), 0)",,,,05-05-2025 17:02:24,05-05-2025 17:02:24,0.030s,PASSED
closeApplication(),,Close the application after test completion,,05-05-2025 17:02:24,05-05-2025 17:02:25,1.219s,PASSED
,,,,,,,
Test Cases/Loyalty QR Code/C840_C855_PresidentClub_Verification,,"C840-Verify that the President's Club QR code page is opened correctly through the barcode
C855-Verify that the President's Club QR code page is opened correctly through the barcode
",,05-05-2025 17:02:25,05-05-2025 17:19:22,16m - 56.841s,FAILED
"startApplication(""/Users/gv.vignesh/Downloads/app-debug-2.99.82.apk"", true)",,Start the application with a fresh install using the specified APK file,,05-05-2025 17:02:25,05-05-2025 17:02:31,6.164s,PASSED
delay(10),,Wait for the app to load,,05-05-2025 17:02:31,05-05-2025 17:02:41,10.005s,PASSED
"tap(findTestObject(""Object Repository/PRClub/android.widget.Button - Login or Sign Up""), 0)",,"Tap on the ""Login or Sign Up"" button on the landing screen",,05-05-2025 17:02:41,05-05-2025 17:02:42,0.298s,PASSED
delay(10),,Wait for the next screen to load,,05-05-2025 17:02:42,05-05-2025 17:02:52,10.008s,PASSED
"setText(findTestObject(""Object Repository/PRClub/android.widget.EditText""), ""RKRUG1113@GMAIL.COM"", 0)",,Enter email address in the email input field,,05-05-2025 17:02:52,05-05-2025 17:02:52,0.190s,PASSED
hideKeyboard(),,Hide the keyboard after entering email,,05-05-2025 17:02:52,05-05-2025 17:02:54,2.052s,PASSED
delay(10),,Pause before continuing,,05-05-2025 17:02:54,05-05-2025 17:03:04,10.008s,PASSED
"tap(findTestObject(""Object Repository/PRClub/android.widget.Button - Next""), 0)",,"Tap the ""Next"" button to proceed with login",,05-05-2025 17:03:04,05-05-2025 17:03:04,0.137s,PASSED
delay(10),,Wait for the cookies consent popup,,05-05-2025 17:03:04,05-05-2025 17:03:14,10.004s,PASSED
"tap(findTestObject(""Object Repository/PRClub/android.widget.Button - Accept All Cookies""), 0)",,"Tap the ""Accept All Cookies"" button",,05-05-2025 17:03:14,05-05-2025 17:03:23,9.287s,PASSED
delay(40),,Wait for the login screen to load completely,,05-05-2025 17:03:23,05-05-2025 17:18:00,14m - 36.790s,PASSED
"setText(findTestObject(""Object Repository/PRClub/android.widget.EditText (1)""), ""RKRUG1113@GMAIL.COM"", 0)",,Re-enter the email address in the login form,,05-05-2025 17:18:00,05-05-2025 17:18:01,1.095s,PASSED
hideKeyboard(),,Hide the keyboard,,05-05-2025 17:18:01,05-05-2025 17:18:03,2.133s,PASSED
delay(5),,Pause briefly,,05-05-2025 17:18:03,05-05-2025 17:18:08,5.009s,PASSED
"setText(findTestObject(""Object Repository/PRClub/android.widget.EditText (2)""), ""password"", 0)",,Enter the password in the password input field,,05-05-2025 17:18:08,05-05-2025 17:18:08,0.138s,PASSED
hideKeyboard(),,Hide the keyboard after entering password,,05-05-2025 17:18:08,05-05-2025 17:18:10,1.937s,PASSED
delay(5),,Pause briefly,,05-05-2025 17:18:10,05-05-2025 17:18:15,5.010s,PASSED
"tap(findTestObject(""Object Repository/PRClub/android.widget.Button - LOGIN""), 0)",,"Tap the ""LOGIN"" button to submit credentials",,05-05-2025 17:18:15,05-05-2025 17:18:16,0.123s,PASSED
delay(15),,Wait for login and navigation to complete,,05-05-2025 17:18:16,05-05-2025 17:18:31,15.031s,PASSED
"tap(findTestObject(""Object Repository/PRClub/android.widget.Image""), 0)",,Tap on the hamburger menu or user profile image,,05-05-2025 17:18:31,05-05-2025 17:18:31,0.170s,PASSED
delay(20),,Pause to ensure screen is loaded,,05-05-2025 17:18:31,05-05-2025 17:18:51,20.009s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/PRClub/android.widget.TextView - Presidents Club""), 0)",,"Verify ""Presidents Club"" label is visible on the home screen",,05-05-2025 17:18:51,05-05-2025 17:19:22,31.203s,FAILED
,,,,,,,
Test Cases/Loyalty QR Code/C847_GoldTier_Verification,,"C847-Verify that the Gold Loyalty tier shows correctly color and text
",,05-05-2025 17:19:22,05-05-2025 17:22:33,3m - 10.633s,PASSED
"startApplication(""/Users/gv.vignesh/Downloads/app-debug-2.99.81.apk"", true)",,Launch the mobile application with reset to clear any previous data,,05-05-2025 17:19:22,05-05-2025 17:19:28,5.563s,PASSED
delay(10),,Wait for the app to load,,05-05-2025 17:19:28,05-05-2025 17:19:38,10.009s,PASSED
"tap(findTestObject(""Object Repository/GoldTier/android.widget.Button - Login or Sign Up""), 0)",,Tap on the Login or Sign Up button on the welcome screen,,05-05-2025 17:19:38,05-05-2025 17:19:38,0.269s,PASSED
delay(10),,Wait for the login screen to appear,,05-05-2025 17:19:38,05-05-2025 17:19:48,10.009s,PASSED
"setText(findTestObject(""Object Repository/Silver/android.widget.EditText""), ""angela016@ameritech.net"", 0)",,Enter the email address in the email input field,,05-05-2025 17:19:48,05-05-2025 17:19:48,0.208s,PASSED
hideKeyboard(),,Hide the keyboard after typing email,,05-05-2025 17:19:48,05-05-2025 17:19:50,2.231s,PASSED
delay(10),,Wait before proceeding to the next step,,05-05-2025 17:19:50,05-05-2025 17:20:00,10.009s,PASSED
"tap(findTestObject(""Object Repository/GoldTier/android.widget.Button - Next""), 0)",,Tap on the Next button to move to the password screen,,05-05-2025 17:20:00,05-05-2025 17:20:00,0.157s,PASSED
delay(40),,Wait for the next screen (authentication) to load,,05-05-2025 17:20:00,05-05-2025 17:20:40,40.019s,PASSED
"tap(findTestObject(""Object Repository/GoldTier/android.widget.Button - Accept All Cookies""), 0)",,Tap on the Accept All Cookies button,,05-05-2025 17:20:40,05-05-2025 17:20:41,0.146s,PASSED
delay(10),,Wait for the cookies popup to close,,05-05-2025 17:20:41,05-05-2025 17:20:51,10.007s,PASSED
"setText(findTestObject(""Object Repository/GoldTier/android.widget.EditText (1)""), ""angela016@ameritech.net"", 0)",,Re-enter the email address on the login screen,,05-05-2025 17:20:51,05-05-2025 17:20:51,0.231s,PASSED
hideKeyboard(),,Hide the keyboard after entering email,,05-05-2025 17:20:51,05-05-2025 17:20:53,2.007s,PASSED
delay(10),,Wait before entering password,,05-05-2025 17:20:53,05-05-2025 17:21:03,10.011s,PASSED
"setText(findTestObject(""Object Repository/GoldTier/android.widget.EditText (2)""), ""password"", 0)",,Enter the password in the password field,,05-05-2025 17:21:03,05-05-2025 17:21:03,0.161s,PASSED
hideKeyboard(),,Hide the keyboard after entering password,,05-05-2025 17:21:03,05-05-2025 17:21:05,1.824s,PASSED
delay(5),,Wait before tapping the login button,,05-05-2025 17:21:05,05-05-2025 17:21:10,5.009s,PASSED
"tap(findTestObject(""Object Repository/GoldTier/android.widget.Button - LOGIN""), 0)",,Tap on the LOGIN button to sign in the user,,05-05-2025 17:21:10,05-05-2025 17:21:10,0.134s,PASSED
delay(20),,Wait for the dashboard/home screen to load,,05-05-2025 17:21:10,05-05-2025 17:21:30,20.003s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/GoldTier/android.widget.TextView - WOW Loyalty""), 0)",,Verify the presence of WOW Loyalty text on the dashboard,,05-05-2025 17:21:30,05-05-2025 17:21:30,0.068s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/GoldTier/android.widget.TextView - Gold Tier""), 0)",,Verify the presence of Gold Tier text on the dashboard,,05-05-2025 17:21:30,05-05-2025 17:21:30,0.032s,PASSED
"tap(findTestObject(""Object Repository/GoldTier/android.view.View - My Stay""), 0)",,Tap on the My Stay section,,05-05-2025 17:21:30,05-05-2025 17:21:30,0.080s,PASSED
delay(20),,Wait for the My Stay section to load,,05-05-2025 17:21:30,05-05-2025 17:21:50,20.008s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/GoldTier/android.widget.TextView - WOW Loyalty""), 0)",,Verify WOW Loyalty is displayed in My Stay section,,05-05-2025 17:21:50,05-05-2025 17:21:50,0.094s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/GoldTier/android.widget.TextView - Gold Tier""), 0)",,Verify Gold Tier is displayed in My Stay section,,05-05-2025 17:21:50,05-05-2025 17:21:50,0.050s,PASSED
"tap(findTestObject(""Object Repository/GoldTier/android.widget.TextView - View Stay Details""), 0)",,Tap on View Stay Details to see more info,,05-05-2025 17:21:50,05-05-2025 17:21:50,0.079s,PASSED
delay(10),,Wait for Stay Details screen to load,,05-05-2025 17:21:50,05-05-2025 17:22:00,10.008s,PASSED
