Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next (1)""), 0)",,"Tap on the ""Next"" button to proceed to the personal information section",,29-04-2025 11:03:01,29-04-2025 11:03:01,0.467s,PASSED
delay(10),,Wait for 10 seconds for the transition to complete,,29-04-2025 11:03:01,29-04-2025 11:03:11,10.009s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-FirstName""), firstName, 0)",,Enter the first name,,29-04-2025 11:03:11,29-04-2025 11:03:13,1.481s,PASSED
hideKeyboard(),,Hide the keyboard,,29-04-2025 11:03:13,29-04-2025 11:03:15,2.846s,PASSED
delay(10),,Wait for 10 seconds,,29-04-2025 11:03:15,29-04-2025 11:03:25,10.008s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-LastName""), lastName, 0)",,Enter the last name,,29-04-2025 11:03:25,29-04-2025 11:03:26,0.456s,PASSED
hideKeyboard(),,Hide the keyboard,,29-04-2025 11:03:26,29-04-2025 11:03:28,2.427s,PASSED
delay(10),,Wait for 10 seconds,,29-04-2025 11:03:28,29-04-2025 11:03:38,10.008s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-Password""), password)",,Enter the password,,29-04-2025 11:03:38,29-04-2025 11:03:39,0.327s,PASSED
delay(10),,Wait for 10 seconds,,29-04-2025 11:03:39,29-04-2025 11:03:49,10.006s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-Confirm Password""), confirmPassword)",,Enter the confirm password,,29-04-2025 11:03:49,29-04-2025 11:03:49,0.384s,PASSED
delay(10),,Wait for 10 seconds,,29-04-2025 11:03:49,29-04-2025 11:03:59,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next (2)""), 0)",,"Tap on the ""Next"" button to proceed",,29-04-2025 11:03:59,29-04-2025 11:04:00,0.443s,PASSED
delay(10),,Wait for 20 seconds for page transition,,29-04-2025 11:04:00,29-04-2025 11:04:10,10.007s,PASSED
deviceHeight = getDeviceHeight(),,"Scroll down until the text ""etc)."" is visible",,29-04-2025 11:04:10,29-04-2025 11:04:10,0.453s,PASSED
deviceWidth = getDeviceWidth(),,,,29-04-2025 11:04:10,29-04-2025 11:04:10,0.444s,PASSED
startX = deviceWidth / 2,,,,29-04-2025 11:04:10,29-04-2025 11:04:10,0.003s,PASSED
startY = deviceHeight * 3 / 4,,,,29-04-2025 11:04:10,29-04-2025 11:04:10,0.001s,PASSED
endX = startX,,,,29-04-2025 11:04:10,29-04-2025 11:04:10,0.000s,PASSED
endY = deviceHeight / 4,,,,29-04-2025 11:04:10,29-04-2025 11:04:10,0.000s,PASSED
"for ([i = 0, i < 8, (i++)])",,,,29-04-2025 11:04:10,29-04-2025 11:04:27,16.706s,PASSED
try,,,,29-04-2025 11:04:27,29-04-2025 11:04:28,1.112s,PASSED
delay(5),,Wait for 5 seconds,,29-04-2025 11:04:28,29-04-2025 11:04:33,5.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Agree to Terms  Conditions""), 0)",,"Tap on the ""Agree to Terms & Conditions"" button",,29-04-2025 11:04:33,29-04-2025 11:04:34,0.394s,PASSED
delay(45),,Wait for 30 seconds to allow time for agreement processing,,29-04-2025 11:04:34,29-04-2025 11:05:19,45.008s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Login)""), email, 0)",,Enter the email address in the login field on the OAM (Online Account Management) screen,,29-04-2025 11:05:19,29-04-2025 11:05:20,1.087s,PASSED
hideKeyboard(),,Hide the keyboard,,29-04-2025 11:05:20,29-04-2025 11:05:22,2.494s,PASSED
delay(10),,Wait for 30 seconds,,29-04-2025 11:05:22,29-04-2025 11:05:32,10.008s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Password)""), password, 0)",,Enter the password in the OAM login field,,29-04-2025 11:05:32,29-04-2025 11:05:33,0.931s,PASSED
hideKeyboard(),,Hide the keyboard,,29-04-2025 11:05:33,29-04-2025 11:05:35,2.319s,PASSED
delay(10),,Wait for 30 seconds,,29-04-2025 11:05:35,29-04-2025 11:05:45,10.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button -OAM(Login)""), 0)",,"Tap on the ""Login"" button to attempt authentication",,29-04-2025 11:05:45,29-04-2025 11:05:46,0.453s,PASSED
delay(20),,Wait for 30 seconds to allow time for authentication processing,,29-04-2025 11:05:46,29-04-2025 11:06:06,20.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next-(VerifyAccount)""), 0)",,"Tap on the ""Next"" button to proceed with verifying the account",,29-04-2025 11:06:06,29-04-2025 11:06:06,0.462s,PASSED
delay(10),,Wait for 10 seconds,,29-04-2025 11:06:06,29-04-2025 11:06:16,10.007s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - Youve chosen to skip the email verification process. While you can explore the app as a guest, please note that certain features and functionalities may be limited""), 0)",,Verify the existence of the message that indicates email verification has been skipped,,29-04-2025 11:06:16,29-04-2025 11:06:17,0.725s,PASSED
delay(10),,Wait for 10 seconds,,29-04-2025 11:06:17,29-04-2025 11:06:27,10.009s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - To fully access all features""), 0)",,Verify the existence of the message about limited feature access,,29-04-2025 11:06:27,29-04-2025 11:06:27,0.239s,PASSED
delay(10),,Wait for 10 seconds,,29-04-2025 11:06:27,29-04-2025 11:06:37,10.008s,PASSED
"actualText = getText(findTestObject(""Object Repository/Repo/android.widget.TextView - Youve chosen to skip the email verification process. While you can explore the app as a guest, please note that certain features and functionalities may be limited""), 0)",,Capture the message about skipping email verification,,29-04-2025 11:06:37,29-04-2025 11:06:38,0.299s,PASSED
"expectedText = ""You've chosen to skip the email verification process. While you can explore the app as a guest, please note that certain features and functionalities may be limited.""",,Define the expected text,,29-04-2025 11:06:38,29-04-2025 11:06:38,0.001s,PASSED
assert actualText == expectedText,,Assert that the displayed message matches the expected text,,29-04-2025 11:06:38,29-04-2025 11:06:38,0.001s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.Button - Next (2)""), 0)",,"Verify that the ""Next"" button exists on the screen",,29-04-2025 11:06:38,29-04-2025 11:06:38,0.254s,PASSED
delay(10),,Wait for 10 seconds,,29-04-2025 11:06:38,29-04-2025 11:06:48,10.007s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next (2)""), 0)",,"Tap the ""Next"" button to proceed further",,29-04-2025 11:06:48,29-04-2025 11:06:48,0.299s,PASSED
delay(10),,Wait for 10 seconds,,29-04-2025 11:06:48,29-04-2025 11:06:58,10.004s,PASSED
closeApplication(),,Close the application after completing the test,,29-04-2025 11:06:58,29-04-2025 11:07:02,3.958s,PASSED
closeBrowser(),,,,29-04-2025 11:07:02,29-04-2025 11:07:02,0.003s,PASSED
,,,,,,,
Test Cases/Sign Up New UserPage/C682_C683_C684_C685_C686_C687_C688_C689_SignUpNewUserPage_CreateNewAccount,,"C682-Verify that an correct inline error message appears when numbers are entered in the First Name and Last Name fields
C683-Verify that the correct inline error message appears when typing the password less than 8 symbols
C684-Verify that the password field doesn't allow typing more than 20 symbols
C685-Verify that the correct inline error message appears when the Confirm password doesn't match the original password
C686-Verify that the First and Last name fields don't allow typing more than 50 symbols
C687-Verify that the Next button is activated only when all fields are filled
C688-Verify that the Next button remains inactive If any fields are left blank",,29-04-2025 11:07:02,29-04-2025 11:10:59,3m - 56.517s,FAILED
"startApplication(appUrl, true)",,Start the application using the specified APK file,,29-04-2025 11:07:02,29-04-2025 11:07:23,21.032s,PASSED
delay(10),,,,29-04-2025 11:07:23,29-04-2025 11:07:33,10.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.Button - Login or Sign Up""), 0)",,Tap on the Login or Sign Up button,,29-04-2025 11:07:33,29-04-2025 11:07:34,1.015s,PASSED
delay(10),,,,29-04-2025 11:07:34,29-04-2025 11:07:44,10.008s,PASSED
"setText(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText""), ""Laurine@yopmail.com"", 0)",,Enter email address in the email field,,29-04-2025 11:07:44,29-04-2025 11:07:46,2.143s,PASSED
delay(3),,,,29-04-2025 11:07:46,29-04-2025 11:07:49,3.009s,PASSED
hideKeyboard(),,Hide keyboard after entering email,,29-04-2025 11:07:49,29-04-2025 11:07:52,2.390s,PASSED
delay(3),,,,29-04-2025 11:07:52,29-04-2025 11:07:55,3.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.Button - Next""), 0)",,Tap on Next button to proceed,,29-04-2025 11:07:55,29-04-2025 11:07:55,0.605s,PASSED
delay(3),,,,29-04-2025 11:07:55,29-04-2025 11:07:58,3.009s,PASSED
"setText(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText (1)""), ""Laurine@yopmail.com"", 0)",,Enter email address again for confirmation,,29-04-2025 11:07:58,29-04-2025 11:07:59,0.659s,PASSED
delay(3),,,,29-04-2025 11:07:59,29-04-2025 11:08:02,3.006s,PASSED
hideKeyboard(),,Hide keyboard after entering confirmation email,,29-04-2025 11:08:02,29-04-2025 11:08:04,2.250s,PASSED
delay(3),,,,29-04-2025 11:08:04,29-04-2025 11:08:07,3.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.Button - Next (1)""), 0)",,Tap on Next button to continue,,29-04-2025 11:08:07,29-04-2025 11:08:08,0.828s,PASSED
delay(3),,,,29-04-2025 11:08:08,29-04-2025 11:08:11,3.010s,PASSED
"setText(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText (2)""), ""steve"", 0)",,Enter first name in the first name field,,29-04-2025 11:08:11,29-04-2025 11:08:13,1.875s,PASSED
delay(3),,,,29-04-2025 11:08:13,29-04-2025 11:08:16,3.008s,PASSED
hideKeyboard(),,Hide keyboard after entering first name,,29-04-2025 11:08:16,29-04-2025 11:08:18,2.152s,PASSED
delay(3),,,,29-04-2025 11:08:18,29-04-2025 11:08:21,3.008s,PASSED
"setText(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText (3)""), ""smith"", 0)",,Enter last name in the last name field,,29-04-2025 11:08:21,29-04-2025 11:08:22,0.973s,PASSED
delay(3),,,,29-04-2025 11:08:22,29-04-2025 11:08:25,3.004s,PASSED
hideKeyboard(),,Hide keyboard after entering last name,,29-04-2025 11:08:25,29-04-2025 11:08:27,2.190s,PASSED
delay(3),,,,29-04-2025 11:08:27,29-04-2025 11:08:30,3.010s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText (5)""), ""pass"")",,Enter too short password to test validation,,29-04-2025 11:08:30,29-04-2025 11:08:31,0.412s,PASSED
delay(3),,,,29-04-2025 11:08:31,29-04-2025 11:08:34,3.012s,PASSED
"tap(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.TextView - Your password must be between 8 and 20 characters and may not contain spaces""), 0)",,Tap on password requirements text,,29-04-2025 11:08:34,29-04-2025 11:08:35,0.921s,PASSED
delay(3),,,,29-04-2025 11:08:35,29-04-2025 11:08:38,3.011s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.TextView -  Password does not meet security requirements""), 0, STOP_ON_FAILURE) : ""Password requirements error message not displayed""",,Verify that password does not meet security requirements error message is displayed,,29-04-2025 11:08:38,29-04-2025 11:09:04,26.384s,PASSED
delay(3),,,,29-04-2025 11:09:04,29-04-2025 11:09:07,3.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.Button - back""), 0)",,Tap on back button to restart the form,,29-04-2025 11:09:07,29-04-2025 11:09:08,0.409s,PASSED
delay(3),,,,29-04-2025 11:09:08,29-04-2025 11:09:11,3.010s,PASSED
"setText(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText (1)""), ""Laurine@yopmail.com"", 0)",,Enter email address again after going back,,29-04-2025 11:09:11,29-04-2025 11:09:11,0.512s,PASSED
delay(3),,,,29-04-2025 11:09:11,29-04-2025 11:09:14,3.007s,PASSED
hideKeyboard(),,Hide keyboard after entering email,,29-04-2025 11:09:14,29-04-2025 11:09:16,2.188s,PASSED
delay(3),,,,29-04-2025 11:09:16,29-04-2025 11:09:19,3.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.Button - Next (1)""), 0)",,Tap on Next button to proceed,,29-04-2025 11:09:19,29-04-2025 11:09:20,0.342s,PASSED
delay(3),,,,29-04-2025 11:09:20,29-04-2025 11:09:23,3.009s,PASSED
"setText(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText (6)""), ""steve"", 0)",,Enter first name again,,29-04-2025 11:09:23,29-04-2025 11:09:23,0.491s,PASSED
delay(3),,,,29-04-2025 11:09:23,29-04-2025 11:09:26,3.009s,PASSED
hideKeyboard(),,Hide keyboard after entering first name,,29-04-2025 11:09:26,29-04-2025 11:09:28,2.156s,PASSED
delay(3),,,,29-04-2025 11:09:28,29-04-2025 11:09:31,3.008s,PASSED
"setText(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText (7)""), ""smith"", 0)",,Enter last name again,,29-04-2025 11:09:31,29-04-2025 11:09:33,1.579s,PASSED
delay(3),,,,29-04-2025 11:09:33,29-04-2025 11:09:36,3.008s,PASSED
hideKeyboard(),,Hide keyboard after entering last name,,29-04-2025 11:09:36,29-04-2025 11:09:38,2.204s,PASSED
delay(3),,,,29-04-2025 11:09:38,29-04-2025 11:09:41,3.008s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText (8)""), ""1234567890123456789012"")",,Enter password that exceeds maximum length to test validation,,29-04-2025 11:09:41,29-04-2025 11:09:42,0.352s,PASSED
delay(3),,,,29-04-2025 11:09:42,29-04-2025 11:09:45,3.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.TextView - Your password must be between 8 and 20 characters and may not contain spaces""), 0)",,Tap on password requirements text,,29-04-2025 11:09:45,29-04-2025 11:09:46,1.671s,PASSED
delay(3),,,,29-04-2025 11:09:46,29-04-2025 11:09:49,3.009s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.TextView -  Password does not meet security requirements""), 0, STOP_ON_FAILURE) : ""Password length validation error not displayed""",,Verify that password does not meet security requirements error message is displayed,,29-04-2025 11:09:49,29-04-2025 11:10:11,21.322s,PASSED
delay(3),,,,29-04-2025 11:10:11,29-04-2025 11:10:14,3.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.Button - back""), 0)",,Tap on back button to restart the form,,29-04-2025 11:10:14,29-04-2025 11:10:14,0.880s,PASSED
delay(3),,,,29-04-2025 11:10:14,29-04-2025 11:10:17,3.008s,PASSED
"setText(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText (1)""), ""Laurine@yopmail.com"", 0)",,Enter email address again after going back,,29-04-2025 11:10:17,29-04-2025 11:10:19,1.084s,PASSED
delay(3),,,,29-04-2025 11:10:19,29-04-2025 11:10:22,3.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.Button - Next (1)""), 0)",,Tap on Next button to proceed,,29-04-2025 11:10:22,29-04-2025 11:10:22,0.955s,PASSED
delay(3),,,,29-04-2025 11:10:22,29-04-2025 11:10:25,3.009s,PASSED
"setText(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText (10)""), ""AlexanderMaximilianChristopherNathanielJonathanMontgomeryWilliams"", 0)",,Enter first name that exceeds maximum length to test validation,,29-04-2025 11:10:25,29-04-2025 11:10:59,33.256s,FAILED
,,,,,,,
Test Cases/Sign Up New UserPage/C696_C698_SignUpNewUserPage_ConfirmationEmail_OutdatedEmail,,"C696-Verify that the confirmation email is received after agreeing to the Terms and Conditions
C698-Verify that outdated verification links cannot be used",,29-04-2025 11:10:59,29-04-2025 11:15:45,4m - 46.604s,PASSED
"testData = findTestData(""Data Files/LogiNewUser"")",,Initializes testData by finding the test data file located at Data Files,,29-04-2025 11:10:59,29-04-2025 11:10:59,0.007s,PASSED
"email = testData.getValue(""email"", 2)",,"Retrieves the value of the ""email"" field from the first row of the test data and assigns it to the variable email.",,29-04-2025 11:10:59,29-04-2025 11:10:59,0.000s,PASSED
"firstName = testData.getValue(""firstname"", 2)",,"Retrieves the value of the ""firstname"" field from the first row of the test data and assigns it to the variable firstName.",,29-04-2025 11:10:59,29-04-2025 11:10:59,0.001s,PASSED
"lastName = testData.getValue(""lastname"", 2)",,"Retrieves the value of the ""lastname"" field from the first row of the test data and assigns it to the variable lastName.",,29-04-2025 11:10:59,29-04-2025 11:10:59,0.000s,PASSED
"password = testData.getValue(""password"", 2)",,"Retrieves the value of the ""password"" field from the first row of the test data and assigns it to the variable password.",,29-04-2025 11:10:59,29-04-2025 11:10:59,0.001s,PASSED
"confirmPassword = testData.getValue(""confirm password"", 2)",,"Retrieves the value of the ""confirmpassword"" field from the first row of the test data and assigns it to the variable confirmPassword.",,29-04-2025 11:10:59,29-04-2025 11:10:59,0.000s,PASSED
"startApplication(appUrl, true)",, Launches the application ,,29-04-2025 11:10:59,29-04-2025 11:11:18,19.229s,PASSED
delay(10),,Pauses the execution for 10 seconds.,,29-04-2025 11:11:18,29-04-2025 11:11:28,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,"Simulates a tap on the ""Login or Sign Up"" button.",,29-04-2025 11:11:28,29-04-2025 11:11:29,0.908s,PASSED
delay(10),,Pauses the execution for 10 seconds.,,29-04-2025 11:11:29,29-04-2025 11:11:39,10.005s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email, 0)",,Inputs the value of email into the login or sign-up field.,,29-04-2025 11:11:39,29-04-2025 11:11:40,0.795s,PASSED
hideKeyboard(),,Hides the on-screen keyboard.,,29-04-2025 11:11:40,29-04-2025 11:11:42,2.649s,PASSED
delay(10),,Pauses the execution for 10 seconds.,,29-04-2025 11:11:42,29-04-2025 11:11:52,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0)",,"Simulates a tap on the ""Next"" button.",,29-04-2025 11:11:52,29-04-2025 11:11:53,0.524s,PASSED
delay(10),,Pauses the execution for 10 seconds.,,29-04-2025 11:11:53,29-04-2025 11:12:03,10.009s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-confirm email address""), email, 0)",,Inputs the value of email into the confirm email address field.,,29-04-2025 11:12:03,29-04-2025 11:12:05,2.192s,PASSED
hideKeyboard(),,Hides the on-screen keyboard.,,29-04-2025 11:12:05,29-04-2025 11:12:07,2.207s,PASSED
delay(10),,Pauses the execution for 10 seconds.,,29-04-2025 11:12:07,29-04-2025 11:12:17,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next (1)""), 0)",,"Simulates a tap on the ""Next"" button.",,29-04-2025 11:12:17,29-04-2025 11:12:18,0.430s,PASSED
delay(20),,Pauses the execution for 20 seconds.,,29-04-2025 11:12:18,29-04-2025 11:12:38,20.009s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-FirstName""), firstName, 0)",,"Inputs the value of firstName into the first name field.

",,29-04-2025 11:12:38,29-04-2025 11:12:38,0.598s,PASSED
hideKeyboard(),,Hides the on-screen keyboard.,,29-04-2025 11:12:38,29-04-2025 11:12:41,2.312s,PASSED
delay(10),,Pauses the execution for 10 seconds.,,29-04-2025 11:12:41,29-04-2025 11:12:51,10.008s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-LastName""), lastName, 0)",,Inputs the value of lastName into the last name field.,,29-04-2025 11:12:51,29-04-2025 11:12:52,1.055s,PASSED
hideKeyboard(),,Hides the on-screen keyboard.,,29-04-2025 11:12:52,29-04-2025 11:12:54,2.382s,PASSED
delay(10),,Pauses the execution for 10 seconds.,,29-04-2025 11:12:54,29-04-2025 11:13:04,10.007s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-Password""), password)",,Simulates key presses in the password field.,,29-04-2025 11:13:04,29-04-2025 11:13:05,0.394s,PASSED
hideKeyboard(),,Hides the on-screen keyboard.,,29-04-2025 11:13:05,29-04-2025 11:13:05,0.574s,PASSED
delay(10),,Pauses the execution for 10 seconds.,,29-04-2025 11:13:05,29-04-2025 11:13:15,10.008s,PASSED
"sendKeys(findTestObject(""Object Repository/Repo/android.widget.EditText-Confirm Password""), confirmPassword)",, Simulates key presses in the confirm password field.,,29-04-2025 11:13:15,29-04-2025 11:13:16,0.598s,PASSED
hideKeyboard(),,Hides the on-screen keyboard.,,29-04-2025 11:13:16,29-04-2025 11:13:16,0.627s,PASSED
delay(10),,Pauses the execution for 10 seconds.,,29-04-2025 11:13:16,29-04-2025 11:13:26,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next (2)""), 0)",,"Simulates a tap on the ""Next"" button.",,29-04-2025 11:13:26,29-04-2025 11:13:28,1.221s,PASSED
delay(10),,Pauses the execution for 10 seconds.,,29-04-2025 11:13:28,29-04-2025 11:13:38,10.007s,PASSED
deviceHeight = getDeviceHeight(),,"Scroll down until the text ""etc)."" is visible",,29-04-2025 11:13:38,29-04-2025 11:13:38,0.457s,PASSED
deviceWidth = getDeviceWidth(),,,,29-04-2025 11:13:38,29-04-2025 11:13:38,0.423s,PASSED
startX = deviceWidth / 2,,,,29-04-2025 11:13:38,29-04-2025 11:13:38,0.000s,PASSED
startY = deviceHeight * 3 / 4,,,,29-04-2025 11:13:38,29-04-2025 11:13:38,0.001s,PASSED
endX = startX,,,,29-04-2025 11:13:38,29-04-2025 11:13:38,0.000s,PASSED
endY = deviceHeight / 4,,,,29-04-2025 11:13:38,29-04-2025 11:13:38,0.000s,PASSED
"for ([i = 0, i < 8, (i++)])",,,,29-04-2025 11:13:38,29-04-2025 11:13:55,16.546s,PASSED
try,,,,29-04-2025 11:13:55,29-04-2025 11:13:56,1.084s,PASSED
delay(5),,Wait for 5 seconds,,29-04-2025 11:13:56,29-04-2025 11:14:01,5.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Agree to Terms  Conditions""), 0)",,Tap on Agree to terms and conditions,,29-04-2025 11:14:01,29-04-2025 11:14:02,0.429s,PASSED
delay(30),,,,29-04-2025 11:14:02,29-04-2025 11:14:32,30.010s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Login)""), email, 0)",,Enter email in OAM webview,,29-04-2025 11:14:32,29-04-2025 11:14:32,0.798s,PASSED
hideKeyboard(),,Hides the on-screen keyboard.,,29-04-2025 11:14:32,29-04-2025 11:14:35,2.461s,PASSED
delay(10),,Pauses the execution for 30 seconds.,,29-04-2025 11:14:35,29-04-2025 11:14:45,10.008s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-OAM(Password)""), password, 0)",,Enter password in OAM webview,,29-04-2025 11:14:45,29-04-2025 11:14:45,0.495s,PASSED
hideKeyboard(),,Hides the on-screen keyboard.,,29-04-2025 11:14:45,29-04-2025 11:14:48,2.249s,PASSED
delay(10),,Pauses the execution for 30 seconds.,,29-04-2025 11:14:48,29-04-2025 11:14:58,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - LOGIN""), 0)",,Tap on Login Button,,29-04-2025 11:14:58,29-04-2025 11:14:58,0.420s,PASSED
delay(20),,Pauses the execution for 30 seconds.,,29-04-2025 11:14:58,29-04-2025 11:15:18,20.008s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.TextView - Resend Confirmation Email""), 0)",,Verify element present,,29-04-2025 11:15:18,29-04-2025 11:15:18,0.307s,PASSED
"elementText = TextView - Resend Confirmation Email""), 0).trim()",,,,29-04-2025 11:15:18,29-04-2025 11:15:19,0.249s,PASSED
"println(""Text of the element: "" + elementText)",,,,29-04-2025 11:15:19,29-04-2025 11:15:19,0.001s,PASSED
"expectedText = ""Resend Confirmation Email"".trim()",,,,29-04-2025 11:15:19,29-04-2025 11:15:19,0.000s,PASSED
assert elementText.equals(expectedText),,,,29-04-2025 11:15:19,29-04-2025 11:15:19,0.000s,PASSED
delay(10),,Pauses the execution for 10 seconds.,,29-04-2025 11:15:19,29-04-2025 11:15:29,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.TextView - Resend Confirmation Email""), 0)",,"Tap on resend confirmation mail button
",,29-04-2025 11:15:29,29-04-2025 11:15:29,0.372s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Repo/android.widget.Button - Next (3)""), 0)",,"Verify Nwxt button exists
",,29-04-2025 11:15:29,29-04-2025 11:15:30,0.805s,PASSED
delay(5),,Pauses the execution for 5 seconds.,,29-04-2025 11:15:30,29-04-2025 11:15:35,5.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next (3)""), 0)",,Tap on Next Button,,29-04-2025 11:15:35,29-04-2025 11:15:35,0.391s,PASSED
delay(5),,Pauses the execution for 5 seconds.,,29-04-2025 11:15:35,29-04-2025 11:15:40,5.007s,PASSED
"println(""All text assertions passed successfully!"")",,Print the assertion result,,29-04-2025 11:15:40,29-04-2025 11:15:40,0.001s,PASSED
closeApplication(),,Close the application,,29-04-2025 11:15:40,29-04-2025 11:15:45,5.212s,PASSED
closeBrowser(),,,,29-04-2025 11:15:45,29-04-2025 11:15:45,0.002s,PASSED
,,,,,,,
Test Cases/Login Owner OR Renter/C661-C720-C721_LoginOwnerOrRenter_Login_AppVersion_Settingsd,,"C661-Verify that the user is able to login successfully
C720-Verify that the app version on the Settings in Login Mode is correct
C721-Verify that the current account email on the Settings in Login Mode is correct",,29-04-2025 11:15:45,29-04-2025 11:19:10,3m - 24.578s,FAILED
"testData = findTestData(""Data Files/LogiNewUser"")",,Retrieve test data for login credentials and expected app version,,29-04-2025 11:15:45,29-04-2025 11:15:45,0.006s,PASSED
"email = testData.getValue(""email"", 1)",,"Extract email, password, and expected app version from test data",,29-04-2025 11:15:45,29-04-2025 11:15:45,0.001s,PASSED
"password = testData.getValue(""password"", 1)",,,,29-04-2025 11:15:45,29-04-2025 11:15:45,0.000s,PASSED
"expectedVersion = testData.getValue(""version"", 1)",,,,29-04-2025 11:15:45,29-04-2025 11:15:45,0.000s,PASSED
"startApplication(appUrl, true)",,Launch the mobile application,,29-04-2025 11:15:45,29-04-2025 11:16:04,18.167s,PASSED
delay(10),,Wait for 10 seconds to allow the app to load,,29-04-2025 11:16:04,29-04-2025 11:16:14,10.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Login or Sign Up""), 0)",,Tap on the Login or Sign Up button,,29-04-2025 11:16:14,29-04-2025 11:16:14,0.758s,PASSED
delay(10),,Wait for 10 seconds before proceeding,,29-04-2025 11:16:14,29-04-2025 11:16:24,10.005s,PASSED
"setText(findTestObject(""Object Repository/Repo/android.widget.EditText-LoginorSignUp""), email, 0)",,Enter email address in the login field,,29-04-2025 11:16:24,29-04-2025 11:16:25,0.918s,PASSED
hideKeyboard(),,Hide the keyboard after entering the email,,29-04-2025 11:16:25,29-04-2025 11:16:28,2.573s,PASSED
delay(10),,Wait for 10 seconds,,29-04-2025 11:16:28,29-04-2025 11:16:38,10.008s,PASSED
"tap(findTestObject(""Object Repository/Repo/android.widget.Button - Next""), 0)",,Tap on the Next button to proceed to the password screen,,29-04-2025 11:16:38,29-04-2025 11:16:39,0.671s,PASSED
