Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(15),,Wait 15 seconds for home screen content to load,,25-04-2025 12:57:46,25-04-2025 12:58:01,15.012s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView""), 0)",,Verify basic text view element exists on home screen,,25-04-2025 12:58:01,25-04-2025 12:58:01,0.299s,PASSED
"swipe(800, 500, 100, 500)",,Perform right-to-left swipe gesture on screen,,25-04-2025 12:58:01,25-04-2025 12:58:02,1.268s,PASSED
delay(10),,Wait 10 seconds after swipe action,,25-04-2025 12:58:02,25-04-2025 12:58:12,10.011s,PASSED
"scrollToText(""recommended"")",,Scroll down to find recommended section,,25-04-2025 12:58:12,25-04-2025 12:58:18,5.413s,PASSED
delay(10),,Wait 10 seconds after scrolling,,25-04-2025 12:58:18,25-04-2025 12:58:28,10.012s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView - Book a Rental""), 0)",,Verify Book a Rental option exists,,25-04-2025 12:58:28,25-04-2025 12:58:28,0.320s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView - RECOMMENDED FOR YOU""), 0)",,Verify RECOMMENDED FOR YOU section exists,,25-04-2025 12:58:28,25-04-2025 12:58:28,0.265s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView - Home""), 0)",,Verify Home navigation option exists,,25-04-2025 12:58:28,25-04-2025 12:58:29,0.257s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView - My Account""), 0)",,Verify My Account option exists,,25-04-2025 12:58:29,25-04-2025 12:58:29,0.291s,PASSED
closeApplication(),,Close the application after test completion,,25-04-2025 12:58:29,25-04-2025 12:58:32,3.443s,PASSED
,,,,,,,
Test Cases/Home Page/C754_HomepageFunctionality,,C754-Verify that the functionality of the Homepage carousel is implemented correctly,,25-04-2025 12:58:32,25-04-2025 13:00:15,1m - 42.265s,PASSED
"startApplication(""/Users/gv.vignesh/Downloads/app-debug (2.99.69).apk"", true)",,Launch the mobile application from the specified APK file path with data clearing enabled,,25-04-2025 12:58:32,25-04-2025 12:59:33,1m - 0.187s,PASSED
delay(10),,Wait for 10 seconds to allow the application to initialize,,25-04-2025 12:59:33,25-04-2025 12:59:43,10.010s,PASSED
"tap(findTestObject(""Object Repository/Carousel/android.widget.TextView - Home""), 0)",,Tap on the Home button/text element in the application,,25-04-2025 12:59:43,25-04-2025 12:59:44,0.999s,PASSED
delay(15),,Wait for 15 seconds for the home screen to load completely,,25-04-2025 12:59:44,25-04-2025 12:59:59,15.009s,PASSED
"tap(findTestObject(""Object Repository/Carousel/android.widget.TextView (1)""), 0)",,Tap on the first text view element in the Carousel section,,25-04-2025 12:59:59,25-04-2025 13:00:00,1.003s,PASSED
delay(10),,Wait for 10 seconds after the tap action,,25-04-2025 13:00:00,25-04-2025 13:00:10,10.007s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView - App Test Image Article""), 0)",,Verify that the App Test Image Article text element is present on screen,,25-04-2025 13:00:10,25-04-2025 13:00:10,0.313s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView - App Test Image Article (1)""), 0)",,Verify that the second App Test Image Article text element is present on screen,,25-04-2025 13:00:10,25-04-2025 13:00:10,0.162s,PASSED
closeApplication(),,Close the application after test completion,,25-04-2025 13:00:10,25-04-2025 13:00:15,4.556s,PASSED
