Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/Repo/MyStay/android.widget.EditText (3)""), ""0425201TM@WG.COM"", 0)",,Enter email address in email field,,25-04-2025 12:42:05,25-04-2025 12:42:06,1.216s,PASSED
hideKeyboard(),,Hide the keyboard after email entry,,25-04-2025 12:42:06,25-04-2025 12:42:09,2.360s,PASSED
delay(10),,Wait 10 seconds before proceeding,,25-04-2025 12:42:09,25-04-2025 12:42:19,10.010s,PASSED
"tap(findTestObject(""Object Repository/Repo/MyStay/android.widget.Button - Next (1)""), 0)",,Tap Next button to proceed to password screen,,25-04-2025 12:42:19,25-04-2025 12:42:19,0.894s,PASSED
delay(10),,Wait 10 seconds for password screen transition,,25-04-2025 12:42:20,25-04-2025 12:42:30,10.006s,PASSED
delay(30),,Extended wait (30s) for OAM login screen to fully load,,25-04-2025 12:42:30,25-04-2025 12:43:00,30.011s,PASSED
"setText(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText (24)""), ""0425201TM@WG.COM"", 0)",,Re-enter email in OAM username field for verification,,25-04-2025 12:43:00,25-04-2025 12:43:01,1.479s,PASSED
hideKeyboard(),,Hide the keyboard after username entry,,25-04-2025 12:43:01,25-04-2025 12:43:03,2.191s,PASSED
delay(20),,Wait 20 seconds before password entry,,25-04-2025 12:43:03,25-04-2025 12:43:23,20.009s,PASSED
"setText(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.EditText (25)""), ""password"", 0)",,Enter password in password field,,25-04-2025 12:43:23,25-04-2025 12:43:25,1.805s,PASSED
hideKeyboard(),,Hide the keyboard after password entry,,25-04-2025 12:43:25,25-04-2025 12:43:27,2.200s,PASSED
delay(20),,Wait 20 seconds before final login attempt,,25-04-2025 12:43:27,25-04-2025 12:43:47,20.009s,PASSED
"tap(findTestObject(""Object Repository/Repo/SignUpNewUser/android.widget.Button - LOGIN""), 0)",,Tap LOGIN button to complete authentication,,25-04-2025 12:43:47,25-04-2025 12:43:48,0.715s,PASSED
delay(20),,Wait 20 seconds for login completion and home screen load,,25-04-2025 12:43:48,25-04-2025 12:44:08,20.011s,PASSED
"tap(findTestObject(""Object Repository/Carousel/android.widget.TextView - Home""), 0)",,Tap on Home navigation button,,25-04-2025 12:44:08,25-04-2025 12:44:09,0.659s,PASSED
delay(15),,Wait 15 seconds for home screen content to load,,25-04-2025 12:44:09,25-04-2025 12:44:24,15.012s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView""), 0)",,Verify basic text view element exists on home screen,,25-04-2025 12:44:24,25-04-2025 12:44:24,0.408s,PASSED
"swipe(800, 500, 100, 500)",,Perform right-to-left swipe gesture on screen,,25-04-2025 12:44:24,25-04-2025 12:44:25,1.077s,PASSED
delay(10),,Wait 10 seconds after swipe action,,25-04-2025 12:44:25,25-04-2025 12:44:35,10.011s,PASSED
"scrollToText(""recommended"")",,Scroll down to find recommended section,,25-04-2025 12:44:35,25-04-2025 12:44:40,5.279s,PASSED
delay(10),,Wait 10 seconds after scrolling,,25-04-2025 12:44:40,25-04-2025 12:44:50,10.010s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView - Book a Rental""), 0)",,Verify Book a Rental option exists,,25-04-2025 12:44:50,25-04-2025 12:44:51,0.484s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView - RECOMMENDED FOR YOU""), 0)",,Verify RECOMMENDED FOR YOU section exists,,25-04-2025 12:44:51,25-04-2025 12:44:52,0.891s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView - Home""), 0)",,Verify Home navigation option exists,,25-04-2025 12:44:52,25-04-2025 12:44:52,0.600s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView - My Account""), 0)",,Verify My Account option exists,,25-04-2025 12:44:52,25-04-2025 12:44:53,0.349s,PASSED
closeApplication(),,Close the application after test completion,,25-04-2025 12:44:53,25-04-2025 12:44:56,2.906s,PASSED
,,,,,,,
Test Cases/Home Page/C754_HomepageFunctionality,,C754-Verify that the functionality of the Homepage carousel is implemented correctly,,25-04-2025 12:44:56,25-04-2025 12:45:56,1m - 0.140s,PASSED
"startApplication(""/Users/gv.vignesh/Downloads/app-debug (2.99.69).apk"", true)",,Launch the mobile application from the specified APK file path with data clearing enabled,,25-04-2025 12:44:56,25-04-2025 12:45:14,18.319s,PASSED
delay(10),,Wait for 10 seconds to allow the application to initialize,,25-04-2025 12:45:14,25-04-2025 12:45:24,10.010s,PASSED
"tap(findTestObject(""Object Repository/Carousel/android.widget.TextView - Home""), 0)",,Tap on the Home button/text element in the application,,25-04-2025 12:45:24,25-04-2025 12:45:26,2.166s,PASSED
delay(15),,Wait for 15 seconds for the home screen to load completely,,25-04-2025 12:45:26,25-04-2025 12:45:41,15.010s,PASSED
"tap(findTestObject(""Object Repository/Carousel/android.widget.TextView (1)""), 0)",,Tap on the first text view element in the Carousel section,,25-04-2025 12:45:41,25-04-2025 12:45:42,0.738s,PASSED
delay(10),,Wait for 10 seconds after the tap action,,25-04-2025 12:45:42,25-04-2025 12:45:52,10.010s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView - App Test Image Article""), 0)",,Verify that the App Test Image Article text element is present on screen,,25-04-2025 12:45:52,25-04-2025 12:45:52,0.422s,PASSED
"assert verifyElementExist(findTestObject(""Object Repository/Carousel/android.widget.TextView - App Test Image Article (1)""), 0)",,Verify that the second App Test Image Article text element is present on screen,,25-04-2025 12:45:52,25-04-2025 12:45:53,0.241s,PASSED
closeApplication(),,Close the application after test completion,,25-04-2025 12:45:53,25-04-2025 12:45:56,3.203s,PASSED
